Well Name,Date,Oil (BBLS),Gas (MCF),Water (BBLS),TP,CP,Comments
Betty #1,2019-08-31,0.0,0.0,0.0,0,0,
Blair TXL 7 #1,2019-08-31,41.25,120.0,209.0,0,0,
Blair TXL 7 #2,2019-08-31,13.95,16.0,0.0,0,0,
Blair TXL 7 #3,2019-08-31,0.0,0.0,0.0,0,0,
CL Moore 6,2019-08-31,0.0,0.0,0.0,0,0,
CL Moore 8,2019-08-31,0.0,0.0,0.0,0,0,
Davis Lease,2019-08-31,16.74,0.0,164.75,0,0,
Dyer Unit #10,2019-08-31,0.0,0.0,0.0,0,0,
Flying G #1,2019-08-31,0.0,0.0,0.0,0,0,
Fridel #1,2019-08-31,9.08,114.0,30.06,0,0,
Heitz #1,2019-08-31,0.0,0.0,0.0,0,0,shut in
Huber #1,2019-08-31,3.34,0.0,0.0,0,0,
JM Moore 178,2019-08-31,6.68,0.0,0.0,0,0,
JM Moore 192,2019-08-31,15.03,0.0,113.0,0,0,
Joe #1,2019-08-31,6.68,0.0,0.0,0,0,
Kirby #1,2019-08-31,3.34,0.0,8.35,0,0,
Kresta #1,2019-08-31,0.0,0.0,0.0,0,0,
Lloyd #1,2019-08-31,13.62,3.0,51.49,0,0,
McLean #1,2019-08-31,0.0,0.0,0.0,0,0,
Montemayor #1,2019-08-31,0.0,0.0,0.0,0,0,unit off for weekend
Paddy 19 State #1 & #5,2019-08-31,5.52,0.0,60.75,0,0,
Palm #1,2019-08-31,571.48,1541.1,158.39,0,0,
Pierce Ranch #4,2019-08-31,2.27,38.0,6.68,0,0,
Preston #1,2019-08-31,0.0,314.9,80.16,0,0,
Rhodes #1,2019-08-31,6.68,6.8,6.68,0,0,
Terrell #1,2019-08-31,0.0,43.0,1.67,0,0,Enterprise Sales- 43 MCF
Vermillion #1,2019-08-31,0.0,8.3,130.0,0,0,
Wayne #1,2019-08-31,0.0,0.0,0.0,0,0,
Wendel Unit #1,2019-08-31,6.96,0.0,360.0,0,0,
White Marlin #1,2019-08-31,0.0,0.0,0.0,0,0,unit off for weekend
Wittig Sisters #1,2019-08-31,0.0,0.0,0.0,0,0,
Betty #1,2019-08-30,0.0,0.0,0.0,0,0,
Blair TXL 7 #1,2019-08-30,46.75,124.0,237.0,0,0,
Blair TXL 7 #2,2019-08-30,13.95,18.0,0.0,0,0,
Blair TXL 7 #3,2019-08-30,1.0,0.0,0.0,0,0,
CL Moore 6,2019-08-30,0.0,0.0,0.0,0,0,
CL Moore 8,2019-08-30,0.0,0.0,0.0,0,0,
Davis Lease,2019-08-30,19.53,0.0,163.5,0,0,
Dyer Unit #10,2019-08-30,0.0,0.0,0.0,0,0,
Flying G #1,2019-08-30,0.0,0.0,0.0,0,0,
Fridel #1,2019-08-30,9.08,147.0,46.46,0,0,
Heitz #1,2019-08-30,0.0,0.0,0.0,0,0,
Huber #1,2019-08-30,5.01,0.0,0.0,0,0,
JM Moore 178,2019-08-30,6.68,0.0,0.0,0,0,
JM Moore 192,2019-08-30,15.03,0.0,112.0,0,0,
Joe #1,2019-08-30,11.69,0.0,0.0,0,0,
Kirby #1,2019-08-30,1.67,0.0,3.34,0,0,
Kresta #1,2019-08-30,0.0,0.0,0.0,0,0,
Lloyd #1,2019-08-30,4.54,30.0,40.08,0,0,
McLean #1,2019-08-30,0.0,0.0,0.0,0,0,
Montemayor #1,2019-08-30,6.68,0.0,3.34,0,0,unit off for weekend
Paddy 19 State #1 & #5,2019-08-30,11.04,0.0,45.0,0,0,
Palm #1,2019-08-30,56.26,1471.1,68.21,0,0,
Pierce Ranch #4,2019-08-30,1.16,27.0,6.68,0,0,
Preston #1,2019-08-30,0.0,379.2,0.0,0,0,
Rhodes #1,2019-08-30,6.68,6.8,5.01,0,0,
Terrell #1,2019-08-30,0.0,42.0,3.34,0,0,Enterprise Sales- 42 MCF
Vermillion #1,2019-08-30,0.42,0.0,2.51,0,0,
Wayne #1,2019-08-30,0.0,0.0,0.0,0,0,
Wendel Unit #1,2019-08-30,5.8,0.0,363.0,0,0,
White Marlin #1,2019-08-30,8.35,0.0,0.0,0,0,unit off for weekend
Wittig Sisters #1,2019-08-30,0.0,0.0,0.0,0,0,
Betty #1,2019-08-29,0.0,0.0,0.0,0,0,
Blair TXL 7 #1,2019-08-29,52.25,136.0,231.0,0,0,
Blair TXL 7 #2,2019-08-29,10.46,17.0,0.0,0,0,
