Well Name,Date,Oil (BBLS),Gas (MCF),Water (BBLS),TP,CP,Comments
Blair TXL 7 #1,2020-03-31,33.0,95.0,134.0,0,0,
Blair TXL 7 #2,2020-03-31,11.16,16.0,0.0,0,0,
Blair TXL 7 #3,2020-03-31,3.0,0.0,0.0,0,0,
CL Moore 6,2020-03-31,1.16,541.0,9.03,0,0,
CL Moore 8,2020-03-31,0.0,0.0,0.0,0,0,S.i.
Dyer Unit #10,2020-03-31,0.0,35.0,20.04,0,0,
Fridel #1,2020-03-31,0.0,0.0,0.0,0,0,OFF
Huber #1,2020-03-31,0.0,0.0,0.0,0,0,
JM Moore 178,2020-03-31,16.7,140.0,11.23,0,0,
JM Moore 192,2020-03-31,13.36,0.0,123.0,0,0,
Joe #1,2020-03-31,0.0,0.0,15.03,0,0,
Kincaid #1,2020-03-31,11.69,0.0,26.46,0,0,
Kirby #1,2020-03-31,1.67,204.0,0.0,0,0,
Kleimann #3,2020-03-31,50.4,0.0,58.19,0,0,
Lloyd #1,2020-03-31,0.0,0.0,0.0,0,0,OFF
McLean #1,2020-03-31,0.0,0.0,0.0,0,0,bol
Montemayor #1,2020-03-31,11.69,0.0,0.0,0,0,
Paddy 19 State #1 & #5,2020-03-31,5.52,0.0,50.5,0,0,"Paddy 19-1,4,5 shut in."
Palm #1,2020-03-31,60.12,889.4,88.25,0,0,
Pierce Ranch #4,2020-03-31,1.16,23.0,5.01,0,0,
Preston #1,2020-03-31,6.68,285.0,5.01,0,0,
Rhodes #1,2020-03-31,6.68,0.0,3.34,0,0,
Terrell #1,2020-03-31,0.0,48.0,0.0,0,0,EnterpriseSales- 48 MCF
Vermillion #1,2020-03-31,0.0,87.0,0.0,0,0,
Wayne #1,2020-03-31,0.0,275.0,0.0,0,0,
Wendel Unit #1,2020-03-31,0.0,0.0,0.0,0,0,
White Marlin #1,2020-03-31,0.0,0.0,0.0,0,0,
Wittig Sisters #1,2020-03-31,0.0,0.0,0.0,0,0,
Blair TXL 7 #1,2020-03-30,41.25,83.0,137.0,0,0,
Blair TXL 7 #2,2020-03-30,5.58,16.0,0.0,0,0,
Blair TXL 7 #3,2020-03-30,6.0,0.0,0.0,0,0,
CL Moore 6,2020-03-30,1.16,559.0,5.01,0,0,
CL Moore 8,2020-03-30,0.0,0.0,0.0,0,0,S.i.
Davis Lease,2020-03-30,0.0,0.0,0.0,0,0,
Dyer Unit #10,2020-03-30,0.0,20.0,6.68,0,0,
Fridel #1,2020-03-30,0.0,0.0,0.0,0,0,OFF
Huber #1,2020-03-30,0.0,0.0,0.0,0,0,unit BOL
JM Moore 178,2020-03-30,5.01,20.0,1.67,0,0,Comp dn no speed signal called mech
JM Moore 192,2020-03-30,15.03,0.0,111.0,0,0,
Joe #1,2020-03-30,0.0,0.0,61.55,0,0,
Kincaid #1,2020-03-30,18.37,0.0,48.17,0,0,
Kirby #1,2020-03-30,5.01,308.3,0.0,0,0,
Kleimann #3,2020-03-30,53.44,0.0,63.46,0,0,
Lloyd #1,2020-03-30,0.0,0.0,0.0,0,0,OFF
McLean #1,2020-03-30,0.0,0.0,0.0,0,0,bol
Montemayor #1,2020-03-30,0.0,0.0,0.0,0,0,bol
Paddy 19 State #1 & #5,2020-03-30,5.52,0.0,33.0,0,0,
Palm #1,2020-03-30,60.12,893.8,119.98,0,0,
Pierce Ranch #4,2020-03-30,2.27,22.0,6.68,0,0,
Preston #1,2020-03-30,8.35,287.6,1.67,0,0,
Rhodes #1,2020-03-30,8.35,0.0,5.01,0,0,
Terrell #1,2020-03-30,0.0,46.0,0.0,0,0,Enterprise Sales- 46 MCF
Vermillion #1,2020-03-30,0.0,87.9,46.76,0,0,
Wayne #1,2020-03-30,0.0,240.0,0.0,0,0,
Wendel Unit #1,2020-03-30,0.0,0.0,0.0,0,0,
White Marlin #1,2020-03-30,0.0,0.0,0.0,0,0,unit BOL
Wittig Sisters #1,2020-03-30,0.0,0.0,0.0,0,0,
Blair TXL 7 #1,2020-03-29,41.25,98.0,141.0,0,0,
Blair TXL 7 #2,2020-03-29,13.95,17.0,0.0,0,0,
Blair TXL 7 #3,2020-03-29,8.0,0.0,0.0,0,0,
CL Moore 6,2020-03-29,0.0,500.0,6.68,0,0,
CL Moore 8,2020-03-29,0.0,0.0,0.0,0,0,S.i.
Dyer Unit #10,2020-03-29,0.0,35.0,20.04,0,0,
Fridel #1,2020-03-29,0.0,0.0,0.0,0,0,OFF
Huber #1,2020-03-29,0.0,0.0,0.0,0,0,off till monday
JM Moore 178,2020-03-29,6.68,140.0,0.0,0,0,
JM Moore 192,2020-03-29,11.69,0.0,121.0,0,0,
Joe #1,2020-03-29,0.0,0.0,35.07,0,0,
Kincaid #1,2020-03-29,18.37,0.0,66.8,0,0,
Kirby #1,2020-03-29,0.0,185.5,0.0,0,0,
Kleimann #3,2020-03-29,50.1,0.0,58.45,0,0,
Lloyd #1,2020-03-29,0.0,0.0,0.0,0,0,OFF
McLean #1,2020-03-29,0.0,0.0,0.0,0,0,sibu
Montemayor #1,2020-03-29,0.0,0.0,0.0,0,0,sibu
Paddy 19 State #1 & #5,2020-03-29,5.52,0.0,42.5,0,0,
Palm #1,2020-03-29,80.16,889.0,138.35,0,0,
Pierce Ranch #4,2020-03-29,1.16,23.0,6.68,0,0,
Preston #1,2020-03-29,6.68,286.7,11.53,0,0,
Rhodes #1,2020-03-29,6.68,0.0,5.01,0,0,
