Well Name,Date,Oil (BBLS),Gas (MCF),Water (BBLS),TP,CP,Comments
Ann #1,2017-10-31,0.0,0.0,0.0,0,0,
Betty #1,2017-10-31,1.67,0.0,0.0,0,0,"Pumping unit was off turn back on line adjust choke to release pressure on casing down to 15 psi 
To make moor oil"
Blair TXL 7 #1,2017-10-31,49.25,256.0,106.0,0,0,
Blair TXL 7 #2,2017-10-31,13.95,0.0,19.0,0,0,
Blair TXL 7 #3,2017-10-31,0.0,0.0,0.0,0,0,
Boone Est GU #1,2017-10-31,0.0,0.0,0.0,0,0,
Carpenter #1,2017-10-31,0.0,10.0,0.0,0,0,
Clayton 1,2017-10-31,1.67,0.0,0.0,0,0,
Cornette #1,2017-10-31,0.0,0.0,0.0,0,0,Bol at 3:25pm.
Etta #1,2017-10-31,0.0,0.0,0.0,0,0,
Flying G #1,2017-10-31,0.0,0.0,0.0,0,0,BOL at 10am
GB #1,2017-10-31,0.0,0.0,0.0,0,0,
Glaze #1,2017-10-31,0.0,0.0,0.0,0,0,
Haby #1,2017-10-31,0.0,0.0,0.0,0,0,Well is back online
Huber #1,2017-10-31,18.37,0.0,0.0,0,0,
Joe #1,2017-10-31,8.35,0.0,0.0,0,0,
Kirby #1,2017-10-31,21.71,442.0,0.0,0,0,
Kresta #1,2017-10-31,0.0,320.0,0.0,0,0,
Lansford #1,2017-10-31,1.67,0.0,1.41,0,0,
Lee #1H,2017-10-31,0.0,409.3,31.84,0,0,16/64 choke
Lisa #1,2017-10-31,0.0,0.0,0.0,0,0,
McLean #1,2017-10-31,2.27,0.0,0.0,0,0,
Montemayor #1,2017-10-31,6.68,0.0,0.0,0,0,
Paddy 19 State #1 & #5,2017-10-31,16.54,0.0,370.75,0,0,
Pierce Ranch #4,2017-10-31,0.0,47.0,8.35,0,0,
Preston #1,2017-10-31,58.45,0.0,11.69,0,0,
Rhodes #1,2017-10-31,6.68,3.0,0.0,0,0,
Stange #1D,2017-10-31,0.0,0.0,0.0,0,0,
Terrell #1,2017-10-31,0.0,215.0,6.68,0,0,Enterprise Sales- 147 MCF
Vermillion #1,2017-10-31,46.15,498.0,13.36,0,0,
Wendel Unit #1,2017-10-31,10.44,0.0,356.0,0,0,
Wendel-Rioux #1,2017-10-31,0.0,0.0,0.0,0,0,
Ann #1,2017-10-30,0.0,0.0,0.0,0,0,
Betty #1,2017-10-30,1.67,0.0,1.67,0,0,
