Well Name,Date,Oil (BBLS),Gas (MCF),Water (BBLS),TP,CP,Comments
Blair TXL 7 #1,2024-02-29,2.75,86,141.0,0,0,
Blair TXL 7 #2,2024-02-29,11.04,13,0.0,0,0,
Blair TXL 7 #3,2024-02-29,2.0,0,0.0,0,0,
Branton #1,2024-02-29,0.0,0,0.0,0,0,
Davis Lease,2024-02-29,0.0,0,24.75,0,0,
JM Moore 178,2024-02-29,5.01,0,1.67,0,0,Venting gas 115 mcf
JM Moore 192,2024-02-29,15.03,0,146.0,0,0,
Joe #1,2024-02-29,0.0,0,0.0,0,0,
Kleimann #3,2024-02-29,0.0,0,-0.12,0,0,
MCWF #1,2024-02-29,0.0,0,402.95,0,0,
Montemayor #1,2024-02-29,0.0,0,0.0,0,0,
Paddy 19 State #1 & #5,2024-02-29,0.0,0,16.5,0,0,
Palm #1,2024-02-29,0.0,0,0.0,0,0,
Preston #1,2024-02-29,0.0,0,0.0,0,0,
Vermillion #1,2024-02-29,0.0,0,0.0,0,0,
White Marlin #1,2024-02-29,0.0,0,0.0,0,0,
Blair TXL 7 #1,2024-02-28,35.75,87,141.0,0,0,
Blair TXL 7 #2,2024-02-28,11.04,13,0.0,0,0,
Blair TXL 7 #3,2024-02-28,3.0,0,0.0,0,0,
Branton #1,2024-02-28,0.0,0,0.0,0,0,
Davis Lease,2024-02-28,0.0,0,34.75,0,0,Gauge at 5’ 9”. Circulating water off of oil tank.
JM Moore 178,2024-02-28,3.76,0,1.16,0,0,Venting gas 112 mcf
JM Moore 192,2024-02-28,13.36,0,140.0,0,0,
Joe #1,2024-02-28,0.0,0,0.0,0,0,
Kleimann #3,2024-02-28,0.0,0,0.0,0,0,
MCWF #1,2024-02-28,0.0,0,172.09,0,0,
Montemayor #1,2024-02-28,0.0,0,0.0,0,0,
Paddy 19 State #1 & #5,2024-02-28,2.76,0,19.25,0,0,
Palm #1,2024-02-28,0.0,0,0.0,0,0,
Preston #1,2024-02-28,0.0,0,0.0,0,0,
Vermillion #1,2024-02-28,0.0,0,0.0,0,0,Well has no unit
White Marlin #1,2024-02-28,0.0,0,0.0,0,0,
Blair TXL 7 #1,2024-02-27,38.5,83,150.0,0,0,
Blair TXL 7 #2,2024-02-27,8.28,13,0.0,0,0,
Blair TXL 7 #3,2024-02-27,3.0,0,0.0,0,0,
Branton #1,2024-02-27,0.0,0,0.0,0,0,
Davis Lease,2024-02-27,0.0,0,19.25,0,0,Gauge at 5’ 11”
JM Moore 178,2024-02-27,5.01,0,3.48,0,0,Venting gas 113 mcf
JM Moore 192,2024-02-27,11.69,0,140.0,0,0,Ct yest
Joe #1,2024-02-27,0.0,0,0.0,0,0,
Kleimann #3,2024-02-27,0.0,0,0.0,0,0,
MCWF #1,2024-02-27,0.0,0,25.11,0,0,
Montemayor #1,2024-02-27,0.0,0,0.0,0,0,
Paddy 19 State #1 & #5,2024-02-27,0.0,0,19.25,0,0,
Palm #1,2024-02-27,0.0,0,0.0,0,0,
Preston #1,2024-02-27,0.0,0,0.0,0,0,
Vermillion #1,2024-02-27,0.0,0,0.0,0,0,Well has no unit
White Marlin #1,2024-02-27,0.0,0,0.0,0,0,Well has no unit
Blair TXL 7 #1,2024-02-26,38.5,83,154.0,0,0,
Blair TXL 7 #2,2024-02-26,11.04,13,0.0,0,0,
Blair TXL 7 #3,2024-02-26,6.0,0,0.0,0,0,
Branton #1,2024-02-26,0.0,0,0.0,0,0,
Davis Lease,2024-02-26,0.0,0,30.25,0,0,Gauge at 5’ 11”
JM Moore 178,2024-02-26,5.01,0,2.83,0,0,Venting gas 111 mcf
JM Moore 192,2024-02-26,10.02,0,145.0,0,0,
Joe #1,2024-02-26,0.0,0,0.0,0,0,
Kleimann #3,2024-02-26,0.0,0,0.0,0,0,
MCWF #1,2024-02-26,0.0,0,178.2,0,0,
Montemayor #1,2024-02-26,0.0,0,0.0,0,0,
Paddy 19 State #1 & #5,2024-02-26,2.76,0,27.5,0,0,
Palm #1,2024-02-26,0.0,0,0.0,0,0,
Preston #1,2024-02-26,0.0,0,0.0,0,0,
Vermillion #1,2024-02-26,0.0,0,0.0,0,0,No unit on well
White Marlin #1,2024-02-26,0.0,0,0.0,0,0,No unit on well
Blair TXL 7 #1,2024-02-25,38.5,81,149.0,0,0,
Blair TXL 7 #2,2024-02-25,8.28,14,0.0,0,0,
Blair TXL 7 #3,2024-02-25,8.0,0,0.0,0,0,
Branton #1,2024-02-25,0.0,0,0.0,0,0,
Davis Lease,2024-02-25,0.0,0,27.5,0,0,
JM Moore 178,2024-02-25,3.34,0,2.32,0,0,Venting gas 112 mcf
JM Moore 192,2024-02-25,13.36,0,125.0,0,0,
Kleimann #3,2024-02-25,0.0,0,0.0,0,0,
MCWF #1,2024-02-25,0.0,0,334.16,0,0,
Montemayor #1,2024-02-25,0.0,0,0.0,0,0,
Paddy 19 State #1 & #5,2024-02-25,0.0,0,24.75,0,0,
Palm #1,2024-02-25,0.0,0,0.0,0,0,
Preston #1,2024-02-25,0.0,0,0.0,0,0,
Blair TXL 7 #1,2024-02-24,41.25,80,320.25,0,0,
Blair TXL 7 #2,2024-02-24,11.04,14,0.0,0,0,
