Well Name,Date,Oil (BBLS),Gas (MCF),Water (BBLS),TP,CP,Comments
Blair TXL 7 #1,2019-01-31,41.25,137.0,221.0,0,0,
Blair TXL 7 #2,2019-01-31,13.95,18.0,0.0,0,0,
Blair TXL 7 #3,2019-01-31,1.0,0.0,0.0,0,0,
CL Moore 6,2019-01-31,13.5,538.0,155.0,0,0,
CL Moore 8,2019-01-31,16.7,308.0,3.0,0,0,
Cornette #1,2019-01-31,0.0,0.0,0.0,0,0,
Davis Lease,2019-01-31,47.43,0.0,273.5,0,0,
Dyer Unit #10,2019-01-31,0.0,30.0,10.02,0,0,
Flying G #1,2019-01-31,0.0,0.0,0.0,0,0,
Fridel #1,2019-01-31,6.81,14.0,33.4,0,0,
Haby #1,2019-01-31,0.0,0.0,0.0,0,0,
Heitz #1,2019-01-31,13.36,0.0,650.26,0,0,
Huber #1,2019-01-31,0.0,0.0,0.0,0,0,
JM Moore 178,2019-01-31,6.68,150.0,1.67,0,0,
JM Moore 192,2019-01-31,15.03,0.0,190.0,0,0,
Joe #1,2019-01-31,0.0,0.0,3.34,0,0,
Kirby #1,2019-01-31,8.35,7.0,0.0,0,0,Compressor was down on high discharge psi bol at 1:30pm.
Kresta #1,2019-01-31,0.0,0.0,0.0,0,0,
Lloyd #1,2019-01-31,20.43,2.0,44.79,0,0,
McLean #1,2019-01-31,9.08,0.0,1.67,0,0,
Paddy 19 State #1 & #5,2019-01-31,2.76,0.0,10.25,0,0,
Palm #1,2019-01-31,434.6,1451.0,0.0,0,0,
Pierce Ranch #4,2019-01-31,0.0,0.0,0.0,0,0,Tp 2500
Preston #1,2019-01-31,5.01,314.0,6.68,0,0,
Rhodes #1,2019-01-31,8.35,0.0,3.34,0,0,7 flare rate
Terrell #1,2019-01-31,0.0,79.0,6.68,0,0,Enterprise Sales- 79 MCF
Vermillion #1,2019-01-31,6.68,76.0,8.35,0,0,Compressor was down on low suction bol at 9:20am.
Wayne #1,2019-01-31,0.0,295.0,75.4,0,0,
Wendel Unit #1,2019-01-31,9.28,0.0,362.0,0,0,
White Marlin #1,2019-01-31,0.0,0.0,0.0,0,0,
Wittig Sisters #1,2019-01-31,0.0,0.0,0.0,0,0,
Blair TXL 7 #1,2019-01-30,44.0,129.0,214.0,0,0,
Blair TXL 7 #2,2019-01-30,11.16,18.0,0.0,0,0,
Blair TXL 7 #3,2019-01-30,3.0,0.0,0.0,0,0,
CL Moore 6,2019-01-30,9.65,539.0,150.0,0,0,
CL Moore 8,2019-01-30,16.7,313.0,5.0,0,0,
Cornette #1,2019-01-30,0.0,0.0,0.0,0,0,
Davis Lease,2019-01-30,54.41,0.0,277.75,0,0,Circulated
Dyer Unit #10,2019-01-30,0.0,30.0,9.78,0,0,
Flying G #1,2019-01-30,0.0,0.0,0.0,0,0,
Fridel #1,2019-01-30,6.81,21.0,36.74,0,0,
Haby #1,2019-01-30,0.0,0.0,0.0,0,0,
Heitz #1,2019-01-30,0.0,0.0,214.91,0,0,
Huber #1,2019-01-30,0.0,0.0,0.0,0,0,
JM Moore 178,2019-01-30,5.01,150.0,1.67,0,0,
JM Moore 192,2019-01-30,16.7,0.0,204.0,0,0,Ct
Joe #1,2019-01-30,0.0,0.0,40.08,0,0,
Kirby #1,2019-01-30,27.98,298.0,0.0,0,0,Compressor was down on high discharge psi bol at 2:00pm.
Kresta #1,2019-01-30,0.0,0.0,0.0,0,0,
Lloyd #1,2019-01-30,2.27,10.0,50.1,0,0,
McLean #1,2019-01-30,9.08,0.0,6.68,0,0,
Paddy 19 State #1 & #5,2019-01-30,2.76,0.0,13.75,0,0,
Palm #1,2019-01-30,422.64,1469.0,0.0,0,0,
Pierce Ranch #4,2019-01-30,0.0,0.0,0.0,0,0,Tp 2500
Preston #1,2019-01-30,10.02,395.0,16.7,0,0,
Rhodes #1,2019-01-30,6.68,0.0,0.0,0,0,Flare rate 7
Terrell #1,2019-01-30,0.0,80.0,3.34,0,0,Enterprise Sales- 80 MCF
Vermillion #1,2019-01-30,33.4,163.0,50.1,0,0,
Wayne #1,2019-01-30,0.0,289.0,63.8,0,0,
Wendel Unit #1,2019-01-30,8.12,0.0,364.0,0,0,
White Marlin #1,2019-01-30,0.0,0.0,0.0,0,0,
