Well Name,Date,Oil (BBLS),Gas (MCF),Water (BBLS),TP,CP,Comments
Blair TXL 7 #1,2023-03-31,33.0,55.0,146.0,0,0,Gas shut in by Targa for approx 8 hrs
Blair TXL 7 #2,2023-03-31,8.37,9.0,0.0,0,0,
Branton #1,2023-03-31,0.0,0.0,0.0,0,0,
Burns Ranch GT #1,2023-03-31,0.0,0.0,8.35,0,0,Unit running 10:00
Davis Lease,2023-03-31,0.0,0.0,55.0,0,0,Hot oiled
JM Moore 178,2023-03-31,10.02,0.0,1.67,0,0,Flaring gas 145 mcf
JM Moore 192,2023-03-31,8.35,0.0,151.0,0,0,
Joe #1,2023-03-31,0.0,0.0,111.89,0,0,"Gauged 3/31/23
Tank 97 1'4"" 
Iwell level 1'5"""
Kleimann #3,2023-03-31,0.0,0.0,0.0,0,0,
MCWF #1,2023-03-31,0.0,0.0,111.52,0,0,
Montemayor #1,2023-03-31,0.0,0.0,0.0,0,0,
Paddy 19 State #1 & #5,2023-03-31,2.76,0.0,41.25,0,0,
Palm #1,2023-03-31,15.03,111.88,55.11,0,0,Unit on
Pfeiffer #2,2023-03-31,0.0,0.0,0.0,0,0,Kolor kut
Preston #1,2023-03-31,3.34,0.0,116.9,0,0,
Rhodes #1,2023-03-31,0.0,0.0,0.0,0,0,
Vermillion #1,2023-03-31,0.0,0.0,0.0,0,0,Off no gas to start unit
White Marlin #1,2023-03-31,20.04,0.0,0.0,0,0,"Gauged 3/31/23
Off weekend"
Blair TXL 7 #1,2023-03-30,35.75,46.0,126.0,0,0,
Blair TXL 7 #2,2023-03-30,8.37,1.0,0.0,0,0,
Blair TXL 7 #3,2023-03-30,11.0,0.0,0.0,0,0,
Branton #1,2023-03-30,0.0,0.0,0.0,0,0,Kolor kut
Burns Ranch GT #1,2023-03-30,0.0,0.0,10.02,0,0,Unit running
Davis Lease,2023-03-30,8.37,0.0,43.75,0,0,
JM Moore 178,2023-03-30,10.02,0.0,4.0,0,0,
JM Moore 192,2023-03-30,5.01,0.0,149.0,0,0,
Joe #1,2023-03-30,0.0,0.0,88.25,0,0,
Kleimann #3,2023-03-30,0.0,0.0,0.0,0,0,Kolor kut
MCWF #1,2023-03-30,0.0,0.0,161.37,0,0,
Montemayor #1,2023-03-30,0.0,0.0,0.0,0,0,
Paddy 19 State #1 & #5,2023-03-30,2.76,0.0,27.5,0,0,
Palm #1,2023-03-30,0.0,116.95,25.05,0,0,Unit on. Kolor kut
Pfeiffer #2,2023-03-30,0.0,0.0,0.0,0,0,
Preston #1,2023-03-30,1.67,0.0,16.7,0,0,
Rhodes #1,2023-03-30,0.0,0.0,0.0,0,0,Kolor kut
Vermillion #1,2023-03-30,0.0,0.0,0.0,0,0,unit down no fuel psi
White Marlin #1,2023-03-30,0.0,0.0,0.0,0,0,
Blair TXL 7 #1,2023-03-29,27.5,89.0,118.75,0,0,
Blair TXL 7 #2,2023-03-29,5.58,14.0,0.0,0,0,
Branton #1,2023-03-29,0.0,0.0,0.0,0,0,Off
Burns Ranch GT #1,2023-03-29,0.0,0.0,11.69,0,0,Unit running
Davis Lease,2023-03-29,5.58,0.0,38.5,0,0,
JM Moore 178,2023-03-29,5.01,0.0,0.84,0,0,Flaring gas 145 mcf
JM Moore 192,2023-03-29,3.34,0.0,70.0,0,0,Put unit on 7:30 pm yest after gearbox repairs
Joe #1,2023-03-29,0.0,0.0,96.86,0,0,
Kleimann #3,2023-03-29,0.0,0.0,0.0,0,0,Won't stay running
MCWF #1,2023-03-29,0.0,0.0,375.16,0,0,
Montemayor #1,2023-03-29,0.0,0.0,0.0,0,0,
Paddy 19 State #1 & #5,2023-03-29,2.76,0.0,42.75,0,0,
Palm #1,2023-03-29,0.0,129.03,74.91,0,0,
Pfeiffer #2,2023-03-29,0.0,0.0,17.48,0,0,Off
Preston #1,2023-03-29,3.34,0.0,11.45,0,0,
Rhodes #1,2023-03-29,0.0,0.0,0.0,0,0,Off
Vermillion #1,2023-03-29,0.0,0.0,0.0,0,0,unit has no fuel psi
White Marlin #1,2023-03-29,0.0,0.0,0.0,0,0,
Blair TXL 7 #1,2023-03-28,24.75,88.0,146.25,0,0,
Blair TXL 7 #2,2023-03-28,2.79,17.0,0.0,0,0,
Blair TXL 7 #3,2023-03-28,0.0,0.0,0.0,0,0,
Branton #1,2023-03-28,0.0,0.0,0.0,0,0,off
Burns Ranch GT #1,2023-03-28,0.0,0.0,0.0,0,0,Unit running
Davis Lease,2023-03-28,8.37,0.0,46.75,0,0,
JM Moore 178,2023-03-28,6.68,0.0,1.67,0,0,Flaring gas 143 mcf
JM Moore 192,2023-03-28,15.03,0.0,145.0,0,0,
Joe #1,2023-03-28,0.0,0.0,83.24,0,0,
Kleimann #3,2023-03-28,0.0,0.0,0.0,0,0,off wont start
MCWF #1,2023-03-28,0.0,0.0,30.35,0,0,
Montemayor #1,2023-03-28,0.0,0.0,0.0,0,0,
Paddy 19 State #1 & #5,2023-03-28,0.0,0.0,30.25,0,0,
Palm #1,2023-03-28,0.0,45.73,48.19,0,0,
Pfeiffer #2,2023-03-28,0.0,0.0,0.0,0,0,off
Preston #1,2023-03-28,5.01,0.0,6.68,0,0,
Rhodes #1,2023-03-28,0.0,0.0,0.0,0,0,off
Vermillion #1,2023-03-28,0.0,0.0,0.0,0,0,"unit down, no fuel psi due to pipeline tie in"
