Well Name,Date,Oil (BBLS),Gas (MCF),Water (BBLS),TP,CP,Comments
Blair TXL 7 #1,2022-12-31,33.0,84.0,128.0,0,0,
Blair TXL 7 #2,2022-12-31,11.16,13.0,0.0,0,0,
Blair TXL 7 #3,2022-12-31,3.0,0.0,0.0,0,0,
Branton #1,2022-12-31,0.0,0.0,0.0,0,0,
Burns Ranch GT #1,2022-12-31,0.0,0.0,0.0,0,0,
Davis Lease,2022-12-31,0.0,0.0,74.75,0,0,Hot oiled #3
JM Moore 178,2022-12-31,6.68,0.0,0.0,0,0,Flaring gas 145 mcf
JM Moore 192,2022-12-31,13.36,0.0,151.0,0,0,
Joe #1,2022-12-31,6.68,0.0,34.81,0,0,
Kleimann #3,2022-12-31,13.36,0.0,25.05,0,0,Unit on per schedule
MCWF #1,2022-12-31,0.0,0.0,220.59,0,0,
Montemayor #1,2022-12-31,0.0,0.0,0.0,0,0,
Paddy 19 State #1 & #5,2022-12-31,2.76,0.0,21.75,0,0,
Palm #1,2022-12-31,3.34,0.0,116.64,0,0,Unit on per schedule
Pfeiffer #2,2022-12-31,0.0,0.0,0.0,0,0,
Preston #1,2022-12-31,20.04,0.0,0.0,0,0,
Rhodes #1,2022-12-31,0.0,0.0,15.03,0,0,Unit on per schedule
Vermillion #1,2022-12-31,0.0,0.0,0.0,0,0,off
White Marlin #1,2022-12-31,0.0,0.0,0.0,0,0,off for weekend
Blair TXL 7 #1,2022-12-30,35.75,89.0,135.0,0,0,
Blair TXL 7 #2,2022-12-30,8.37,14.0,0.0,0,0,
Blair TXL 7 #3,2022-12-30,6.0,0.0,0.0,0,0,
Branton #1,2022-12-30,0.0,0.0,0.0,0,0,
Burns Ranch GT #1,2022-12-30,0.0,0.0,0.0,0,0,
Davis Lease,2022-12-30,2.79,0.0,66.0,0,0,
JM Moore 178,2022-12-30,6.68,0.0,1.67,0,0,Flaring gas 147 mcf
JM Moore 192,2022-12-30,11.69,0.0,142.0,0,0,C.t.
Joe #1,2022-12-30,3.34,0.0,130.0,0,0,
Kleimann #3,2022-12-30,0.0,0.0,0.0,0,0,Unit on per schedule
MCWF #1,2022-12-30,0.0,0.0,181.37,0,0,
Montemayor #1,2022-12-30,0.0,0.0,0.0,0,0,Unit down no casing pressure
Paddy 19 State #1 & #5,2022-12-30,5.52,1.0,72.5,0,0,
Palm #1,2022-12-30,3.34,0.0,63.46,0,0,Unit on per schedule
