Well Name,Date,Oil (BBLS),Gas (MCF),Water (BBLS),TP,CP,Comments
Blair TXL 7 #1,2023-05-31,30.25,88.0,136.0,0,0,
Blair TXL 7 #2,2023-05-31,5.58,14.0,0.0,0,0,
Blair TXL 7 #3,2023-05-31,0.0,0.0,0.0,0,0,
Branton #1,2023-05-31,0.0,0.0,0.0,0,0,off
Burns Ranch GT #1,2023-05-31,0.0,0.0,0.0,0,0,Well offline
Davis Lease,2023-05-31,8.37,0.0,30.25,0,0,
JM Moore 178,2023-05-31,5.01,0.0,1.67,0,0,Venting gas 144 mcf
JM Moore 192,2023-05-31,11.69,0.0,144.0,0,0,
Joe #1,2023-05-31,0.0,0.0,31.51,0,0,
Kleimann #3,2023-05-31,0.0,0.0,0.0,0,0,Off
MCWF #1,2023-05-31,0.0,0.0,368.63,0,0,
Montemayor #1,2023-05-31,0.0,0.0,0.0,0,0,
Paddy 19 State #1 & #5,2023-05-31,5.52,0.0,43.0,0,0,
Palm #1,2023-05-31,8.35,5.64,120.0,0,0,
Pfeiffer #2,2023-05-31,0.0,0.0,0.0,0,0,off
Preston #1,2023-05-31,1.67,0.0,28.39,0,0,
Rhodes #1,2023-05-31,0.0,0.0,0.0,0,0,off
Vermillion #1,2023-05-31,0.0,0.0,0.0,0,0,
White Marlin #1,2023-05-31,0.0,0.0,0.0,0,0,
Blair TXL 7 #1,2023-05-30,33.0,97.0,141.0,0,0,
Blair TXL 7 #2,2023-05-30,8.37,13.0,0.0,0,0,
Blair TXL 7 #3,2023-05-30,0.0,0.0,0.0,0,0,
Branton #1,2023-05-30,0.0,0.0,0.0,0,0,off
Burns Ranch GT #1,2023-05-30,0.0,0.0,0.0,0,0,Well offline
Davis Lease,2023-05-30,5.58,0.0,57.75,0,0,
JM Moore 178,2023-05-30,6.68,0.0,1.67,0,0,Venting gas 144 mcf
JM Moore 192,2023-05-30,11.69,0.0,140.0,0,0,
Joe #1,2023-05-30,0.0,0.0,78.49,0,0,
Kleimann #3,2023-05-30,0.0,0.0,0.0,0,0,Off
MCWF #1,2023-05-30,0.0,0.0,343.97,0,0,
Montemayor #1,2023-05-30,0.0,0.0,0.0,0,0,
Paddy 19 State #1 & #5,2023-05-30,2.76,0.0,44.0,0,0,
Palm #1,2023-05-30,5.01,87.47,73.24,0,0,
Pfeiffer #2,2023-05-30,0.0,0.0,0.0,0,0,off
Preston #1,2023-05-30,0.0,0.0,65.13,0,0,
Rhodes #1,2023-05-30,0.0,0.0,0.0,0,0,off
Vermillion #1,2023-05-30,3.34,0.0,0.0,0,0,
White Marlin #1,2023-05-30,3.34,0.0,0.0,0,0,
Blair TXL 7 #1,2023-05-29,35.75,91.0,141.0,0,0,
Blair TXL 7 #2,2023-05-29,8.37,14.0,0.0,0,0,
Blair TXL 7 #3,2023-05-29,0.0,0.0,0.0,0,0,
Branton #1,2023-05-29,0.0,0.0,0.0,0,0,Off
Burns Ranch GT #1,2023-05-29,0.0,0.0,0.0,0,0,Well offline
Davis Lease,2023-05-29,8.37,0.0,41.25,0,0,
JM Moore 178,2023-05-29,6.68,0.0,0.0,0,0,Venting gas 143 mcf
JM Moore 192,2023-05-29,11.69,0.0,144.0,0,0,
Joe #1,2023-05-29,0.0,0.0,0.0,0,0,
Kleimann #3,2023-05-29,0.0,0.0,0.0,0,0,Off
MCWF #1,2023-05-29,0.0,0.0,227.93,0,0,
Montemayor #1,2023-05-29,0.0,0.0,0.0,0,0,
Paddy 19 State #1 & #5,2023-05-29,2.76,0.0,11.0,0,0,
Palm #1,2023-05-29,5.01,111.48,28.39,0,0,
Pfeiffer #2,2023-05-29,0.0,0.0,0.0,0,0,Off
Preston #1,2023-05-29,0.0,0.0,58.45,0,0,
Rhodes #1,2023-05-29,0.0,0.0,0.0,0,0,Off
Vermillion #1,2023-05-29,0.0,0.0,0.0,0,0,Turn on per schedule
White Marlin #1,2023-05-29,0.0,0.0,0.0,0,0,Turn on per schedule
Blair TXL 7 #1,2023-05-28,35.75,91.0,144.0,0,0,
Blair TXL 7 #2,2023-05-28,11.16,13.0,0.0,0,0,
Blair TXL 7 #3,2023-05-28,0.0,0.0,0.0,0,0,Off for pumping schedule
Branton #1,2023-05-28,0.0,0.0,0.0,0,0,
Burns Ranch GT #1,2023-05-28,0.0,0.0,0.0,0,0,
Davis Lease,2023-05-28,2.79,0.0,45.5,0,0,
JM Moore 178,2023-05-28,5.85,0.0,0.79,0,0,Venting gas 140 mcf
JM Moore 192,2023-05-28,11.69,0.0,142.0,0,0,
Joe #1,2023-05-28,0.0,0.0,-28.55,0,0,
Kleimann #3,2023-05-28,0.0,0.0,0.0,0,0,
MCWF #1,2023-05-28,0.0,0.0,503.47,0,0,
Montemayor #1,2023-05-28,0.0,0.0,0.0,0,0,
Paddy 19 State #1 & #5,2023-05-28,8.28,0.0,49.5,0,0,
Palm #1,2023-05-28,3.34,101.65,20.04,0,0,Unit on
Pfeiffer #2,2023-05-28,0.0,0.0,0.0,0,0,
Preston #1,2023-05-28,1.67,0.0,91.11,0,0,
Rhodes #1,2023-05-28,0.0,0.0,0.0,0,0,
Vermillion #1,2023-05-28,0.0,0.0,0.0,0,0,"Unit down, weekend off schedule"
White Marlin #1,2023-05-28,0.0,0.0,0.0,0,0,"Unit down, weekend off schedule"
Blair TXL 7 #1,2023-05-27,37.13,90.0,151.0,0,0,
Blair TXL 7 #2,2023-05-27,8.37,13.0,0.0,0,0,
Blair TXL 7 #3,2023-05-27,1.0,0.0,0.0,0,0,
Branton #1,2023-05-27,0.0,0.0,0.0,0,0,
Burns Ranch GT #1,2023-05-27,0.0,0.0,0.0,0,0,
Davis Lease,2023-05-27,5.58,0.0,33.0,0,0,
JM Moore 178,2023-05-27,8.35,0.0,0.0,0,0,Venting gas 142 mcf
JM Moore 192,2023-05-27,13.36,0.0,140.0,0,0,
Joe #1,2023-05-27,0.0,0.0,125.0,0,0,
Kleimann #3,2023-05-27,0.0,0.0,0.0,0,0,
MCWF #1,2023-05-27,0.0,0.0,194.27,0,0,
Montemayor #1,2023-05-27,0.0,0.0,0.0,0,0,
Paddy 19 State #1 & #5,2023-05-27,5.52,0.0,46.75,0,0,
Palm #1,2023-05-27,3.34,90.58,25.05,0,0,Unit on
Pfeiffer #2,2023-05-27,0.0,0.0,0.0,0,0,
Preston #1,2023-05-27,0.0,0.0,98.53,0,0,
Rhodes #1,2023-05-27,0.0,0.0,0.0,0,0,
Vermillion #1,2023-05-27,0.0,0.0,0.0,0,0,"Unit off, off the weekend per schedule"
White Marlin #1,2023-05-27,0.0,0.0,0.0,0,0,"Unit off, off the weekend per schedule"
Blair TXL 7 #1,2023-05-26,30.25,89.0,143.0,0,0,
Blair TXL 7 #2,2023-05-26,8.37,13.0,0.0,0,0,
Blair TXL 7 #3,2023-05-26,1.0,0.0,0.0,0,0,
Branton #1,2023-05-26,0.0,0.0,0.0,0,0,
Burns Ranch GT #1,2023-05-26,0.0,0.0,0.0,0,0,
Davis Lease,2023-05-26,8.37,0.0,52.25,0,0,
JM Moore 178,2023-05-26,6.68,0.0,1.16,0,0,Venting gas 145 mcf
JM Moore 192,2023-05-26,11.69,0.0,135.0,0,0,
Joe #1,2023-05-26,1.67,0.0,46.76,0,0,
Kleimann #3,2023-05-26,0.0,0.0,0.0,0,0,
MCWF #1,2023-05-26,0.0,0.0,467.73,0,0,
Montemayor #1,2023-05-26,0.0,0.0,0.0,0,0,
Paddy 19 State #1 & #5,2023-05-26,5.52,0.0,38.5,0,0,
Palm #1,2023-05-26,3.34,96.29,34.83,0,0,Unit on
Pfeiffer #2,2023-05-26,0.0,0.0,0.0,0,0,
Preston #1,2023-05-26,1.67,0.0,20.04,0,0,
Rhodes #1,2023-05-26,0.0,0.0,0.0,0,0,
Vermillion #1,2023-05-26,0.0,0.0,0.0,0,0,"on, put unit down for weekend off per schedule "
White Marlin #1,2023-05-26,0.0,0.0,0.0,0,0,"on, put unit down weekend off per schedule "
Blair TXL 7 #1,2023-05-25,27.5,87.0,144.0,0,0,
Blair TXL 7 #2,2023-05-25,8.37,14.0,0.0,0,0,
Blair TXL 7 #3,2023-05-25,1.0,0.0,0.0,0,0,
Branton #1,2023-05-25,0.0,0.0,0.0,0,0,
