Well Name,Date,Oil (BBLS),Gas (MCF),Water (BBLS),TP,CP,Comments
Blair TXL 7 #1,2024-04-30,33.0,72,148.0,0,0,
Blair TXL 7 #2,2024-04-30,8.28,13,0.0,0,0,
Blair TXL 7 #3,2024-04-30,8.0,0,0.0,0,0,
Davis Lease,2024-04-30,0.0,0,159.25,0,0,Oil at 6’ 2”
JM Moore 178,2024-04-30,5.01,0,1.67,0,0,Venting gas 112 mcf
JM Moore 192,2024-04-30,8.35,0,142.0,0,0,
MCWF #1,2024-04-30,0.0,0,382.31,0,0,
Paddy 19 State #1 & #5,2024-04-30,0.0,0,19.25,0,0,
Palm #1,2024-04-30,0.0,0,0.0,0,0,
Blair TXL 7 #1,2024-04-29,25.44,86,206.0,0,0,Circulated out of tank 6970-2 and out of 6970-3.
Blair TXL 7 #2,2024-04-29,8.28,13,0.0,0,0,
Blair TXL 7 #3,2024-04-29,0.0,0,0.0,0,0,
Davis Lease,2024-04-29,0.0,0,174.0,0,0,Oil gauge at 6’ 1”
JM Moore 178,2024-04-29,6.68,0,1.67,0,0,Venting gas 114 mcf
JM Moore 192,2024-04-29,10.02,0,140.0,0,0,
MCWF #1,2024-04-29,0.0,0,266.37,0,0,
Paddy 19 State #1 & #5,2024-04-29,0.0,0,16.5,0,0,
Palm #1,2024-04-29,0.0,0,0.0,0,0,
Blair TXL 7 #1,2024-04-28,24.75,85,132.0,0,0,
Blair TXL 7 #2,2024-04-28,8.28,13,0.0,0,0,
Blair TXL 7 #3,2024-04-28,0.0,0,0.0,0,0,
Davis Lease,2024-04-28,0.0,0,177.5,0,0,
JM Moore 178,2024-04-28,10.44,0,0.0,0,0,Venting gas 113 mcf
JM Moore 192,2024-04-28,10.02,0,138.0,0,0,
MCWF #1,2024-04-28,0.0,0,380.79,0,0,
Paddy 19 State #1 & #5,2024-04-28,5.52,0,65.25,0,0,
Palm #1,2024-04-28,0.0,0,0.0,0,0,
Blair TXL 7 #1,2024-04-27,30.26,87,131.0,0,0,
Blair TXL 7 #2,2024-04-27,5.52,13,0.0,0,0,
Blair TXL 7 #3,2024-04-27,0.0,0,0.0,0,0,
Davis Lease,2024-04-27,0.0,0,151.5,0,0,
JM Moore 178,2024-04-27,6.68,0,1.16,0,0,Venting gas 115 mcf
JM Moore 192,2024-04-27,11.69,0,141.0,0,0,
MCWF #1,2024-04-27,0.0,0,424.49,0,0,
Paddy 19 State #1 & #5,2024-04-27,2.76,0,47.25,0,0,
Palm #1,2024-04-27,0.0,0,0.0,0,0,
Blair TXL 7 #1,2024-04-26,33.0,88,214.5,0,0,
Blair TXL 7 #2,2024-04-26,8.28,13,0.0,0,0,
Blair TXL 7 #3,2024-04-26,0.0,0,0.0,0,0,
Davis Lease,2024-04-26,0.0,0,205.5,0,0,Oil tank at 5’ 10”
JM Moore 178,2024-04-26,8.35,0,1.26,0,0,Venting gas 114 mcf
JM Moore 192,2024-04-26,8.35,0,143.0,0,0,
MCWF #1,2024-04-26,0.0,0,430.79,0,0,
Paddy 19 State #1 & #5,2024-04-26,0.0,0,11.0,0,0,
Palm #1,2024-04-26,0.0,0,0.0,0,0,
Blair TXL 7 #1,2024-04-25,30.25,85,136.0,0,0,
Blair TXL 7 #2,2024-04-25,8.28,14,0.0,0,0,
Blair TXL 7 #3,2024-04-25,0.0,0,0.0,0,0,
Davis Lease,2024-04-25,0.0,0,0.0,0,0,#3 is pumping
JM Moore 178,2024-04-25,5.01,0,1.67,0,0,Venting gas 110 mcf
JM Moore 192,2024-04-25,10.02,0,142.0,0,0,
MCWF #1,2024-04-25,0.0,0,183.56,0,0,
Paddy 19 State #1 & #5,2024-04-25,0.0,0,24.75,0,0,
Palm #1,2024-04-25,0.0,0,0.0,0,0,
Blair TXL 7 #1,2024-04-24,35.75,87,131.0,0,0,
Blair TXL 7 #2,2024-04-24,11.04,14,0.0,0,0,
Blair TXL 7 #3,2024-04-24,0.0,0,0.0,0,0,
Davis Lease,2024-04-24,0.0,0,0.0,0,0,
JM Moore 178,2024-04-24,5.01,0,1.67,0,0,Venting gas 112 mcf
JM Moore 192,2024-04-24,13.36,0,145.0,0,0,C.t. Yest
MCWF #1,2024-04-24,0.0,0,485.06,0,0,
Paddy 19 State #1 & #5,2024-04-24,2.76,0,44.0,0,0,
Palm #1,2024-04-24,0.0,0,0.0,0,0,
Blair TXL 7 #1,2024-04-23,30.25,85,199.5,0,0,
Blair TXL 7 #2,2024-04-23,8.28,14,0.0,0,0,
Blair TXL 7 #3,2024-04-23,0.0,0,0.0,0,0,
Davis Lease,2024-04-23,0.0,0,0.0,0,0,
JM Moore 178,2024-04-23,5.01,0,0.0,0,0,Venting gas 111 mcf
JM Moore 192,2024-04-23,6.68,0,132.0,0,0,
MCWF #1,2024-04-23,0.0,0,559.52,0,0,
Paddy 19 State #1 & #5,2024-04-23,0.0,0,24.75,0,0,
Palm #1,2024-04-23,0.0,0,0.0,0,0,
Blair TXL 7 #1,2024-04-22,27.5,83,136.0,0,0,
Blair TXL 7 #2,2024-04-22,11.04,14,0.0,0,0,
Blair TXL 7 #3,2024-04-22,1.0,0,0.0,0,0,
Davis Lease,2024-04-22,0.0,0,0.0,0,0,
JM Moore 178,2024-04-22,5.01,0,1.67,0,0,Venting gas 114 mcf
JM Moore 192,2024-04-22,10.02,0,130.0,0,0,
MCWF #1,2024-04-22,0.0,0,214.8,0,0,
Paddy 19 State #1 & #5,2024-04-22,2.76,0,40.5,0,0,
Palm #1,2024-04-22,0.0,0,0.0,0,0,
Blair TXL 7 #1,2024-04-21,38.5,84,129.0,0,0,
Blair TXL 7 #2,2024-04-21,8.28,12,0.0,0,0,
Blair TXL 7 #3,2024-04-21,1.0,0,0.0,0,0,
Davis Lease,2024-04-21,0.0,0,0.0,0,0,
JM Moore 178,2024-04-21,5.01,0,0.0,0,0,Venting gas 115 mcf
JM Moore 192,2024-04-21,10.02,0,133.0,0,0,
MCWF #1,2024-04-21,0.0,0,360.41,0,0,
Paddy 19 State #1 & #5,2024-04-21,0.0,0,41.25,0,0,
Palm #1,2024-04-21,0.0,0,0.0,0,0,
Blair TXL 7 #1,2024-04-20,35.75,86,132.0,0,0,
Blair TXL 7 #2,2024-04-20,16.65,12,0.0,0,0,
Blair TXL 7 #3,2024-04-20,2.0,0,0.0,0,0,
Davis Lease,2024-04-20,0.0,0,0.0,0,0,
JM Moore 178,2024-04-20,5.01,0,1.67,0,0,Venting gas 114 mcf
JM Moore 192,2024-04-20,8.35,0,132.0,0,0,
MCWF #1,2024-04-20,0.0,0,378.86,0,0,
Paddy 19 State #1 & #5,2024-04-20,0.0,0,22.0,0,0,
Palm #1,2024-04-20,0.0,0,0.0,0,0,
Blair TXL 7 #1,2024-04-19,35.75,86,137.0,0,0,
Blair TXL 7 #2,2024-04-19,11.04,12,0.0,0,0,
Blair TXL 7 #3,2024-04-19,2.0,0,0.0,0,0,
Davis Lease,2024-04-19,0.0,0,0.0,0,0,
JM Moore 178,2024-04-19,5.01,0,0.0,0,0,Venting gas 112 mcf
JM Moore 192,2024-04-19,11.69,0,135.0,0,0,
MCWF #1,2024-04-19,0.0,0,253.73,0,0,Power outage. Restored 09:51
Paddy 19 State #1 & #5,2024-04-19,2.76,0,31.5,0,0,
Palm #1,2024-04-19,0.0,0,0.0,0,0,
Blair TXL 7 #1,2024-04-18,30.25,84,136.0,0,0,
Blair TXL 7 #2,2024-04-18,8.28,12,0.0,0,0,
Blair TXL 7 #3,2024-04-18,3.0,0,0.0,0,0,
Davis Lease,2024-04-18,0.0,0,0.0,0,0,
JM Moore 178,2024-04-18,5.01,0,1.67,0,0,Venting gas 114 mcf
JM Moore 192,2024-04-18,11.69,0,140.0,0,0,
MCWF #1,2024-04-18,0.0,0,483.27,0,0,
