Well Name,Date,Oil (BBLS),Gas (MCF),Water (BBLS),TP,CP,Comments
Blair TXL 7 #1,2020-02-29,46.75,96.0,177.0,0,0,
Blair TXL 7 #2,2020-02-29,13.8,16.0,0.0,0,0,
Blair TXL 7 #3,2020-02-29,11.0,0.0,0.0,0,0,
CL Moore 6,2020-02-29,0.0,0.0,0.0,0,0,Well dn
CL Moore 8,2020-02-29,0.0,0.0,0.0,0,0,S.i.
Davis Lease,2020-02-29,11.16,0.0,154.75,0,0,
Dyer Unit #10,2020-02-29,0.0,20.0,6.68,0,0,
Fridel #1,2020-02-29,0.0,0.0,0.0,0,0,OFF
Huber #1,2020-02-29,0.0,0.0,0.0,0,0,sibu
JM Moore 178,2020-02-29,13.36,145.0,0.0,0,0,
JM Moore 192,2020-02-29,13.36,0.0,115.0,0,0,
Joe #1,2020-02-29,0.0,0.0,0.0,0,0,
Kincaid #1,2020-02-29,15.03,0.0,79.9,0,0,
Kirby #1,2020-02-29,3.34,0.0,21.45,0,0,
Kleimann #3,2020-02-29,0.0,0.0,0.0,0,0,unit off bad bearings on unit
Lloyd #1,2020-02-29,0.0,0.0,0.0,0,0,OFF
McLean #1,2020-02-29,0.0,0.0,0.0,0,0,unit off
Montemayor #1,2020-02-29,0.0,0.0,0.0,0,0,sibu
Paddy 19 State #1 & #5,2020-02-29,8.28,0.0,68.75,0,0,
Palm #1,2020-02-29,99.66,822.4,1.67,0,0,
Pierce Ranch #4,2020-02-29,1.16,14.0,5.01,0,0,
Preston #1,2020-02-29,10.02,325.4,16.44,0,0,
Rhodes #1,2020-02-29,3.34,0.0,6.42,0,0,
Terrell #1,2020-02-29,1.67,54.0,0.0,0,0,Enterprise Sales- 54 MCF
Vermillion #1,2020-02-29,0.0,45.9,0.0,0,0,unit BOL down on fuel pod swamp with fluids
Wayne #1,2020-02-29,0.0,245.0,0.0,0,0,
Wendel Unit #1,2020-02-29,0.0,0.0,0.0,0,0,
White Marlin #1,2020-02-29,0.0,0.0,0.0,0,0,
Wittig Sisters #1,2020-02-29,0.0,0.0,0.0,0,0,
Blair TXL 7 #1,2020-02-28,37.13,92.0,178.0,0,0,
Blair TXL 7 #2,2020-02-28,13.11,16.0,0.0,0,0,
Blair TXL 7 #3,2020-02-28,0.0,0.0,0.0,0,0,
CL Moore 6,2020-02-28,0.0,0.0,0.0,0,0,Well dn
CL Moore 8,2020-02-28,0.0,0.0,0.0,0,0,S.i.
Davis Lease,2020-02-28,5.58,0.0,265.25,0,0,
Dyer Unit #10,2020-02-28,0.0,35.0,20.04,0,0,
Fridel #1,2020-02-28,0.0,0.0,0.0,0,0,OFF
Huber #1,2020-02-28,0.0,0.0,0.0,0,0,sibu
JM Moore 178,2020-02-28,6.68,0.0,0.56,0,0,Comp dn liquid level started up ok
JM Moore 192,2020-02-28,13.36,0.0,111.0,0,0,
Joe #1,2020-02-28,1.67,0.0,56.52,0,0,
Kincaid #1,2020-02-28,10.02,0.0,58.45,0,0,
Kirby #1,2020-02-28,1.67,122.2,16.7,0,0,
Kleimann #3,2020-02-28,4.84,0.0,83.24,0,0,shut unit dn bearing out on unit
Lloyd #1,2020-02-28,0.0,0.0,0.0,0,0,OFF
McLean #1,2020-02-28,0.0,0.0,0.0,0,0,sibu
Montemayor #1,2020-02-28,0.0,0.0,0.0,0,0,sibu
Paddy 19 State #1 & #5,2020-02-28,0.0,0.0,109.5,0,0,Hot oil reclamation.
Palm #1,2020-02-28,6.68,887.7,38.15,0,0,inject comp dn ice plug bol
Pierce Ranch #4,2020-02-28,2.27,17.0,6.68,0,0,
Preston #1,2020-02-28,6.68,310.2,13.36,0,0,
Rhodes #1,2020-02-28,3.34,0.0,6.68,0,0,
Terrell #1,2020-02-28,1.67,31.0,0.0,0,0,Enterprise Sales- 31 MCF
Vermillion #1,2020-02-28,0.0,34.7,0.0,0,0,
Wayne #1,2020-02-28,0.0,242.0,0.0,0,0,
Wendel Unit #1,2020-02-28,0.0,0.0,0.0,0,0,
White Marlin #1,2020-02-28,1.67,0.0,0.0,0,0,
Wittig Sisters #1,2020-02-28,0.0,0.0,0.0,0,0,
Blair TXL 7 #1,2020-02-27,38.5,95.0,184.0,0,0,
Blair TXL 7 #2,2020-02-27,13.8,16.0,0.0,0,0,
Blair TXL 7 #3,2020-02-27,0.0,0.0,0.0,0,0,
CL Moore 6,2020-02-27,0.0,0.0,0.0,0,0,Well dn
CL Moore 8,2020-02-27,0.0,0.0,0.0,0,0,S.i.
Davis Lease,2020-02-27,2.79,0.0,120.5,0,0,Started #1
Dyer Unit #10,2020-02-27,0.0,20.0,6.68,0,0,
Fridel #1,2020-02-27,0.0,0.0,0.0,0,0,OFF
Huber #1,2020-02-27,0.0,0.0,0.0,0,0,
JM Moore 178,2020-02-27,5.01,145.0,1.67,0,0,
JM Moore 192,2020-02-27,13.36,0.0,102.0,0,0,
Joe #1,2020-02-27,1.67,0.0,0.0,0,0,
Kincaid #1,2020-02-27,16.7,0.0,61.55,0,0,
Kirby #1,2020-02-27,3.34,194.7,30.06,0,0,
Kleimann #3,2020-02-27,48.43,0.0,151.71,0,0,hot oiled well and flowline
Lloyd #1,2020-02-27,0.0,0.0,0.0,0,0,OFF
McLean #1,2020-02-27,6.81,0.0,1.67,0,0,
Montemayor #1,2020-02-27,0.0,0.0,0.0,0,0,sibu
Paddy 19 State #1 & #5,2020-02-27,2.76,0.0,42.5,0,0,Hot oiled 19-4. Unit on well.
Palm #1,2020-02-27,120.24,1022.1,86.84,0,0,
Pierce Ranch #4,2020-02-27,1.16,11.0,1.67,0,0,
Preston #1,2020-02-27,3.34,310.8,13.36,0,0,
Rhodes #1,2020-02-27,21.71,0.0,0.0,0,0,
Terrell #1,2020-02-27,0.0,25.0,0.0,0,0,Enterprise Sales-25 MCF
Vermillion #1,2020-02-27,0.0,58.7,0.0,0,0,
Wayne #1,2020-02-27,0.0,237.0,0.0,0,0,
Wendel Unit #1,2020-02-27,0.0,0.0,0.0,0,0,
White Marlin #1,2020-02-27,0.0,0.0,0.0,0,0,
Wittig Sisters #1,2020-02-27,0.0,0.0,0.0,0,0,
Blair TXL 7 #1,2020-02-26,38.5,94.0,181.0,0,0,
Blair TXL 7 #2,2020-02-26,16.56,16.0,0.0,0,0,
Blair TXL 7 #3,2020-02-26,0.0,0.0,0.0,0,0,
CL Moore 6,2020-02-26,0.0,0.0,0.0,0,0,Well dn
CL Moore 8,2020-02-26,0.0,0.0,0.0,0,0,S.i.
Davis Lease,2020-02-26,2.79,0.0,110.0,0,0,
Dyer Unit #10,2020-02-26,0.0,35.0,19.8,0,0,
Fridel #1,2020-02-26,0.0,0.0,0.0,0,0,OFF
Huber #1,2020-02-26,0.0,0.0,2.34,0,0,
JM Moore 178,2020-02-26,5.01,145.0,0.0,0,0,
JM Moore 192,2020-02-26,15.03,0.0,116.0,0,0,Ct
Joe #1,2020-02-26,1.67,0.0,5.01,0,0,
Kincaid #1,2020-02-26,13.36,0.0,58.45,0,0,
Kirby #1,2020-02-26,3.34,210.8,25.05,0,0,
Kleimann #3,2020-02-26,50.1,0.0,96.6,0,0,
Lloyd #1,2020-02-26,0.0,0.0,0.0,0,0,OFF
McLean #1,2020-02-26,6.81,0.0,1.67,0,0,
Montemayor #1,2020-02-26,0.0,0.0,0.0,0,0,unit off
Paddy 19 State #1 & #5,2020-02-26,5.52,0.0,71.5,0,0,
Palm #1,2020-02-26,146.96,1140.1,36.74,0,0,
Pierce Ranch #4,2020-02-26,1.16,21.0,3.34,0,0,
Preston #1,2020-02-26,8.35,290.2,6.68,0,0,
Rhodes #1,2020-02-26,0.0,0.0,3.34,0,0,
Terrell #1,2020-02-26,0.0,27.0,0.0,0,0,Enterprise Sales- 27 mcf
Vermillion #1,2020-02-26,3.34,96.0,31.73,0,0,
Wayne #1,2020-02-26,0.0,231.0,0.0,0,0,
Wendel Unit #1,2020-02-26,0.0,0.0,0.0,0,0,
White Marlin #1,2020-02-26,15.03,0.0,0.0,0,0,
Wittig Sisters #1,2020-02-26,0.0,0.0,0.0,0,0,
Blair TXL 7 #1,2020-02-25,39.88,97.0,187.0,0,0,
Blair TXL 7 #2,2020-02-25,13.8,15.0,0.0,0,0,
Blair TXL 7 #3,2020-02-25,0.0,0.0,0.0,0,0,
CL Moore 6,2020-02-25,0.0,0.0,0.0,0,0,Well dn
CL Moore 8,2020-02-25,0.0,0.0,0.0,0,0,S.i.
Davis Lease,2020-02-25,5.58,0.0,119.5,0,0,
Dyer Unit #10,2020-02-25,0.0,20.0,6.68,0,0,
Fridel #1,2020-02-25,0.0,0.0,0.0,0,0,OFF
Huber #1,2020-02-25,0.0,0.0,0.0,0,0,
JM Moore 178,2020-02-25,5.01,145.0,0.0,0,0,
JM Moore 192,2020-02-25,15.03,0.0,104.0,0,0,
Joe #1,2020-02-25,1.67,0.0,15.03,0,0,
Kincaid #1,2020-02-25,8.35,0.0,64.87,0,0,comp dn low suction
Kirby #1,2020-02-25,3.34,115.5,10.02,0,0,
Kleimann #3,2020-02-25,46.76,0.0,140.02,0,0,
Lloyd #1,2020-02-25,0.0,0.0,0.0,0,0,OFF
McLean #1,2020-02-25,9.08,0.0,5.01,0,0,
Montemayor #1,2020-02-25,0.0,0.0,0.0,0,0,unit off
Paddy 19 State #1 & #5,2020-02-25,2.76,0.0,30.25,0,0,Hot watered 19-5
Palm #1,2020-02-25,173.68,729.1,18.17,0,0,"bol sale comp and inj
gas plant dn bol"
Pierce Ranch #4,2020-02-25,0.0,14.0,3.34,0,0,Comp down low suc back on
Preston #1,2020-02-25,5.01,135.7,0.0,0,0,
Rhodes #1,2020-02-25,0.0,0.0,0.0,0,0,bol
Terrell #1,2020-02-25,0.0,30.0,0.0,0,0,Enterprise Sales- 30 MCF
Vermillion #1,2020-02-25,0.0,147.3,0.0,0,0,
Wayne #1,2020-02-25,0.0,242.0,0.0,0,0,
Wendel Unit #1,2020-02-25,0.0,0.0,0.0,0,0,
White Marlin #1,2020-02-25,0.0,0.0,0.0,0,0,
Wittig Sisters #1,2020-02-25,0.0,0.0,0.0,0,0,
Blair TXL 7 #1,2020-02-24,38.5,94.0,182.0,0,0,
Blair TXL 7 #2,2020-02-24,11.04,15.0,0.0,0,0,
Blair TXL 7 #3,2020-02-24,0.0,0.0,0.0,0,0,
CL Moore 6,2020-02-24,0.0,0.0,0.0,0,0,Well dn
CL Moore 8,2020-02-24,0.0,0.0,0.0,0,0,S.i.
Davis Lease,2020-02-24,8.37,0.0,96.0,0,0,
Dyer Unit #10,2020-02-24,0.0,30.0,20.04,0,0,
Fridel #1,2020-02-24,0.0,0.0,0.0,0,0,OFF
Huber #1,2020-02-24,0.0,0.0,0.0,0,0,"sibu
bol"
JM Moore 178,2020-02-24,5.01,145.0,0.0,0,0,
JM Moore 192,2020-02-24,13.36,0.0,110.0,0,0,
Joe #1,2020-02-24,1.67,0.0,16.7,0,0,
Kincaid #1,2020-02-24,15.03,0.0,50.1,0,0,comp dn low suction bol
Kirby #1,2020-02-24,5.01,0.0,8.35,0,0,bol comp
Kleimann #3,2020-02-24,46.76,0.0,96.6,0,0,
Lloyd #1,2020-02-24,0.0,0.0,0.0,0,0,OFF
McLean #1,2020-02-24,0.0,0.0,0.0,0,0,bol
Montemayor #1,2020-02-24,0.0,0.0,0.0,0,0,
Paddy 19 State #1 & #5,2020-02-24,0.0,0.0,16.5,0,0,
Palm #1,2020-02-24,46.76,1415.5,28.39,0,0,
Pierce Ranch #4,2020-02-24,1.16,19.0,5.01,0,0,
Preston #1,2020-02-24,8.35,339.5,13.36,0,0,
Rhodes #1,2020-02-24,0.0,0.0,3.34,0,0,
Terrell #1,2020-02-24,0.0,32.0,0.0,0,0,Interprises Sales 32 mcf
Vermillion #1,2020-02-24,0.0,61.4,9.82,0,0,
Wayne #1,2020-02-24,0.0,241.0,0.0,0,0,
Wendel Unit #1,2020-02-24,0.0,0.0,0.0,0,0,
White Marlin #1,2020-02-24,0.0,0.0,0.0,0,0,"sibu
bol"
Wittig Sisters #1,2020-02-24,0.0,0.0,0.0,0,0,
Blair TXL 7 #1,2020-02-23,41.25,93.0,188.0,0,0,
Blair TXL 7 #2,2020-02-23,11.04,15.0,0.0,0,0,
Blair TXL 7 #3,2020-02-23,0.0,0.0,0.0,0,0,
CL Moore 6,2020-02-23,0.0,0.0,0.0,0,0,Well dn
CL Moore 8,2020-02-23,0.0,0.0,0.0,0,0,S.i.
Davis Lease,2020-02-23,8.37,0.0,127.25,0,0,
Dyer Unit #10,2020-02-23,0.0,20.0,5.01,0,0,
Fridel #1,2020-02-23,0.0,0.0,0.0,0,0,OFF
Huber #1,2020-02-23,0.0,0.0,0.0,0,0,sibu
JM Moore 178,2020-02-23,5.01,155.0,1.67,0,0,
JM Moore 192,2020-02-23,13.36,0.0,109.0,0,0,
Joe #1,2020-02-23,0.0,0.0,10.02,0,0,
Kincaid #1,2020-02-23,13.36,0.0,68.21,0,0,comp dn low suction bol
Kirby #1,2020-02-23,3.34,0.0,11.69,0,0,Parkway comp dn bol
Kleimann #3,2020-02-23,40.22,0.0,131.67,0,0,
Lloyd #1,2020-02-23,0.0,0.0,0.0,0,0,OFF
McLean #1,2020-02-23,0.0,0.0,0.0,0,0,sibu
Montemayor #1,2020-02-23,0.0,0.0,0.0,0,0,
Paddy 19 State #1 & #5,2020-02-23,5.52,0.0,27.25,0,0,
Palm #1,2020-02-23,26.72,0.0,16.7,0,0,bol sales comp
Pierce Ranch #4,2020-02-23,1.16,18.0,5.01,0,0,
Preston #1,2020-02-23,10.02,307.7,15.03,0,0,
Rhodes #1,2020-02-23,0.0,0.0,6.68,0,0,
Terrell #1,2020-02-23,0.0,27.0,0.0,0,0,Enterprise Sales- 27 MCF
Vermillion #1,2020-02-23,0.0,0.0,0.0,0,0,"sibu 
bol"
Wayne #1,2020-02-23,0.0,237.0,0.0,0,0,
Wendel Unit #1,2020-02-23,0.0,0.0,0.0,0,0,
White Marlin #1,2020-02-23,0.0,0.0,0.0,0,0,sibu
Wittig Sisters #1,2020-02-23,0.0,0.0,0.0,0,0,
Blair TXL 7 #1,2020-02-22,44.0,91.0,192.0,0,0,
Blair TXL 7 #2,2020-02-22,11.04,15.0,0.0,0,0,
Blair TXL 7 #3,2020-02-22,0.0,0.0,0.0,0,0,Off for pumping schedule
CL Moore 6,2020-02-22,0.0,0.0,0.0,0,0,Well dn
CL Moore 8,2020-02-22,0.0,0.0,0.0,0,0,S.i.
Davis Lease,2020-02-22,2.79,0.0,101.75,0,0,
Dyer Unit #10,2020-02-22,1.16,30.0,20.04,0,0,
Fridel #1,2020-02-22,0.0,0.0,0.0,0,0,OFF
Huber #1,2020-02-22,0.0,0.0,0.0,0,0,sibu
JM Moore 178,2020-02-22,5.01,150.0,0.0,0,0,
JM Moore 192,2020-02-22,10.02,0.0,123.0,0,0,
Joe #1,2020-02-22,0.0,0.0,3.34,0,0,
Kincaid #1,2020-02-22,10.06,0.0,51.77,0,0,
Kirby #1,2020-02-22,13.36,0.0,6.68,0,0,Parkway comp dn bol
Kleimann #3,2020-02-22,48.43,0.0,138.35,0,0,
Lloyd #1,2020-02-22,0.0,0.0,0.0,0,0,OFF
McLean #1,2020-02-22,0.0,0.0,0.0,0,0,sibu
Montemayor #1,2020-02-22,3.34,0.0,0.0,0,0,
Paddy 19 State #1 & #5,2020-02-22,2.76,0.0,24.75,0,0,
Palm #1,2020-02-22,0.0,0.0,0.0,0,0,bol inj comp
Pierce Ranch #4,2020-02-22,1.16,25.0,6.68,0,0,
Preston #1,2020-02-22,5.01,186.3,38.41,0,0,bol comp
Rhodes #1,2020-02-22,5.01,0.0,10.02,0,0,
Terrell #1,2020-02-22,0.0,0.0,1.67,0,0,Enterprise Sales- 0 MCF        Water dump hang open
Vermillion #1,2020-02-22,0.0,0.0,0.0,0,0,sibu
