Well Name,Date,Oil (BBLS),Gas (MCF),Water (BBLS),TP,CP,Comments
Blair TXL 7 #1,2023-07-31,41.25,92.0,136.0,0,0,
Blair TXL 7 #2,2023-07-31,8.37,13.0,0.0,0,0,
Blair TXL 7 #3,2023-07-31,0.0,0.0,0.0,0,0,
Branton #1,2023-07-31,0.0,0.0,0.0,0,0,
Davis Lease,2023-07-31,8.37,0.0,52.5,0,0,
JM Moore 178,2023-07-31,0.0,0.0,0.0,0,0,Well dn
JM Moore 192,2023-07-31,11.69,0.0,130.0,0,0,
Joe #1,2023-07-31,0.0,0.0,0.0,0,0,
Kleimann #3,2023-07-31,0.0,0.0,0.0,0,0,
MCWF #1,2023-07-31,0.0,0.0,245.54,0,0,
Montemayor #1,2023-07-31,0.0,0.0,0.0,0,0,
Paddy 19 State #1 & #5,2023-07-31,5.52,0.0,41.25,0,0,
Palm #1,2023-07-31,8.35,67.48,70.14,0,0,
Preston #1,2023-07-31,0.0,0.0,43.42,0,0,
Rhodes #1,2023-07-31,0.0,0.0,0.0,0,0,
Vermillion #1,2023-07-31,0.0,0.0,0.0,0,0,
White Marlin #1,2023-07-31,0.0,0.0,0.0,0,0,
Blair TXL 7 #1,2023-07-30,33.0,93.0,209.0,0,0,
Blair TXL 7 #2,2023-07-30,8.37,13.0,0.0,0,0,
Blair TXL 7 #3,2023-07-30,0.0,0.0,0.0,0,0,
Branton #1,2023-07-30,0.0,0.0,0.0,0,0,
Davis Lease,2023-07-30,5.58,0.0,38.5,0,0,
JM Moore 178,2023-07-30,0.0,0.0,0.0,0,0,Well dn
JM Moore 192,2023-07-30,15.03,0.0,125.0,0,0,
Joe #1,2023-07-30,0.0,0.0,0.0,0,0,
Kleimann #3,2023-07-30,0.0,0.0,0.0,0,0,
MCWF #1,2023-07-30,0.0,0.0,161.16,0,0,
Montemayor #1,2023-07-30,0.0,0.0,0.0,0,0,
Paddy 19 State #1 & #5,2023-07-30,0.0,0.0,41.25,0,0,
Palm #1,2023-07-30,3.34,5.22,56.54,0,0,Unit on
Preston #1,2023-07-30,0.0,0.0,41.49,0,0,
Rhodes #1,2023-07-30,0.0,0.0,0.0,0,0,
Vermillion #1,2023-07-30,0.0,0.0,0.0,0,0,
White Marlin #1,2023-07-30,0.0,0.0,0.0,0,0,
Blair TXL 7 #1,2023-07-29,30.25,91.0,139.0,0,0,
Blair TXL 7 #2,2023-07-29,11.16,14.0,0.0,0,0,
Blair TXL 7 #3,2023-07-29,0.0,0.0,0.0,0,0,
Branton #1,2023-07-29,0.0,0.0,0.0,0,0,
Davis Lease,2023-07-29,5.58,0.0,44.0,0,0,
JM Moore 178,2023-07-29,0.0,0.0,0.0,0,0,Well dn
JM Moore 192,2023-07-29,11.69,0.0,122.0,0,0,
Joe #1,2023-07-29,0.0,0.0,0.0,0,0,
Kleimann #3,2023-07-29,0.0,0.0,0.0,0,0,
MCWF #1,2023-07-29,0.0,0.0,372.52,0,0,
Montemayor #1,2023-07-29,0.0,0.0,0.0,0,0,
Paddy 19 State #1 & #5,2023-07-29,2.76,0.0,34.5,0,0,Well 5 trash in pump
Palm #1,2023-07-29,5.01,2.3,56.78,0,0,Unit on Kolor kut tk
Preston #1,2023-07-29,3.34,0.0,48.43,0,0,
Rhodes #1,2023-07-29,0.0,0.0,0.0,0,0,
Vermillion #1,2023-07-29,0.0,0.0,0.0,0,0,
White Marlin #1,2023-07-29,0.0,0.0,0.0,0,0,
