Well Name,Date,Oil (BBLS),Gas (MCF),Water (BBLS),TP,CP,Comments
Blair TXL 7 #1,2021-12-31,44.0,22.0,157.0,0,0,High gas line pressure
Blair TXL 7 #2,2021-12-31,5.58,5.0,0.0,0,0,
Blair TXL 7 #3,2021-12-31,0.0,0.0,0.0,0,0,
Branton #1,2021-12-31,0.0,0.0,9.76,0,0,on
Davis Lease,2021-12-31,11.16,0.0,75.75,0,0,
JM Moore 178,2021-12-31,6.68,158.0,0.0,0,0,
JM Moore 192,2021-12-31,13.36,0.0,152.0,0,0,
Joe #1,2021-12-31,30.06,0.0,21.71,0,0,
Kincaid #1,2021-12-31,0.0,0.0,63.46,0,0,
Kirby #1,2021-12-31,0.0,0.0,0.0,0,0,OFF
Kleimann #3,2021-12-31,40.08,0.0,93.52,0,0,
MCWF #1,2021-12-31,0.0,0.0,670.16,0,0,
Montemayor #1,2021-12-31,6.68,0.0,0.0,0,0,
Paddy 19 State #1 & #5,2021-12-31,5.52,0.0,49.0,0,0,
Palm #1,2021-12-31,0.0,87.41,0.0,0,0,off
Preston #1,2021-12-31,5.01,299.74,0.0,0,0,
Rhodes #1,2021-12-31,1.67,0.0,0.0,0,0,
Vermillion #1,2021-12-31,0.0,7.01,0.0,0,0,OFF
White Marlin #1,2021-12-31,0.0,0.0,0.0,0,0,OFF
Blair TXL 7 #1,2021-12-30,41.25,90.0,152.0,0,0,
Blair TXL 7 #2,2021-12-30,8.37,9.0,0.0,0,0,
Blair TXL 7 #3,2021-12-30,0.0,0.0,0.0,0,0,
Branton #1,2021-12-30,0.0,0.0,0.0,0,0,off
Davis Lease,2021-12-30,5.58,0.0,41.5,0,0,
JM Moore 178,2021-12-30,8.35,157.0,1.67,0,0,
JM Moore 192,2021-12-30,13.36,0.0,142.0,0,0,C.t.
Joe #1,2021-12-30,63.08,0.0,26.72,0,0,
Kincaid #1,2021-12-30,0.0,0.0,0.0,0,0,
Kirby #1,2021-12-30,0.0,0.0,0.0,0,0,OFF
Kleimann #3,2021-12-30,20.04,0.0,104.95,0,0,
MCWF #1,2021-12-30,0.0,0.0,551.75,0,0,
Montemayor #1,2021-12-30,3.34,0.0,0.0,0,0,
Paddy 19 State #1 & #5,2021-12-30,5.52,0.0,38.5,0,0,
Palm #1,2021-12-30,0.0,73.88,0.0,0,0,off
Preston #1,2021-12-30,23.38,315.03,16.7,0,0,
Rhodes #1,2021-12-30,8.49,0.0,5.01,0,0,
Vermillion #1,2021-12-30,0.0,6.73,0.0,0,0,On
White Marlin #1,2021-12-30,0.0,0.0,0.0,0,0,OFF
Blair TXL 7 #1,2021-12-29,30.25,94.0,156.0,0,0,
Blair TXL 7 #2,2021-12-29,11.16,14.0,0.0,0,0,
Blair TXL 7 #3,2021-12-29,0.0,0.0,0.0,0,0,
Branton #1,2021-12-29,0.0,0.0,0.0,0,0,on
