Well Name,Date,Oil (BBLS),Gas (MCF),Water (BBLS),TP,CP,Comments
Allen 1,2017-03-31,0.0,0.0,0.0,0,0,
Ann #1,2017-03-31,0.0,0.0,0.0,0,0,
Betty #1,2017-03-31,26.72,0.0,10.02,0,0,
Boone Est GU #1,2017-03-31,0.0,13.0,0.0,0,0,
Bowman 1,2017-03-31,0.0,0.0,0.0,0,0,
Box 1,2017-03-31,0.0,0.0,0.0,0,0,
Breco-Dyer #1,2017-03-31,0.0,25.0,0.0,0,0,
CL Moore #5,2017-03-31,0.0,15.0,0.0,0,0,
Carpenter #1,2017-03-31,0.0,68.0,0.0,0,0,
Clayton 1,2017-03-31,0.0,0.0,0.0,0,0,
Cornette #1,2017-03-31,0.0,0.0,2.34,0,0,
Dyer #1,2017-03-31,0.0,24.0,0.0,0,0,Put well on  11 am
Dyer #2,2017-03-31,0.0,5.0,100.0,0,0,
Dyer #7,2017-03-31,0.0,24.0,4.54,0,0,
Dyer Unit #10,2017-03-31,0.0,90.0,11.69,0,0,
Etta #1,2017-03-31,0.0,0.0,0.0,0,0,
Flying G #1,2017-03-31,0.0,0.0,0.0,0,0,
Fridel #1,2017-03-31,0.0,26.0,3.34,0,0,
GB #1,2017-03-31,0.0,0.0,0.0,0,0,
Glaze #1,2017-03-31,0.0,0.0,0.0,0,0,
Haby #1,2017-03-31,1.67,0.0,0.0,0,0,
Hill #1,2017-03-31,0.0,0.0,0.0,0,0,
Hilmar Unit #2,2017-03-31,0.0,29.0,0.0,0,0,
Huber #1,2017-03-31,0.0,0.0,0.0,0,0,
JM Moore 178,2017-03-31,1.67,24.0,0.0,0,0,
JM Moore 192,2017-03-31,13.18,0.0,120.0,0,0,
Joe #1,2017-03-31,20.04,0.0,23.12,0,0,
Kirby #1,2017-03-31,13.36,557.4,6.5,0,0,
Kresta #1,2017-03-31,0.0,184.0,0.0,0,0,
Lansford #1,2017-03-31,0.0,0.0,0.0,0,0,
Lee #1H,2017-03-31,0.0,69.9,0.0,0,0,16/64 choke
Lisa #1,2017-03-31,0.0,0.0,2.34,0,0,
Lloyd #1,2017-03-31,20.43,7.0,41.75,0,0,
McLean #1,2017-03-31,18.16,0.0,16.7,0,0,
Montemayor #1,2017-03-31,5.01,0.0,0.0,0,0,
Peters EE A,2017-03-31,0.0,0.0,0.0,0,0,OFF
Pierce Ranch #4,2017-03-31,0.0,40.0,8.35,0,0,
Preston #1,2017-03-31,0.0,0.0,5.01,0,0,
Pritchett #1,2017-03-31,0.0,0.0,0.0,0,0,
Rhodes #1,2017-03-31,66.8,124.8,1.67,0,0,
Stange #1D,2017-03-31,0.0,0.0,0.0,0,0,
Terrell #1,2017-03-31,0.0,243.0,23.38,0,0,Enterprise Sales- 193 MCF
