Well Name,Date,Oil (BBLS),Gas (MCF),Water (BBLS),TP,CP,Comments
Allen 1,2016-11-30,0.0,0.0,0.0,0,0,
Ann #1,2016-11-30,0.0,0.0,0.0,0,0,
Betty #1,2016-11-30,0.0,0.0,0.0,0,0,
Boone Est GU #1,2016-11-30,0.0,14.0,0.0,0,0,
Bowman 1,2016-11-30,0.0,0.0,0.0,0,0,
Box 1,2016-11-30,0.0,0.0,0.0,0,0,
Breco-Dyer #1,2016-11-30,0.0,70.0,0.0,0,0,
CL Moore #5,2016-11-30,0.0,40.0,0.0,0,0,
Carpenter #1,2016-11-30,0.0,104.0,3.48,0,0,
Clayton 1,2016-11-30,0.0,0.0,0.0,0,0,
Cornette #1,2016-11-30,0.0,0.0,0.0,0,0,
Dyer #1,2016-11-30,1.67,90.0,1.67,0,0,
Dyer #2,2016-11-30,0.0,158.0,120.0,0,0,
Dyer #7,2016-11-30,0.0,24.0,4.54,0,0,
Dyer Unit #10,2016-11-30,0.0,90.0,16.7,0,0,
Etta #1,2016-11-30,0.0,0.0,0.0,0,0,
Flying G #1,2016-11-30,1.67,0.0,1.16,0,0,
Fridel #1,2016-11-30,2.27,18.0,18.37,0,0,
GB #1,2016-11-30,0.0,0.0,0.0,0,0,
Glaze #1,2016-11-30,0.0,309.0,355.39,0,0,
Haby #1,2016-11-30,8.35,0.0,0.0,0,0,
Hill #1,2016-11-30,2.27,35.0,137.95,0,0,"si  , sales line developed leak"
Hilmar Unit #2,2016-11-30,0.0,27.0,0.0,0,0,
Huber #1,2016-11-30,0.0,0.0,0.0,0,0,
JM Moore 178,2016-11-30,10.02,212.0,1.67,0,0,
JM Moore 192,2016-11-30,20.04,0.0,120.0,0,0,
Joe #1,2016-11-30,28.63,0.0,1.67,0,0,
Kirby #1,2016-11-30,46.76,450.3,23.16,0,0,
Kresta #1,2016-11-30,0.0,241.0,0.0,0,0,
Lansford #1,2016-11-30,1.67,0.0,3.34,0,0,
Lee #1H,2016-11-30,0.0,48.3,0.0,0,0,16/64 choke
Lisa #1,2016-11-30,0.0,0.0,23.4,0,0,
Lloyd #1,2016-11-30,7.36,126.0,43.42,0,0,
McLean #1,2016-11-30,0.0,0.0,0.0,0,0,
Montemayor #1,2016-11-30,6.68,0.0,0.0,0,0,
Paddy 19 State #1 & #5,2016-11-30,11.04,0.0,156.25,0,0,
Peters EE A,2016-11-30,0.0,0.0,1.16,0,0,#1 & #2 OFF
Pierce Ranch #4,2016-11-30,0.0,44.0,10.02,0,0,
Preston #1,2016-11-30,10.02,0.0,63.46,0,0,
Pritchett #1,2016-11-30,0.0,0.0,0.0,0,0,
Stange #1D,2016-11-30,0.0,133.0,6.96,0,0,
Terrell #1,2016-11-30,0.0,327.0,23.38,0,0,Enterprise Sales- 46 MCF
Wayne #1,2016-11-30,0.0,264.0,0.0,0,0,
Wendel Unit #1,2016-11-30,0.0,0.0,0.0,0,0,
Wendel-Rioux #1,2016-11-30,1.16,0.0,79.0,0,0,
Wittig Sisters #1,2016-11-30,0.0,0.0,0.0,0,0,
Allen 1,2016-11-29,0.0,0.0,0.0,0,0,
Ann #1,2016-11-29,0.0,0.0,0.0,0,0,
Betty #1,2016-11-29,0.0,0.0,0.0,0,0,
Boone Est GU #1,2016-11-29,0.0,14.0,0.0,0,0,
Bowman 1,2016-11-29,0.0,0.0,0.0,0,0,
Box 1,2016-11-29,0.0,0.0,0.0,0,0,
Breco-Dyer #1,2016-11-29,0.0,70.0,0.0,0,0,
CL Moore #5,2016-11-29,0.0,40.0,0.0,0,0,
Carpenter #1,2016-11-29,0.0,25.0,0.0,0,0,
Clayton 1,2016-11-29,0.0,0.0,0.0,0,0,
Cornette #1,2016-11-29,0.0,0.0,0.0,0,0,
Dyer #1,2016-11-29,0.0,90.0,0.0,0,0,
Dyer #2,2016-11-29,0.0,150.0,120.0,0,0,
Dyer #7,2016-11-29,0.0,24.0,4.54,0,0,
Dyer Unit #10,2016-11-29,0.0,90.0,15.03,0,0,
Etta #1,2016-11-29,0.0,0.0,0.0,0,0,
Flying G #1,2016-11-29,1.67,0.0,1.16,0,0,
Fridel #1,2016-11-29,6.81,27.0,35.07,0,0,
GB #1,2016-11-29,0.0,11.0,0.0,0,0,Shut well in
Glaze #1,2016-11-29,0.0,316.0,351.54,0,0,
Haby #1,2016-11-29,0.0,0.0,0.0,0,0,
Hill #1,2016-11-29,0.0,0.0,0.0,0,0,back on
Hilmar Unit #2,2016-11-29,0.0,28.0,0.0,0,0,
Huber #1,2016-11-29,0.0,0.0,0.0,0,0,
JM Moore 178,2016-11-29,10.02,200.0,0.0,0,0,
JM Moore 192,2016-11-29,18.37,0.0,120.0,0,0,
Joe #1,2016-11-29,40.08,0.0,16.44,0,0,
Kirby #1,2016-11-29,50.7,441.0,13.36,0,0,
Kresta #1,2016-11-29,0.0,255.0,0.0,0,0,
Lansford #1,2016-11-29,1.67,0.0,0.0,0,0,
Lisa #1,2016-11-29,0.0,0.0,3.51,0,0,
Lloyd #1,2016-11-29,0.0,7.0,71.51,0,0,
McLean #1,2016-11-29,4.54,0.0,0.0,0,0,
Montemayor #1,2016-11-29,8.35,0.0,0.0,0,0,
Paddy 19 State #1 & #5,2016-11-29,30.36,0.0,439.75,0,0,
Peters EE A,2016-11-29,2.27,0.0,3.48,0,0,#1 & #4 OFF
Pierce Ranch #4,2016-11-29,0.0,43.0,11.43,0,0,
Preston #1,2016-11-29,13.74,0.0,76.56,0,0,
Pritchett #1,2016-11-29,0.0,0.0,0.0,0,0,
Stange #1D,2016-11-29,0.0,130.0,2.32,0,0,
Terrell #1,2016-11-29,0.0,230.0,11.69,0,0,Enterprise Sales- 70 MCF
Wayne #1,2016-11-29,0.0,265.0,0.0,0,0,
Wendel Unit #1,2016-11-29,0.0,0.0,0.0,0,0,
Wendel-Rioux #1,2016-11-29,2.32,0.0,81.0,0,0,
Wittig Sisters #1,2016-11-29,0.0,0.0,0.0,0,0,
Allen 1,2016-11-28,0.0,0.0,0.0,0,0,
Ann #1,2016-11-28,0.0,0.0,0.0,0,0,
Betty #1,2016-11-28,0.0,0.0,1.67,0,0,
Boone Est GU #1,2016-11-28,0.0,14.0,0.0,0,0,
Bowman 1,2016-11-28,0.0,0.0,0.0,0,0,
Box 1,2016-11-28,0.0,0.0,0.0,0,0,
Breco-Dyer #1,2016-11-28,0.0,70.0,0.0,0,0,
CL Moore #5,2016-11-28,0.0,40.0,0.0,0,0,
Carpenter #1,2016-11-28,0.0,116.0,2.32,0,0,
Clayton 1,2016-11-28,0.0,0.0,0.0,0,0,
Cornette #1,2016-11-28,0.0,0.0,0.0,0,0,
Dyer #1,2016-11-28,0.0,90.0,1.67,0,0,
Dyer #2,2016-11-28,0.0,146.0,120.0,0,0,
Dyer #7,2016-11-28,0.0,24.0,2.27,0,0,
Dyer Unit #10,2016-11-28,0.0,90.0,20.04,0,0,
Etta #1,2016-11-28,0.0,0.0,0.0,0,0,
Flying G #1,2016-11-28,1.67,0.0,1.16,0,0,
Fridel #1,2016-11-28,6.81,24.0,31.45,0,0,
GB #1,2016-11-28,0.0,0.0,0.0,0,0,Turned well on
Glaze #1,2016-11-28,0.0,315.0,347.55,0,0,
Haby #1,2016-11-28,0.0,0.0,0.0,0,0,
Hill #1,2016-11-28,0.0,0.0,0.0,0,0,
Hilmar Unit #2,2016-11-28,0.0,33.0,0.0,0,0,
Huber #1,2016-11-28,0.0,0.0,0.0,0,0,
JM Moore 178,2016-11-28,0.0,25.0,0.0,0,0,compressor down 19 hours started up
