Well Name,Date,Oil (BBLS),Gas (MCF),Water (BBLS),TP,CP,Comments
Blair TXL 7 #1,2021-09-30,42.62,101.0,169.0,0,0,
Blair TXL 7 #2,2021-09-30,11.16,17.0,0.0,0,0,
Blair TXL 7 #3,2021-09-30,0.0,0.0,0.0,0,0,
Branton #1,2021-09-30,1.67,0.0,21.71,0,0,sibu
Davis Lease,2021-09-30,5.58,0.0,38.5,0,0,Pulling well #3
Dyer Unit #10,2021-09-30,0.0,0.0,0.0,0,0,S.i.
JM Moore 178,2021-09-30,6.68,174.0,0.0,0,0,
JM Moore 192,2021-09-30,15.03,0.0,150.0,0,0,
Joe #1,2021-09-30,11.69,0.0,24.79,0,0,
Kincaid #1,2021-09-30,0.0,0.0,0.0,0,0,sibu
Kirby #1,2021-09-30,0.0,0.0,0.0,0,0,sibu
Kleimann #3,2021-09-30,19.44,0.0,45.09,0,0,
MCWF #1,2021-09-30,0.0,0.0,596.42,0,0,
Montemayor #1,2021-09-30,0.0,0.0,0.0,0,0,bol
Paddy 19 State #1 & #5,2021-09-30,5.52,2.0,41.25,0,0,
Palm #1,2021-09-30,3.34,141.66,95.19,0,0,
Pierce Ranch #4,2021-09-30,0.0,0.0,0.0,0,0,
Preston #1,2021-09-30,11.69,199.62,68.19,0,0,
Rhodes #1,2021-09-30,16.7,0.0,1.67,0,0,
Vermillion #1,2021-09-30,0.0,0.0,0.0,0,0,
White Marlin #1,2021-09-30,6.68,0.0,0.0,0,0,
Wittig Sisters #1,2021-09-30,0.0,0.0,0.0,0,0,
Blair TXL 7 #1,2021-09-29,41.25,102.0,177.0,0,0,
Blair TXL 7 #2,2021-09-29,8.37,17.0,0.0,0,0,
Blair TXL 7 #3,2021-09-29,0.0,0.0,0.0,0,0,
Branton #1,2021-09-29,5.01,0.0,5.01,0,0,sibu
Davis Lease,2021-09-29,5.58,0.0,51.25,0,0,
Dyer Unit #10,2021-09-29,0.0,0.0,0.0,0,0,S.i.
JM Moore 178,2021-09-29,5.01,175.0,3.34,0,0,
JM Moore 192,2021-09-29,15.03,0.0,142.0,0,0,
Joe #1,2021-09-29,10.02,0.0,36.74,0,0,
Kincaid #1,2021-09-29,0.0,0.0,89.88,0,0,
Kirby #1,2021-09-29,0.0,0.0,0.0,0,0,SIBU
Kleimann #3,2021-09-29,50.1,0.0,40.08,0,0,
MCWF #1,2021-09-29,0.0,0.0,726.11,0,0,
Montemayor #1,2021-09-29,10.02,0.0,0.0,0,0,sibu
Paddy 19 State #1 & #5,2021-09-29,5.52,2.0,44.0,0,0,
Palm #1,2021-09-29,23.38,0.0,73.18,0,0,bol comp palnt down
Pierce Ranch #4,2021-09-29,0.0,0.0,0.0,0,0,
Preston #1,2021-09-29,8.35,148.51,21.71,0,0,bol comp was dn due to plant down
Rhodes #1,2021-09-29,1.67,0.0,0.0,0,0,
Vermillion #1,2021-09-29,1.67,0.0,6.68,0,0,
White Marlin #1,2021-09-29,0.0,0.0,0.0,0,0,
Wittig Sisters #1,2021-09-29,0.0,0.0,0.0,0,0,
Blair TXL 7 #1,2021-09-28,38.5,103.0,174.0,0,0,
Blair TXL 7 #2,2021-09-28,8.37,17.0,0.0,0,0,
Blair TXL 7 #3,2021-09-28,0.0,0.0,0.0,0,0,
Branton #1,2021-09-28,0.0,0.0,10.02,0,0,sibu
Davis Lease,2021-09-28,5.58,0.0,46.75,0,0,
Dyer Unit #10,2021-09-28,0.0,0.0,0.0,0,0,S.i.
JM Moore 178,2021-09-28,10.02,176.0,1.67,0,0,
JM Moore 192,2021-09-28,13.36,0.0,165.0,0,0,
Joe #1,2021-09-28,9.67,0.0,11.69,0,0,
Kincaid #1,2021-09-28,10.02,0.0,0.0,0,0,
Kirby #1,2021-09-28,0.0,0.0,0.0,0,0,SIBU
Kleimann #3,2021-09-28,59.76,0.0,0.0,0,0,
MCWF #1,2021-09-28,0.0,0.0,828.9,0,0,
Montemayor #1,2021-09-28,0.0,0.0,0.0,0,0,
Paddy 19 State #1 & #5,2021-09-28,2.76,2.0,41.0,0,0,
Palm #1,2021-09-28,0.0,80.24,88.21,0,0,"hot oil 
comp is down"
Pierce Ranch #4,2021-09-28,0.0,0.0,0.0,0,0,
Preston #1,2021-09-28,15.03,215.81,45.09,0,0,
Rhodes #1,2021-09-28,0.0,0.0,1.67,0,0,
Vermillion #1,2021-09-28,3.34,0.0,10.02,0,0,
White Marlin #1,2021-09-28,1.67,0.0,0.0,0,0,
Wittig Sisters #1,2021-09-28,0.0,0.0,0.0,0,0,
Blair TXL 7 #1,2021-09-27,41.25,98.0,174.0,0,0,
Blair TXL 7 #2,2021-09-27,11.16,16.0,0.0,0,0,
Blair TXL 7 #3,2021-09-27,0.0,0.0,0.0,0,0,
Branton #1,2021-09-27,1.67,0.0,0.0,0,0,bol
Davis Lease,2021-09-27,5.58,0.0,30.25,0,0,Chempac got water
Dyer Unit #10,2021-09-27,0.0,0.0,0.0,0,0,S.i.
JM Moore 178,2021-09-27,8.35,174.0,0.0,0,0,
JM Moore 192,2021-09-27,14.61,0.0,140.0,0,0,
Joe #1,2021-09-27,15.03,0.0,21.71,0,0,
Kincaid #1,2021-09-27,0.0,0.0,0.0,0,0,bol
Kirby #1,2021-09-27,0.0,0.0,0.0,0,0,SIBU
Kleimann #3,2021-09-27,63.46,0.0,48.43,0,0,
MCWF #1,2021-09-27,0.0,0.0,834.0,0,0,
Montemayor #1,2021-09-27,5.01,0.0,0.0,0,0,sibu
Paddy 19 State #1 & #5,2021-09-27,5.52,2.0,41.25,0,0,
Palm #1,2021-09-27,6.68,262.48,98.53,0,0,
Pierce Ranch #4,2021-09-27,0.0,0.0,0.0,0,0,
Preston #1,2021-09-27,0.0,57.89,0.0,0,0,
Rhodes #1,2021-09-27,0.0,0.0,3.34,0,0,
Vermillion #1,2021-09-27,0.0,0.0,5.01,0,0,
White Marlin #1,2021-09-27,0.0,0.0,0.0,0,0,
Wittig Sisters #1,2021-09-27,0.0,0.0,0.0,0,0,
Blair TXL 7 #1,2021-09-26,41.25,106.0,171.0,0,0,
Blair TXL 7 #2,2021-09-26,11.16,16.0,0.0,0,0,
Blair TXL 7 #3,2021-09-26,0.0,0.0,0.0,0,0,
Branton #1,2021-09-26,0.0,0.0,0.0,0,0,SIBU
Davis Lease,2021-09-26,2.79,0.0,53.0,0,0,
Dyer Unit #10,2021-09-26,0.0,0.0,0.0,0,0,S.i.
JM Moore 178,2021-09-26,10.02,175.0,1.67,0,0,
JM Moore 192,2021-09-26,15.03,0.0,130.0,0,0,
Joe #1,2021-09-26,6.68,0.0,21.71,0,0,
Kincaid #1,2021-09-26,0.0,0.0,0.0,0,0,SIBU
Kirby #1,2021-09-26,0.0,0.0,0.0,0,0,SIBU
Kleimann #3,2021-09-26,16.7,0.0,19.75,0,0,
MCWF #1,2021-09-26,0.0,0.0,649.21,0,0,
Montemayor #1,2021-09-26,0.0,0.0,0.0,0,0,BOL
Paddy 19 State #1 & #5,2021-09-26,5.52,2.0,44.0,0,0,
Palm #1,2021-09-26,6.68,238.54,123.32,0,0,
Pierce Ranch #4,2021-09-26,0.0,0.0,0.0,0,0,
Preston #1,2021-09-26,0.0,60.35,0.0,0,0,
Rhodes #1,2021-09-26,0.0,0.0,3.34,0,0,
Vermillion #1,2021-09-26,1.67,0.0,6.68,0,0,
White Marlin #1,2021-09-26,0.0,0.0,3.34,0,0,
Wittig Sisters #1,2021-09-26,0.0,0.0,0.0,0,0,
Blair TXL 7 #1,2021-09-25,38.5,102.0,172.0,0,0,
Blair TXL 7 #2,2021-09-25,13.95,15.0,0.0,0,0,
Blair TXL 7 #3,2021-09-25,0.0,0.0,0.0,0,0,
Branton #1,2021-09-25,0.0,0.0,0.0,0,0,BOL
Davis Lease,2021-09-25,5.58,0.0,71.5,0,0,Shut #1 down
Dyer Unit #10,2021-09-25,0.0,0.0,0.0,0,0,S.i.
JM Moore 178,2021-09-25,10.02,174.0,1.67,0,0,
JM Moore 192,2021-09-25,13.36,0.0,142.0,0,0,
Joe #1,2021-09-25,13.36,0.0,38.15,0,0,
Kincaid #1,2021-09-25,0.0,0.0,0.0,0,0,SIBU
Kirby #1,2021-09-25,0.0,0.0,0.0,0,0,SIBU
Kleimann #3,2021-09-25,0.0,0.0,1.67,0,0,
MCWF #1,2021-09-25,0.0,0.0,680.95,0,0,
Montemayor #1,2021-09-25,0.0,0.0,0.0,0,0,SIBU
Paddy 19 State #1 & #5,2021-09-25,5.52,3.0,32.0,0,0,
Palm #1,2021-09-25,6.68,247.24,131.33,0,0,
Pierce Ranch #4,2021-09-25,0.0,0.0,0.0,0,0,
Preston #1,2021-09-25,1.67,64.73,1.41,0,0,
Rhodes #1,2021-09-25,0.0,0.0,0.0,0,0,BOL
Vermillion #1,2021-09-25,0.0,0.0,38.12,0,0,
White Marlin #1,2021-09-25,5.01,0.0,0.0,0,0,
Wittig Sisters #1,2021-09-25,0.0,0.0,0.0,0,0,
Blair TXL 7 #1,2021-09-24,5.5,67.0,11.0,0,0,Well was shut in yesterday for chemical treatment. Turned back on today.
Blair TXL 7 #2,2021-09-24,11.16,15.0,0.0,0,0,
Blair TXL 7 #3,2021-09-24,0.0,0.0,0.0,0,0,
Branton #1,2021-09-24,0.0,0.0,11.69,0,0,sibu
Davis Lease,2021-09-24,5.58,0.0,75.25,0,0,
Dyer Unit #10,2021-09-24,0.0,0.0,0.0,0,0,S.i.
JM Moore 178,2021-09-24,8.35,175.0,0.0,0,0,
JM Moore 192,2021-09-24,11.69,0.0,145.0,0,0,C.t.
Joe #1,2021-09-24,8.35,0.0,26.72,0,0,
Kincaid #1,2021-09-24,0.0,0.0,0.0,0,0,sibu
Kirby #1,2021-09-24,0.0,0.0,0.0,0,0,SIBU
Kleimann #3,2021-09-24,60.12,0.0,0.0,0,0,
MCWF #1,2021-09-24,0.0,0.0,335.95,0,0,
Montemayor #1,2021-09-24,26.72,0.0,0.0,0,0,bol
Paddy 19 State #1 & #5,2021-09-24,3.62,2.0,41.25,0,0,
Palm #1,2021-09-24,3.34,258.97,98.53,0,0,
Pierce Ranch #4,2021-09-24,0.0,0.0,0.0,0,0,
Preston #1,2021-09-24,0.0,218.71,16.7,0,0,
Rhodes #1,2021-09-24,0.0,0.0,10.02,0,0,
Vermillion #1,2021-09-24,5.01,0.0,20.04,0,0,
White Marlin #1,2021-09-24,11.69,0.0,10.02,0,0,
Wittig Sisters #1,2021-09-24,0.0,0.0,0.0,0,0,
Blair TXL 7 #1,2021-09-23,33.0,99.0,169.0,0,0,
Blair TXL 7 #2,2021-09-23,11.16,15.0,0.0,0,0,
Blair TXL 7 #3,2021-09-23,0.0,0.0,0.0,0,0,
Branton #1,2021-09-23,0.0,0.0,0.0,0,0,bol
Davis Lease,2021-09-23,5.58,0.0,67.75,0,0,
Dyer Unit #10,2021-09-23,0.0,0.0,0.0,0,0,S.i.
JM Moore 178,2021-09-23,6.68,173.0,1.67,0,0,
JM Moore 192,2021-09-23,15.03,0.0,140.0,0,0,
Joe #1,2021-09-23,20.04,0.0,18.37,0,0,
Kincaid #1,2021-09-23,11.69,0.0,0.0,0,0,
