Well Name,Date,Oil (BBLS),Gas (MCF),Water (BBLS),TP,CP,Comments
Betty #1,2018-10-31,0.0,0,0.0,0,0,
Blair TXL 7 #1,2018-10-31,44.0,137,208.0,0,0,
Blair TXL 7 #2,2018-10-31,13.95,22,0.0,0,0,
Blair TXL 7 #3,2018-10-31,0.0,0,0.0,0,0,
CL Moore 6,2018-10-31,8.35,760,131.0,0,0,#6 n test 2.32/2.32
Clayton 1,2018-10-31,0.0,0,0.0,0,0,
Dyer Unit #10,2018-10-31,0.0,30,20.04,0,0,
Flying G #1,2018-10-31,0.0,0,0.0,0,0,
Fridel #1,2018-10-31,9.08,34,1.67,0,0,
Haby #1,2018-10-31,0.0,0,0.0,0,0,
Heitz #1,2018-10-31,20.04,0,686.13,0,0,
Huber #1,2018-10-31,0.0,0,0.0,0,0,
JM Moore 178,2018-10-31,10.02,187,1.67,0,0,
JM Moore 192,2018-10-31,15.03,0,145.0,0,0,Ct
Joe #1,2018-10-31,15.03,0,0.0,0,0,
Kirby #1,2018-10-31,6.68,352,0.0,0,0,
Kresta #1,2018-10-31,0.0,51,55.09,0,0,
Lloyd #1,2018-10-31,2.27,67,50.1,0,0,
McLean #1,2018-10-31,15.89,0,0.0,0,0,
Montemayor #1,2018-10-31,16.7,0,0.0,0,0,
Paddy 19 State #1 & #5,2018-10-31,8.28,0,29.75,0,0,
Palm #1,2018-10-31,110.14,2080,0.0,0,0,
Pierce Ranch #4,2018-10-31,0.0,25,9.76,0,0,
Preston #1,2018-10-31,14.66,0,193.2,0,0,
Rhodes #1,2018-10-31,16.7,0,5.01,0,0,
Terrell #1,2018-10-31,0.0,79,16.7,0,0,Enterprise Sales- 70MCF
Vermillion #1,2018-10-31,0.0,0,0.0,0,0,
Wayne #1,2018-10-31,0.0,181,44.08,0,0,
Wendel Unit #1,2018-10-31,8.12,0,364.0,0,0,
White Marlin #1,2018-10-31,0.0,0,0.0,0,0,Turned unit off
Wittig Sisters #1,2018-10-31,0.0,0,0.0,0,0,
Betty #1,2018-10-30,0.0,0,8.18,0,0,
Blair TXL 7 #1,2018-10-30,38.5,145,201.0,0,0,
Blair TXL 7 #2,2018-10-30,13.95,23,0.0,0,0,
Blair TXL 7 #3,2018-10-30,0.0,0,0.0,0,0,
CL Moore 6,2018-10-30,6.68,725,138.0,0,0,#6-2.32/0/725
Clayton 1,2018-10-30,0.0,0,0.0,0,0,
Dyer Unit #10,2018-10-30,0.0,20,13.36,0,0,Soap well
Flying G #1,2018-10-30,0.0,0,0.0,0,0,
Fridel #1,2018-10-30,9.08,33,0.0,0,0,
Haby #1,2018-10-30,0.0,0,0.0,0,0,
Heitz #1,2018-10-30,13.36,0,94.23,0,0,
Huber #1,2018-10-30,0.0,0,0.0,0,0,
JM Moore 178,2018-10-30,10.02,185,3.34,0,0,
JM Moore 192,2018-10-30,16.7,0,122.0,0,0,
Joe #1,2018-10-30,15.03,0,0.0,0,0,
Kirby #1,2018-10-30,5.01,143,0.0,0,0,Compressor back online down on low suction
Kresta #1,2018-10-30,0.0,59,75.52,0,0,
Lloyd #1,2018-10-30,4.54,2,66.84,0,0,
McLean #1,2018-10-30,0.0,0,0.0,0,0,
Montemayor #1,2018-10-30,3.34,0,0.0,0,0,
Paddy 19 State #1 & #5,2018-10-30,8.28,0,45.0,0,0,
Palm #1,2018-10-30,100.2,2080,0.0,0,0,
Pierce Ranch #4,2018-10-30,0.0,33,8.35,0,0,
Preston #1,2018-10-30,10.02,0,85.17,0,0,
Rhodes #1,2018-10-30,13.36,0,8.35,0,0,
Terrell #1,2018-10-30,0.0,77,25.05,0,0,Enterprise Sales- 68 MCF
Vermillion #1,2018-10-30,0.0,0,0.0,0,0,
Wayne #1,2018-10-30,0.0,150,48.72,0,0,
Wendel Unit #1,2018-10-30,9.28,0,363.0,0,0,
White Marlin #1,2018-10-30,0.0,0,0.0,0,0,
Wittig Sisters #1,2018-10-30,0.0,0,0.0,0,0,
Betty #1,2018-10-29,0.0,0,0.0,0,0,
Blair TXL 7 #1,2018-10-29,35.75,118,217.0,0,0,
Blair TXL 7 #2,2018-10-29,13.95,17,0.0,0,0,
Blair TXL 7 #3,2018-10-29,0.0,0,0.0,0,0,
CL Moore 6,2018-10-29,8.35,742,135.0,0,0,#6-3.48/135/742
Clayton 1,2018-10-29,0.0,0,0.0,0,0,
Dyer Unit #10,2018-10-29,0.0,30,25.05,0,0,
Flying G #1,2018-10-29,0.0,0,0.0,0,0,
Fridel #1,2018-10-29,2.27,32,0.0,0,0,
Haby #1,2018-10-29,0.0,0,0.0,0,0,
Heitz #1,2018-10-29,11.69,0,474.99,0,0,
Huber #1,2018-10-29,0.0,0,0.0,0,0,
JM Moore 178,2018-10-29,1.67,10,0.0,0,0,C.d low suc
JM Moore 192,2018-10-29,15.03,0,120.0,0,0,
Joe #1,2018-10-29,0.0,0,0.0,0,0,
Kirby #1,2018-10-29,3.34,184,0.0,0,0,Compressor back online down on 2nd interstage
Kresta #1,2018-10-29,0.0,56,77.18,0,0,
Lloyd #1,2018-10-29,22.7,15,45.09,0,0,
McLean #1,2018-10-29,0.0,0,0.0,0,0,
Montemayor #1,2018-10-29,0.0,0,0.0,0,0,
Paddy 19 State #1 & #5,2018-10-29,11.04,0,44.75,0,0,
Palm #1,2018-10-29,90.18,2682,0.0,0,0,
Pierce Ranch #4,2018-10-29,0.0,32,8.35,0,0,
Preston #1,2018-10-29,11.69,0,76.34,0,0,
Rhodes #1,2018-10-29,15.03,0,1.67,0,0,
Terrell #1,2018-10-29,0.0,86,28.39,0,0,Enterprise Sales- 71 MCF
Vermillion #1,2018-10-29,0.0,0,0.0,0,0,
Wayne #1,2018-10-29,0.0,21,15.08,0,0,Well loaded up high line press. Unloaded well to tank turned well to sales
Wendel Unit #1,2018-10-29,9.28,0,361.0,0,0,
White Marlin #1,2018-10-29,0.0,0,0.0,0,0,
Wittig Sisters #1,2018-10-29,0.0,0,0.0,0,0,
