Well Name,Date,Oil (BBLS),Gas (MCF),Water (BBLS),TP,CP,Comments
Betty #1,2019-07-31,0.0,0.0,0.0,0,0,
Blair TXL 7 #1,2019-07-31,30.25,120.0,-16.5,0,0,
Blair TXL 7 #2,2019-07-31,13.95,17.0,0.0,0,0,
Blair TXL 7 #3,2019-07-31,1.0,0.0,0.0,0,0,
CL Moore 6,2019-07-31,0.0,518.0,18.0,0,0,
CL Moore 8,2019-07-31,0.0,0.0,0.0,0,0,
Davis Lease,2019-07-31,0.0,0.0,205.25,0,0,Tank 7841 is at 5’ 3”. Hot Oiled. No gauge
Dyer Unit #10,2019-07-31,0.0,25.0,10.02,0,0,
Flying G #1,2019-07-31,0.0,0.0,0.0,0,0,
Fridel #1,2019-07-31,0.0,0.0,0.0,0,0,W/O
Heitz #1,2019-07-31,0.0,0.0,0.0,0,0,off
Huber #1,2019-07-31,1.67,0.0,0.0,0,0,
JM Moore 178,2019-07-31,5.01,150.0,1.67,0,0,
JM Moore 192,2019-07-31,15.03,0.0,160.0,0,0,Ct
Joe #1,2019-07-31,3.34,0.0,10.02,0,0,
Kirby #1,2019-07-31,1.67,0.2,0.0,0,0,hot watered well
Kresta #1,2019-07-31,0.0,0.0,0.0,0,0,
Lloyd #1,2019-07-31,4.54,26.0,43.42,0,0,
McLean #1,2019-07-31,11.35,0.0,0.0,0,0,
Montemayor #1,2019-07-31,0.0,0.0,0.0,0,0,sibu
Paddy 19 State #1 & #5,2019-07-31,5.52,0.0,49.5,0,0,
Palm #1,2019-07-31,347.56,1918.0,13.36,0,0,
Pierce Ranch #4,2019-07-31,1.14,29.0,5.01,0,0,
Preston #1,2019-07-31,8.35,447.9,68.47,0,0,
Rhodes #1,2019-07-31,10.02,0.0,0.0,0,0,
Terrell #1,2019-07-31,0.0,23.0,3.34,0,0,Enterprise Sales-23 MCF
Vermillion #1,2019-07-31,4.59,0.0,20.04,0,0,hot watered well
Wayne #1,2019-07-31,0.0,0.0,0.0,0,0,
Wendel Unit #1,2019-07-31,5.8,0.0,361.0,0,0,
White Marlin #1,2019-07-31,0.0,0.0,0.0,0,0,unit off
Wittig Sisters #1,2019-07-31,0.0,0.0,0.0,0,0,
Betty #1,2019-07-30,0.0,0.0,0.0,0,0,
Blair TXL 7 #1,2019-07-30,33.0,124.0,0.0,0,0,
Blair TXL 7 #2,2019-07-30,13.95,20.0,0.0,0,0,
Blair TXL 7 #3,2019-07-30,1.0,0.0,0.0,0,0,
CL Moore 6,2019-07-30,2.32,536.0,20.0,0,0,
CL Moore 8,2019-07-30,0.0,0.0,0.0,0,0,
Davis Lease,2019-07-30,22.32,0.0,182.5,0,0,
Dyer Unit #10,2019-07-30,1.16,35.0,19.78,0,0,
Flying G #1,2019-07-30,0.0,0.0,0.0,0,0,
Fridel #1,2019-07-30,0.0,0.0,0.0,0,0,MIRU
Heitz #1,2019-07-30,0.0,0.0,0.0,0,0,
Huber #1,2019-07-30,0.0,0.0,0.0,0,0,
JM Moore 178,2019-07-30,6.68,150.0,0.0,0,0,
JM Moore 192,2019-07-30,15.03,0.0,142.0,0,0,
Joe #1,2019-07-30,10.02,0.0,6.68,0,0,
Kirby #1,2019-07-30,5.01,16.0,1.67,0,0,Parkway sales comp down 5 hours yesterday
Kresta #1,2019-07-30,0.0,0.0,0.0,0,0,
Lloyd #1,2019-07-30,9.08,4.0,48.13,0,0,
McLean #1,2019-07-30,13.62,0.0,1.67,0,0,
Montemayor #1,2019-07-30,1.67,0.0,0.0,0,0,
Paddy 19 State #1 & #5,2019-07-30,5.52,0.0,31.25,0,0,
Palm #1,2019-07-30,189.42,380.0,5.01,0,0,sales comp. down at parkway
Pierce Ranch #4,2019-07-30,1.14,30.0,5.01,0,0,
Preston #1,2019-07-30,18.37,415.8,83.24,0,0,
Rhodes #1,2019-07-30,10.02,0.0,1.67,0,0,
Terrell #1,2019-07-30,0.0,21.0,1.67,0,0,Enterprise Sales- 21 MCF
Vermillion #1,2019-07-30,4.59,0.0,21.29,0,0,
Wayne #1,2019-07-30,0.0,0.0,0.0,0,0,
Wendel Unit #1,2019-07-30,6.96,0.0,358.0,0,0,
White Marlin #1,2019-07-30,0.0,0.0,0.0,0,0,bol
Wittig Sisters #1,2019-07-30,0.0,0.0,0.0,0,0,
Betty #1,2019-07-29,0.0,0.0,0.0,0,0,
Blair TXL 7 #1,2019-07-29,38.5,125.0,209.0,0,0,
Blair TXL 7 #2,2019-07-29,16.74,20.0,0.0,0,0,
Blair TXL 7 #3,2019-07-29,3.0,0.0,0.0,0,0,
CL Moore 6,2019-07-29,2.32,645.0,20.0,0,0,
CL Moore 8,2019-07-29,0.0,0.0,0.0,0,0,
Davis Lease,2019-07-29,25.11,0.0,184.5,0,0,
Dyer Unit #10,2019-07-29,5.8,40.0,78.08,0,0,
Flying G #1,2019-07-29,0.0,0.0,0.0,0,0,
Fridel #1,2019-07-29,0.0,0.0,0.0,0,0,
Heitz #1,2019-07-29,0.0,0.0,0.0,0,0,
Huber #1,2019-07-29,0.0,0.0,0.0,0,0,
JM Moore 178,2019-07-29,5.01,150.0,1.67,0,0,
JM Moore 192,2019-07-29,16.7,0.0,162.0,0,0,
Joe #1,2019-07-29,3.34,0.0,0.0,0,0,
Kirby #1,2019-07-29,6.68,243.8,5.01,0,0,
Kresta #1,2019-07-29,0.0,0.0,0.0,0,0,
Lloyd #1,2019-07-29,6.81,31.0,43.42,0,0,
McLean #1,2019-07-29,13.62,0.0,0.0,0,0,
Montemayor #1,2019-07-29,8.35,0.0,20.04,0,0,
Paddy 19 State #1 & #5,2019-07-29,0.0,0.0,35.75,0,0,Paddy 19-5 trash in pump
Palm #1,2019-07-29,482.1,1670.2,34.81,0,0,
Pierce Ranch #4,2019-07-29,1.14,32.0,6.68,0,0,
Preston #1,2019-07-29,25.05,435.8,63.46,0,0,
Rhodes #1,2019-07-29,15.03,0.0,0.0,0,0,
Terrell #1,2019-07-29,0.0,29.0,1.67,0,0,Enterprise Sales- 29 MCF
Vermillion #1,2019-07-29,0.0,0.0,0.0,0,0,
Wayne #1,2019-07-29,0.0,0.0,0.0,0,0,
Wendel Unit #1,2019-07-29,5.8,0.0,360.0,0,0,
White Marlin #1,2019-07-29,0.0,0.0,0.0,0,0,unit off
Wittig Sisters #1,2019-07-29,0.0,0.0,0.0,0,0,
Betty #1,2019-07-28,0.0,0.0,0.0,0,0,
Blair TXL 7 #1,2019-07-28,53.63,121.0,-33.0,0,0,
Blair TXL 7 #2,2019-07-28,18.17,19.0,0.0,0,0,
Blair TXL 7 #3,2019-07-28,11.0,0.0,0.0,0,0,
CL Moore 6,2019-07-28,5.8,775.0,25.0,0,0,
CL Moore 8,2019-07-28,0.0,0.0,0.0,0,0,
Davis Lease,2019-07-28,22.32,0.0,189.5,0,0,
Dyer Unit #10,2019-07-28,1.16,45.0,23.38,0,0,
Flying G #1,2019-07-28,0.0,0.0,0.0,0,0,
Fridel #1,2019-07-28,2.27,46.0,1.67,0,0,OFF	SI
Heitz #1,2019-07-28,0.0,0.0,0.0,0,0,
Huber #1,2019-07-28,0.0,0.0,0.0,0,0,sibu
JM Moore 178,2019-07-28,6.68,140.0,0.0,0,0,
JM Moore 192,2019-07-28,13.36,0.0,154.0,0,0,
Joe #1,2019-07-28,6.68,0.0,0.0,0,0,
Kirby #1,2019-07-28,3.34,221.4,0.0,0,0,
Kresta #1,2019-07-28,0.0,0.0,0.0,0,0,
Lloyd #1,2019-07-28,4.54,68.0,38.41,0,0,
McLean #1,2019-07-28,0.0,0.0,0.0,0,0,
Montemayor #1,2019-07-28,3.34,0.0,0.0,0,0,sibu
Paddy 19 State #1 & #5,2019-07-28,0.0,0.0,38.5,0,0,
Palm #1,2019-07-28,527.24,1674.6,55.11,0,0,
Pierce Ranch #4,2019-07-28,1.14,35.0,5.01,0,0,
Preston #1,2019-07-28,8.35,414.8,1.67,0,0,
Rhodes #1,2019-07-28,5.01,0.0,0.0,0,0,
Terrell #1,2019-07-28,0.0,38.0,5.01,0,0,Enterprise Sales- 38 MCF
Vermillion #1,2019-07-28,0.0,1.0,0.0,0,0,bol
Wayne #1,2019-07-28,0.0,0.0,0.0,0,0,
Wendel Unit #1,2019-07-28,5.8,0.0,363.0,0,0,
White Marlin #1,2019-07-28,0.0,0.0,0.0,0,0,
Wittig Sisters #1,2019-07-28,0.0,0.0,0.0,0,0,
Betty #1,2019-07-27,0.0,0.0,0.0,0,0,
Blair TXL 7 #1,2019-07-27,55.0,121.0,33.0,0,0,
Blair TXL 7 #2,2019-07-27,16.74,19.0,0.0,0,0,
Blair TXL 7 #3,2019-07-27,14.0,0.0,0.0,0,0,
CL Moore 6,2019-07-27,6.96,745.0,28.0,0,0,
CL Moore 8,2019-07-27,0.0,0.0,0.0,0,0,
Davis Lease,2019-07-27,22.32,0.0,175.75,0,0,
Dyer Unit #10,2019-07-27,1.16,80.0,20.04,0,0,
Flying G #1,2019-07-27,0.0,0.0,0.0,0,0,
Fridel #1,2019-07-27,2.27,2.0,3.34,0,0,HLP
Heitz #1,2019-07-27,0.0,0.0,0.0,0,0,
Huber #1,2019-07-27,0.0,0.0,0.0,0,0,sibu
JM Moore 178,2019-07-27,8.35,25.0,1.67,0,0,
JM Moore 192,2019-07-27,15.03,0.0,184.0,0,0,
Joe #1,2019-07-27,10.02,0.0,0.0,0,0,
Kirby #1,2019-07-27,5.01,234.8,0.0,0,0,
Kresta #1,2019-07-27,0.0,0.0,0.0,0,0,
Lloyd #1,2019-07-27,7.39,2.0,49.8,0,0,
McLean #1,2019-07-27,0.0,0.0,0.0,0,0,
Montemayor #1,2019-07-27,0.0,0.0,0.0,0,0,sibu
Paddy 19 State #1 & #5,2019-07-27,5.52,0.0,39.25,0,0,
Palm #1,2019-07-27,846.36,1669.8,0.0,0,0,
Pierce Ranch #4,2019-07-27,1.14,27.0,5.01,0,0,
Preston #1,2019-07-27,0.0,335.6,46.5,0,0,
Rhodes #1,2019-07-27,0.0,0.0,16.7,0,0,
Terrell #1,2019-07-27,0.0,36.0,6.68,0,0,Enterprise Sales- 36 MCF
Vermillion #1,2019-07-27,0.0,0.0,30.48,0,0,
Wayne #1,2019-07-27,0.0,0.0,0.0,0,0,
Wendel Unit #1,2019-07-27,5.8,0.0,360.0,0,0,
White Marlin #1,2019-07-27,0.0,0.0,0.0,0,0,
Wittig Sisters #1,2019-07-27,0.0,0.0,0.0,0,0,
Betty #1,2019-07-26,0.0,0.0,0.0,0,0,
Blair TXL 7 #1,2019-07-26,41.94,125.0,0.0,0,0,
Blair TXL 7 #2,2019-07-26,16.74,20.0,0.0,0,0,
Blair TXL 7 #3,2019-07-26,0.0,0.0,0.0,0,0,
CL Moore 6,2019-07-26,0.0,0.0,0.0,0,0,T.w.o.
CL Moore 8,2019-07-26,0.0,0.0,0.0,0,0,
Davis Lease,2019-07-26,30.43,0.0,253.5,0,0,
Dyer Unit #10,2019-07-26,0.0,0.0,0.0,0,0,Two
Flying G #1,2019-07-26,0.0,0.0,0.0,0,0,
Fridel #1,2019-07-26,4.54,3.0,3.34,0,0,HLP
Heitz #1,2019-07-26,0.0,0.0,0.0,0,0,
Huber #1,2019-07-26,5.01,0.0,0.0,0,0,sibu
JM Moore 178,2019-07-26,5.01,0.0,1.67,0,0,
JM Moore 192,2019-07-26,15.03,0.0,150.0,0,0,
Joe #1,2019-07-26,0.0,0.0,0.0,0,0,
Kirby #1,2019-07-26,5.01,237.8,0.0,0,0,
Kresta #1,2019-07-26,0.0,0.0,0.0,0,0,
Lloyd #1,2019-07-26,15.89,1.0,35.07,0,0,HLP
McLean #1,2019-07-26,0.0,0.0,0.0,0,0,
Montemayor #1,2019-07-26,0.0,0.0,0.0,0,0,sibu
Paddy 19 State #1 & #5,2019-07-26,5.52,0.0,41.25,0,0,
Palm #1,2019-07-26,417.08,1687.7,41.75,0,0,
Pierce Ranch #4,2019-07-26,1.14,31.0,5.01,0,0,
Preston #1,2019-07-26,5.01,424.3,45.09,0,0,hot oiled well
Rhodes #1,2019-07-26,1.67,0.0,8.35,0,0,hot oiled well
Terrell #1,2019-07-26,0.0,34.0,6.68,0,0,Enterprise Sales- 34 MCF
Vermillion #1,2019-07-26,0.0,0.0,-12.31,0,0,bol unit
Wayne #1,2019-07-26,0.0,0.0,0.0,0,0,
Wendel Unit #1,2019-07-26,5.8,0.0,361.0,0,0,
White Marlin #1,2019-07-26,0.0,0.0,0.0,0,0,
Wittig Sisters #1,2019-07-26,0.0,0.0,0.0,0,0,
Betty #1,2019-07-25,0.0,0.0,0.0,0,0,
Blair TXL 7 #1,2019-07-25,38.5,126.0,0.0,0,0,
Blair TXL 7 #2,2019-07-25,5.58,17.0,0.0,0,0,
Blair TXL 7 #3,2019-07-25,0.0,0.0,0.0,0,0,
CL Moore 6,2019-07-25,0.0,0.0,0.0,0,0,
CL Moore 8,2019-07-25,0.0,0.0,0.0,0,0,
Davis Lease,2019-07-25,11.16,0.0,240.75,0,0,Actually made 22.32
Dyer Unit #10,2019-07-25,0.0,0.0,0.0,0,0,
Flying G #1,2019-07-25,0.0,0.0,0.0,0,0,
Fridel #1,2019-07-25,2.27,5.0,21.71,0,0,
Heitz #1,2019-07-25,0.0,0.0,0.0,0,0,
Huber #1,2019-07-25,3.34,0.0,0.0,0,0,
JM Moore 178,2019-07-25,6.68,0.0,0.0,0,0,
JM Moore 192,2019-07-25,15.03,0.0,155.0,0,0,
Joe #1,2019-07-25,0.0,0.0,1.67,0,0,
Kirby #1,2019-07-25,5.01,251.3,0.0,0,0,
Kresta #1,2019-07-25,0.0,0.0,0.0,0,0,
Lloyd #1,2019-07-25,4.54,85.0,38.41,0,0,
McLean #1,2019-07-25,9.08,0.0,23.38,0,0,hot oiled well
Montemayor #1,2019-07-25,3.34,0.0,0.0,0,0,
Paddy 19 State #1 & #5,2019-07-25,11.04,0.0,49.25,0,0,
Palm #1,2019-07-25,367.6,1694.5,0.0,0,0,
Pierce Ranch #4,2019-07-25,1.14,31.0,5.01,0,0,
Preston #1,2019-07-25,21.71,421.9,31.73,0,0,
Rhodes #1,2019-07-25,6.68,0.0,23.38,0,0,
Terrell #1,2019-07-25,0.0,33.0,5.01,0,0,Enterprise Sales- 33 MCF
Vermillion #1,2019-07-25,17.54,116.2,0.0,0,0,
Wayne #1,2019-07-25,0.0,0.0,0.0,0,0,
Wendel Unit #1,2019-07-25,6.96,0.0,359.0,0,0,
White Marlin #1,2019-07-25,0.0,0.0,0.0,0,0,
Wittig Sisters #1,2019-07-25,0.0,0.0,0.0,0,0,
Betty #1,2019-07-24,0.0,0.0,0.0,0,0,
Blair TXL 7 #1,2019-07-24,38.5,127.0,-16.5,0,0,
Blair TXL 7 #2,2019-07-24,1.4,14.0,0.0,0,0,
Blair TXL 7 #3,2019-07-24,0.0,0.0,0.0,0,0,
CL Moore 6,2019-07-24,0.0,0.0,0.0,0,0,SI
CL Moore 8,2019-07-24,0.0,0.0,0.0,0,0,SI
Davis Lease,2019-07-24,22.32,0.0,240.5,0,0,Switched over to Tank 7841 which is at 1’ 10” not 2’ 2”.
Dyer Unit #10,2019-07-24,0.0,0.0,0.0,0,0,SI
Flying G #1,2019-07-24,0.0,0.0,0.0,0,0,
Fridel #1,2019-07-24,6.81,96.0,14.76,0,0,
Heitz #1,2019-07-24,0.0,0.0,0.0,0,0,
Huber #1,2019-07-24,0.0,0.0,0.0,0,0,
JM Moore 178,2019-07-24,5.01,0.0,1.67,0,0,
JM Moore 192,2019-07-24,15.03,0.0,161.0,0,0,Ct
Joe #1,2019-07-24,0.0,0.0,0.0,0,0,
Kirby #1,2019-07-24,3.34,240.4,0.0,0,0,
Kresta #1,2019-07-24,0.0,0.0,0.0,0,0,
Lloyd #1,2019-07-24,4.54,5.0,45.09,0,0,
McLean #1,2019-07-24,13.62,0.0,0.0,0,0,
Montemayor #1,2019-07-24,0.0,0.0,0.0,0,0,
Paddy 19 State #1 & #5,2019-07-24,11.04,0.0,71.5,0,0,
Palm #1,2019-07-24,560.4,1697.4,10.02,0,0,
Pierce Ranch #4,2019-07-24,1.14,38.0,6.68,0,0,
