Well Name,Date,Oil (BBLS),Gas (MCF),Water (BBLS),TP,CP,Comments
Blair TXL 7 #1,2021-11-30,27.5,90.0,150.0,0,0,
Blair TXL 7 #2,2021-11-30,13.95,15.0,0.0,0,0,
Blair TXL 7 #3,2021-11-30,0.0,0.0,0.0,0,0,
Branton #1,2021-11-30,0.0,0.0,0.0,0,0,OFF
Davis Lease,2021-11-30,11.16,0.0,70.5,0,0,Shut down #1
JM Moore 178,2021-11-30,6.68,158.0,0.0,0,0,
JM Moore 192,2021-11-30,16.7,0.0,141.0,0,0,
Joe #1,2021-11-30,6.68,0.0,81.53,0,0,
Kincaid #1,2021-11-30,3.34,0.0,5.01,0,0,ON
Kirby #1,2021-11-30,-125.25,0.0,0.0,0,0,OFF.  Inventory zeroed out to clear BS&W after November 19th sale.  PRs corrected in GRT system.  BMilam.
Kleimann #3,2021-11-30,0.0,0.0,96.6,0,0,drained heater
MCWF #1,2021-11-30,0.0,0.0,298.38,0,0,
Montemayor #1,2021-11-30,0.0,0.0,0.0,0,0,OFF
Paddy 19 State #1 & #5,2021-11-30,2.76,0.0,8.25,0,0,
Palm #1,2021-11-30,6.68,0.0,80.16,0,0,
Pierce Ranch #4,2021-11-30,0.0,0.0,0.0,0,0,
Preston #1,2021-11-30,5.01,205.67,0.0,0,0,
Rhodes #1,2021-11-30,0.0,0.0,0.0,0,0,OFF
Vermillion #1,2021-11-30,1.67,6.21,0.0,0,0,
White Marlin #1,2021-11-30,0.0,0.0,0.0,0,0,OFF
Blair TXL 7 #1,2021-11-29,33.0,93.0,157.0,0,0,
Blair TXL 7 #2,2021-11-29,11.16,16.0,0.0,0,0,
Blair TXL 7 #3,2021-11-29,0.0,0.0,0.0,0,0,
Branton #1,2021-11-29,1.67,0.0,3.34,0,0,on
Davis Lease,2021-11-29,10.15,0.0,68.75,0,0,
JM Moore 178,2021-11-29,6.68,159.0,1.67,0,0,
JM Moore 192,2021-11-29,15.03,0.0,158.0,0,0,
Joe #1,2021-11-29,0.0,0.0,41.75,0,0,
Kincaid #1,2021-11-29,0.0,0.0,0.0,0,0,OFF
Kirby #1,2021-11-29,0.0,0.0,0.0,0,0,OFF
Kleimann #3,2021-11-29,3.02,0.0,83.24,0,0,
MCWF #1,2021-11-29,0.0,0.0,532.68,0,0,
Montemayor #1,2021-11-29,0.0,0.0,0.0,0,0,OFF
Paddy 19 State #1 & #5,2021-11-29,0.0,0.0,13.75,0,0,
Palm #1,2021-11-29,6.68,0.0,86.84,0,0,
Pierce Ranch #4,2021-11-29,0.0,0.0,0.0,0,0,
Preston #1,2021-11-29,0.0,199.92,0.0,0,0,
Rhodes #1,2021-11-29,0.0,0.0,0.0,0,0,OFF
Vermillion #1,2021-11-29,0.0,6.29,0.0,0,0,
White Marlin #1,2021-11-29,0.0,0.0,0.0,0,0,OFF
Blair TXL 7 #1,2021-11-28,30.25,89.0,154.0,0,0,
Blair TXL 7 #2,2021-11-28,11.16,15.0,0.0,0,0,
Blair TXL 7 #3,2021-11-28,0.0,0.0,0.0,0,0,
Branton #1,2021-11-28,0.0,0.0,0.0,0,0,Off
Davis Lease,2021-11-28,8.37,0.0,76.0,0,0,
JM Moore 178,2021-11-28,6.68,160.0,0.0,0,0,
JM Moore 192,2021-11-28,15.03,0.0,145.0,0,0,
Joe #1,2021-11-28,6.65,0.0,0.0,0,0,
Kincaid #1,2021-11-28,0.0,0.0,0.0,0,0,off
Kirby #1,2021-11-28,0.0,0.0,0.0,0,0,off
Kleimann #3,2021-11-28,66.8,0.0,90.18,0,0,
MCWF #1,2021-11-28,0.0,0.0,785.26,0,0,
Montemayor #1,2021-11-28,0.0,0.0,0.0,0,0,Off
Paddy 19 State #1 & #5,2021-11-28,2.76,0.0,13.75,0,0,
Palm #1,2021-11-28,3.34,0.0,104.95,0,0,
Pierce Ranch #4,2021-11-28,0.0,0.0,0.0,0,0,
Preston #1,2021-11-28,0.0,163.54,16.7,0,0,
Rhodes #1,2021-11-28,0.0,0.0,0.0,0,0,Off
Vermillion #1,2021-11-28,1.67,5.8,35.07,0,0,
White Marlin #1,2021-11-28,0.0,0.0,0.0,0,0,Off
Blair TXL 7 #1,2021-11-27,33.0,91.0,157.0,0,0,
Blair TXL 7 #2,2021-11-27,13.95,16.0,0.0,0,0,
Blair TXL 7 #3,2021-11-27,0.0,0.0,0.0,0,0,
Branton #1,2021-11-27,0.0,0.0,0.0,0,0,off
Davis Lease,2021-11-27,8.37,0.0,74.25,0,0,
JM Moore 178,2021-11-27,6.68,159.0,1.67,0,0,
JM Moore 192,2021-11-27,13.36,0.0,140.0,0,0,
Joe #1,2021-11-27,0.0,0.0,31.73,0,0,
Kincaid #1,2021-11-27,0.0,0.0,0.0,0,0,off
Kirby #1,2021-11-27,0.0,0.0,0.0,0,0,off
Kleimann #3,2021-11-27,56.78,0.0,91.59,0,0,
MCWF #1,2021-11-27,0.0,0.0,179.37,0,0,
Montemayor #1,2021-11-27,0.0,0.0,0.0,0,0,off
Paddy 19 State #1 & #5,2021-11-27,2.76,0.0,11.0,0,0,
Palm #1,2021-11-27,6.68,0.0,101.61,0,0,
Pierce Ranch #4,2021-11-27,0.0,0.0,0.0,0,0,
Preston #1,2021-11-27,0.0,202.44,5.01,0,0,
Rhodes #1,2021-11-27,0.0,0.0,0.0,0,0,off
Vermillion #1,2021-11-27,1.67,1.89,31.73,0,0,
White Marlin #1,2021-11-27,0.0,0.0,0.0,0,0,off
Blair TXL 7 #1,2021-11-26,27.5,85.0,162.0,0,0,
Blair TXL 7 #2,2021-11-26,11.16,12.0,0.0,0,0,
Blair TXL 7 #3,2021-11-26,0.0,0.0,0.0,0,0,
Branton #1,2021-11-26,0.0,0.0,0.0,0,0,off
Davis Lease,2021-11-26,11.16,0.0,73.75,0,0,
JM Moore 178,2021-11-26,6.68,161.0,0.0,0,0,
JM Moore 192,2021-11-26,15.03,0.0,132.0,0,0,
Joe #1,2021-11-26,58.45,0.0,88.25,0,0,
Kincaid #1,2021-11-26,0.0,0.0,0.0,0,0,off
Kirby #1,2021-11-26,0.0,0.0,0.0,0,0,off
Kleimann #3,2021-11-26,0.0,0.0,76.82,0,0,
MCWF #1,2021-11-26,0.0,0.0,412.2,0,0,
Montemayor #1,2021-11-26,0.0,0.0,0.0,0,0,off
Paddy 19 State #1 & #5,2021-11-26,0.0,0.0,16.5,0,0,
Palm #1,2021-11-26,3.34,0.0,86.84,0,0,
Pierce Ranch #4,2021-11-26,0.0,0.0,0.0,0,0,
Preston #1,2021-11-26,0.0,207.1,0.0,0,0,
Rhodes #1,2021-11-26,0.0,0.0,0.0,0,0,off
Vermillion #1,2021-11-26,3.34,0.0,8.35,0,0,
White Marlin #1,2021-11-26,0.0,0.0,0.0,0,0,off
Blair TXL 7 #1,2021-11-25,33.0,95.0,161.0,0,0,
Blair TXL 7 #2,2021-11-25,11.16,16.0,0.0,0,0,
Blair TXL 7 #3,2021-11-25,0.0,0.0,0.0,0,0,
Branton #1,2021-11-25,0.0,0.0,0.0,0,0,off
Davis Lease,2021-11-25,8.37,0.0,66.0,0,0,
JM Moore 178,2021-11-25,8.35,160.0,1.67,0,0,
JM Moore 192,2021-11-25,15.03,0.0,160.0,0,0,
Joe #1,2021-11-25,3.34,0.0,26.72,0,0,
Kincaid #1,2021-11-25,3.34,0.0,6.68,0,0,
Kirby #1,2021-11-25,0.0,0.0,0.0,0,0,OFF
Kleimann #3,2021-11-25,10.22,0.0,63.2,0,0,
MCWF #1,2021-11-25,0.0,0.0,560.27,0,0,
Montemayor #1,2021-11-25,0.0,0.0,0.0,0,0,Off
Paddy 19 State #1 & #5,2021-11-25,2.76,0.0,20.75,0,0,
Palm #1,2021-11-25,3.34,0.0,91.59,0,0,
Pierce Ranch #4,2021-11-25,0.0,0.0,0.0,0,0,
Preston #1,2021-11-25,0.0,176.11,1.67,0,0,
Rhodes #1,2021-11-25,0.0,0.0,0.0,0,0,off
Vermillion #1,2021-11-25,13.36,0.0,20.04,0,0,
White Marlin #1,2021-11-25,0.0,0.0,0.0,0,0,Off
Blair TXL 7 #1,2021-11-24,33.0,98.0,159.0,0,0,
Blair TXL 7 #2,2021-11-24,13.95,17.0,0.0,0,0,
Blair TXL 7 #3,2021-11-24,0.0,0.0,0.0,0,0,
Branton #1,2021-11-24,0.0,0.0,0.0,0,0,OFF
Davis Lease,2021-11-24,11.16,0.0,71.25,0,0,
JM Moore 178,2021-11-24,9.6,158.0,0.0,0,0,
JM Moore 192,2021-11-24,15.03,0.0,144.0,0,0,C.t.
Joe #1,2021-11-24,45.09,0.0,66.58,0,0,
Kincaid #1,2021-11-24,1.67,0.0,6.68,0,0,
Kirby #1,2021-11-24,0.0,0.0,0.0,0,0,OFF
Kleimann #3,2021-11-24,80.16,0.0,81.57,0,0,
MCWF #1,2021-11-24,0.0,0.0,429.52,0,0,
Montemayor #1,2021-11-24,0.0,0.0,0.0,0,0,OFF
Paddy 19 State #1 & #5,2021-11-24,2.76,0.0,38.5,0,0,
Palm #1,2021-11-24,6.68,0.0,79.9,0,0,
Pierce Ranch #4,2021-11-24,0.0,0.0,0.0,0,0,
Preston #1,2021-11-24,0.0,55.23,0.0,0,0,
Rhodes #1,2021-11-24,0.0,0.0,0.0,0,0,OFF
Vermillion #1,2021-11-24,1.67,0.0,5.01,0,0,
White Marlin #1,2021-11-24,0.0,0.0,0.0,0,0,OFF
Blair TXL 7 #1,2021-11-23,38.5,92.0,152.0,0,0,
Blair TXL 7 #2,2021-11-23,11.16,14.0,0.0,0,0,
Blair TXL 7 #3,2021-11-23,0.0,0.0,0.0,0,0,
Branton #1,2021-11-23,0.0,0.0,0.0,0,0,off
Davis Lease,2021-11-23,11.16,0.0,82.5,0,0,
JM Moore 178,2021-11-23,6.68,159.0,1.67,0,0,
JM Moore 192,2021-11-23,9.18,0.0,139.0,0,0,
Joe #1,2021-11-23,6.68,0.0,73.48,0,0,
Kincaid #1,2021-11-23,0.0,0.0,0.0,0,0,off
Kirby #1,2021-11-23,0.0,0.0,0.0,0,0,OFF
Kleimann #3,2021-11-23,26.72,0.0,86.84,0,0,
MCWF #1,2021-11-23,0.0,0.0,554.8,0,0,
Montemayor #1,2021-11-23,0.0,0.0,0.0,0,0,off
Paddy 19 State #1 & #5,2021-11-23,5.52,0.0,2.75,0,0,Well 5 down.
Palm #1,2021-11-23,3.34,0.0,88.51,0,0,
Pierce Ranch #4,2021-11-23,0.0,0.0,0.0,0,0,
Preston #1,2021-11-23,1.67,313.11,1.67,0,0,
Rhodes #1,2021-11-23,0.0,0.0,0.0,0,0,off
Vermillion #1,2021-11-23,0.0,0.0,0.0,0,0,
