Well Name,Date,Oil (BBLS),Gas (MCF),Water (BBLS),TP,CP,Comments
Blair TXL 7 #1,2019-03-31,5.5,23,76.0,0,0,
Blair TXL 7 #2,2019-03-31,13.95,20,0.0,0,0,
Blair TXL 7 #3,2019-03-31,0.0,0,0.0,0,0,
CL Moore 6,2019-03-31,0.0,0,0.0,0,0,
CL Moore 8,2019-03-31,0.83,84,0.0,0,0,
Davis Lease,2019-03-31,27.9,0,239.75,0,0,
Dyer Unit #10,2019-03-31,0.0,30,10.02,0,0,
Flying G #1,2019-03-31,0.0,0,0.0,0,0,
Fridel #1,2019-03-31,6.81,49,35.07,0,0,
Heitz #1,2019-03-31,0.0,0,0.0,0,0,
Huber #1,2019-03-31,0.0,0,0.0,0,0,
JM Moore 178,2019-03-31,8.35,165,0.0,0,0,
JM Moore 192,2019-03-31,15.03,0,153.0,0,0,
Joe #1,2019-03-31,3.34,0,0.0,0,0,
Kirby #1,2019-03-31,11.69,0,8.35,0,0,Compressor back online down on low suction
Kresta #1,2019-03-31,0.0,0,0.0,0,0,
Lloyd #1,2019-03-31,4.54,86,45.09,0,0,
McLean #1,2019-03-31,13.62,0,0.0,0,0,
Montemayor #1,2019-03-31,0.0,0,0.0,0,0,
Paddy 19 State #1 & #5,2019-03-31,8.28,0,44.0,0,0,
Palm #1,2019-03-31,746.2,1776,0.0,0,0,Double production iWell readings were off yesterday
Pierce Ranch #4,2019-03-31,0.0,0,0.0,0,0,Sitp 2300
Preston #1,2019-03-31,50.1,402,5.01,0,0,
Rhodes #1,2019-03-31,11.69,0,5.01,0,0,
Terrell #1,2019-03-31,0.0,57,36.74,0,0,Enterprise Sales- 57 MCF
Vermillion #1,2019-03-31,0.0,0,0.0,0,0,Meter not working
Wayne #1,2019-03-31,0.0,0,0.0,0,0,
Wendel Unit #1,2019-03-31,6.96,0,362.0,0,0,
White Marlin #1,2019-03-31,0.0,0,0.0,0,0,
Wittig Sisters #1,2019-03-31,0.0,0,0.0,0,0,
Blair TXL 7 #1,2019-03-30,8.25,35,104.0,0,0,
Blair TXL 7 #2,2019-03-30,11.16,20,0.0,0,0,
Blair TXL 7 #3,2019-03-30,0.0,0,0.0,0,0,
CL Moore 6,2019-03-30,0.0,0,0.0,0,0,
CL Moore 8,2019-03-30,6.68,210,0.0,0,0,
Davis Lease,2019-03-30,30.69,0,257.25,0,0,
Dyer Unit #10,2019-03-30,0.0,30,20.04,0,0,
Flying G #1,2019-03-30,0.0,0,0.0,0,0,
Fridel #1,2019-03-30,2.27,33,35.07,0,0,
Heitz #1,2019-03-30,0.0,0,0.0,0,0,
Huber #1,2019-03-30,0.0,0,0.0,0,0,
JM Moore 178,2019-03-30,6.68,165,1.67,0,0,
JM Moore 192,2019-03-30,13.36,0,146.0,0,0,
Joe #1,2019-03-30,13.36,0,15.03,0,0,
Kirby #1,2019-03-30,11.69,169,10.02,0,0,Compressor was down bol at 8:40am.
Kresta #1,2019-03-30,0.0,0,0.0,0,0,
Lloyd #1,2019-03-30,4.56,3,60.12,0,0,
McLean #1,2019-03-30,11.35,0,0.0,0,0,
Montemayor #1,2019-03-30,0.0,0,0.0,0,0,
Paddy 19 State #1 & #5,2019-03-30,8.28,0,30.75,0,0,
Palm #1,2019-03-30,138.42,1730,0.0,0,0,
Pierce Ranch #4,2019-03-30,0.0,0,0.0,0,0,Si dcp.sitp 2150
Preston #1,2019-03-30,0.0,342,20.04,0,0,Well was hot oiled 2 days ago still haven't got all fluid back
Rhodes #1,2019-03-30,11.69,0,14.81,0,0,
Terrell #1,2019-03-30,0.0,79,16.7,0,0,Enterprise Sales- 79 MCF
Vermillion #1,2019-03-30,0.0,0,0.0,0,0,Meter is asleep
Wayne #1,2019-03-30,0.0,0,0.0,0,0,
Wendel Unit #1,2019-03-30,8.12,0,361.0,0,0,
