Well Name,Date,Oil (BBLS),Gas (MCF),Water (BBLS),TP,CP,Comments
Ann #1,2017-06-30,0.0,0.0,0.0,0,0,
Betty #1,2017-06-30,0.0,0.0,0.0,0,0,
Boone Est GU #1,2017-06-30,0.0,12.0,0.0,0,0,
Box 1,2017-06-30,0.0,0.0,0.0,0,0,
Breco-Dyer #1,2017-06-30,0.0,25.0,0.0,0,0,
CL Moore #5,2017-06-30,0.0,25.0,0.0,0,0,
Carpenter #1,2017-06-30,0.0,89.0,2.32,0,0,
Clayton 1,2017-06-30,0.0,0.0,0.0,0,0,
Cornette #1,2017-06-30,0.0,0.0,0.0,0,0,
Dyer #1,2017-06-30,0.0,110.0,0.0,0,0,
Dyer #2,2017-06-30,0.0,86.0,120.0,0,0,
Dyer #7,2017-06-30,0.0,25.0,2.27,0,0,
Dyer Unit #10,2017-06-30,0.0,90.0,10.02,0,0,
Flying G #1,2017-06-30,0.0,0.0,0.0,0,0,
Fridel #1,2017-06-30,18.16,20.0,25.05,0,0,
GB #1,2017-06-30,0.0,0.0,0.0,0,0,
Glaze #1,2017-06-30,0.0,0.0,0.0,0,0,
Haby #1,2017-06-30,0.0,0.0,0.0,0,0,Pump off
Hill #1,2017-06-30,0.0,0.0,0.0,0,0,
Hilmar Unit #2,2017-06-30,0.0,30.0,0.0,0,0,
Huber #1,2017-06-30,0.0,0.0,0.0,0,0,
JM Moore 178,2017-06-30,0.0,0.0,0.0,0,0,
JM Moore 192,2017-06-30,14.19,0.0,120.0,0,0,
Joe #1,2017-06-30,30.06,0.0,50.1,0,0,
Kirby #1,2017-06-30,0.0,452.0,61.79,0,0,
Kresta #1,2017-06-30,0.0,358.0,0.0,0,0,
Lansford #1,2017-06-30,0.0,0.0,0.0,0,0,
Lee #1H,2017-06-30,0.0,60.4,0.0,0,0,16/64 choke
Lisa #1,2017-06-30,0.0,0.0,0.0,0,0,
Lloyd #1,2017-06-30,0.0,56.0,51.77,0,0,
McLean #1,2017-06-30,4.54,0.0,0.0,0,0,
Montemayor #1,2017-06-30,1.67,0.0,0.0,0,0,
Paddy 19 State #1 & #5,2017-06-30,0.0,0.0,154.0,0,0,Waiting on oil recovery on well 4
Peters EE A,2017-06-30,0.0,0.0,0.0,0,0,OFF
Pierce Ranch #4,2017-06-30,0.0,37.0,10.02,0,0,
Preston #1,2017-06-30,35.07,18.0,39.82,0,0,
Pritchett #1,2017-06-30,0.0,0.0,0.0,0,0,
Rhodes #1,2017-06-30,26.72,31.2,21.45,0,0,
Stange #1D,2017-06-30,0.0,0.0,0.0,0,0,
Vermillion #1,2017-06-30,116.9,1041.0,13.14,0,0,
Wayne #1,2017-06-30,0.0,455.0,0.0,0,0,
Wendel Unit #1,2017-06-30,12.05,0.0,345.0,0,0,
Wendel-Rioux #1,2017-06-30,0.0,0.0,0.0,0,0,
Wittig Sisters #1,2017-06-30,0.0,0.0,0.0,0,0,
Ann #1,2017-06-29,0.0,0.0,0.0,0,0,
Betty #1,2017-06-29,0.0,0.0,0.0,0,0,
Boone Est GU #1,2017-06-29,0.0,13.0,0.0,0,0,
Box 1,2017-06-29,0.0,0.0,0.0,0,0,Well down. No casing gas.
Breco-Dyer #1,2017-06-29,0.0,25.0,0.0,0,0,
CL Moore #5,2017-06-29,0.0,25.0,0.0,0,0,
Carpenter #1,2017-06-29,0.0,79.0,2.32,0,0,
Clayton 1,2017-06-29,3.34,0.0,0.0,0,0,
Cornette #1,2017-06-29,0.0,0.0,0.0,0,0,
Dyer #1,2017-06-29,0.0,120.0,0.0,0,0,
Dyer #2,2017-06-29,0.0,94.0,120.0,0,0,
Dyer #7,2017-06-29,0.0,25.0,4.54,0,0,
Dyer Unit #10,2017-06-29,0.0,90.0,16.7,0,0,
Etta #1,2017-06-29,0.0,0.0,0.0,0,0,
Flying G #1,2017-06-29,0.0,0.0,0.0,0,0,Unit dn as per Byron.
Fridel #1,2017-06-29,0.0,0.0,0.0,0,0,P/U ON
GB #1,2017-06-29,0.0,0.0,0.0,0,0,
Glaze #1,2017-06-29,0.0,0.0,0.0,0,0,
Haby #1,2017-06-29,0.0,0.0,0.0,0,0,Pumped off. Unit dn
Hill #1,2017-06-29,0.0,38.0,97.9,0,0,stopped flowing si
Hilmar Unit #2,2017-06-29,0.0,30.0,0.0,0,0,
Huber #1,2017-06-29,0.0,0.0,0.0,0,0,
JM Moore 178,2017-06-29,0.0,0.0,0.0,0,0,
JM Moore 192,2017-06-29,13.36,0.0,120.0,0,0,
Joe #1,2017-06-29,5.01,0.0,48.17,0,0,
Kirby #1,2017-06-29,0.0,333.0,0.0,0,0,
Kresta #1,2017-06-29,0.0,364.0,0.0,0,0,
Lansford #1,2017-06-29,3.34,0.0,0.0,0,0,Found well down. Turned on at 11:30 a.m.
Lee #1H,2017-06-29,0.0,60.2,0.0,0,0,16/64 choke
Lisa #1,2017-06-29,0.0,0.0,2.34,0,0,
Lloyd #1,2017-06-29,0.0,9.0,48.17,0,0,
McLean #1,2017-06-29,6.81,0.0,0.0,0,0,
Montemayor #1,2017-06-29,5.01,0.0,0.0,0,0,
Paddy 19 State #1 & #5,2017-06-29,2.76,0.0,265.75,0,0,Paddy 19-1 off resting. Paddy 19-5 still running
Peters EE A,2017-06-29,0.0,0.0,0.0,0,0,OFF
Pierce Ranch #4,2017-06-29,0.0,39.0,15.03,0,0,
Preston #1,2017-06-29,41.75,16.0,35.07,0,0,
Pritchett #1,2017-06-29,0.0,0.0,0.0,0,0,
