Well Name,Date,Oil (BBLS),Gas (MCF),Water (BBLS),TP,CP,Comments
AL #1,2016-08-31,0.0,38.1,0.0,0,0,16/64 choke
Allen 1,2016-08-31,0.0,0.0,0.0,0,0,
Anhaiser #1,2016-08-31,0.0,0.0,0.0,0,0,"Unit down, drained bottoms."
Ann #1,2016-08-31,0.0,0.0,0.0,0,0,
Betty #1,2016-08-31,0.0,0.0,0.0,0,0,
Boone Est GU #1,2016-08-31,0.0,15.0,0.0,0,0,
Bowman 1,2016-08-31,0.0,0.0,0.0,0,0,
Box 1,2016-08-31,0.0,0.0,0.0,0,0,
Breco-Dyer #1,2016-08-31,0.0,35.0,0.0,0,0,"Shut in casing , Open up Tubing"
CL Moore #5,2016-08-31,0.0,55.0,0.0,0,0,
Carpenter #1,2016-08-31,0.0,106.0,0.0,0,0,
Clayton 1,2016-08-31,0.0,0.0,0.0,0,0,
Cornette #1,2016-08-31,0.0,0.0,0.0,0,0,
Dyer #1,2016-08-31,0.0,75.0,0.0,0,0,
Dyer #2,2016-08-31,0.0,122.0,120.0,0,0,
Dyer #7,2016-08-31,0.0,24.0,0.0,0,0,
Dyer Unit #10,2016-08-31,0.0,80.0,21.45,0,0,
Flying G #1,2016-08-31,0.0,0.0,0.0,0,0,
Fridel #1,2016-08-31,6.81,28.0,30.06,0,0,
GB #1,2016-08-31,0.0,0.0,0.0,0,0,
Glaze #1,2016-08-31,0.0,319.0,351.86,0,0,
Haby #1,2016-08-31,0.0,0.0,0.0,0,0,
Hill #1,2016-08-31,0.0,0.0,0.0,0,0,
Hilmar Unit #2,2016-08-31,0.0,19.0,0.0,0,0,
Huber #1,2016-08-31,0.0,0.0,0.0,0,0,
JM Moore 178,2016-08-31,8.35,190.0,1.67,0,0,
JM Moore 192,2016-08-31,15.07,0.0,116.66,0,0,
Joe #1,2016-08-31,0.0,0.0,0.0,0,0,
Kirby #1,2016-08-31,40.08,80.0,36.74,0,0,
Kresta #1,2016-08-31,0.0,209.0,0.0,0,0,
Lansford #1,2016-08-31,1.67,0.0,0.0,0,0,
Lee #1H,2016-08-31,0.0,49.0,0.0,0,0,16:64 choke
Lisa #1,2016-08-31,0.0,0.0,56.29,0,0,
Lloyd #1,2016-08-31,18.16,118.0,30.06,0,0,
McLean #1,2016-08-31,0.0,0.0,0.0,0,0,
Montemayor #1,2016-08-31,48.43,0.0,0.0,0,0,
Paddy 19 State #1 & #5,2016-08-31,8.28,0.0,119.75,0,0,
Peters EE A,2016-08-31,6.81,0.0,3.48,0,0,#1 OFF
Pierce Ranch #4,2016-08-31,0.0,40.0,10.02,0,0,
Preston #1,2016-08-31,23.38,0.0,40.08,0,0,
Pritchett #1,2016-08-31,0.0,0.0,0.0,0,0,
Stange #1D,2016-08-31,0.0,136.0,0.0,0,0,
Terrell #1,2016-08-31,0.0,273.0,13.36,0,0,Enterprise Sales- 219 MCF
Wayne #1,2016-08-31,0.0,230.0,0.0,0,0,
Wendel Unit #1,2016-08-31,0.0,0.0,0.0,0,0,
Wendel-Rioux #1,2016-08-31,2.32,0.0,154.0,0,0,
Wittig Sisters #1,2016-08-31,0.0,4.0,88.16,0,0,SI
AL #1,2016-08-30,0.0,30.0,0.0,0,0,16/64 choke
Allen 1,2016-08-30,0.0,0.0,0.0,0,0,
Ann #1,2016-08-30,0.0,0.0,0.0,0,0,
Betty #1,2016-08-30,1.67,0.0,0.0,0,0,
Boone Est GU #1,2016-08-30,0.0,14.0,0.0,0,0,
Bowman 1,2016-08-30,0.0,0.0,0.0,0,0,
Box 1,2016-08-30,0.0,0.0,0.0,0,0,
Breco-Dyer #1,2016-08-30,0.0,38.0,0.0,0,0,
CL Moore #5,2016-08-30,0.0,60.0,0.0,0,0,
Carpenter #1,2016-08-30,0.0,111.0,1.16,0,0,
Clayton 1,2016-08-30,0.0,0.0,0.0,0,0,
