Well Name,Date,Oil (BBLS),Gas (MCF),Water (BBLS),TP,CP,Comments
Blair TXL 7 #1,2024-06-30,27.5,88,135.0,0,0,
Blair TXL 7 #2,2024-06-30,8.37,13,0.0,0,0,
Blair TXL 7 #3,2024-06-30,2.0,0,0.0,0,0,
Davis Lease,2024-06-30,2.79,0,54.5,0,0,
JM Moore 178,2024-06-30,6.68,0,0.0,0,0,Venting gas 115 mcf
JM Moore 192,2024-06-30,10.02,0,136.0,0,0,
MCWF #1,2024-06-30,0.0,0,420.24,0,0,
Paddy 19 State #1 & #5,2024-06-30,2.76,0,24.75,0,0,
Palm #1,2024-06-30,0.0,0,0.0,0,0,
Blair TXL 7 #1,2024-06-29,27.5,85,133.0,0,0,
Blair TXL 7 #2,2024-06-29,11.16,15,0.0,0,0,
Blair TXL 7 #3,2024-06-29,3.0,0,0.0,0,0,
Davis Lease,2024-06-29,2.79,0,60.5,0,0,
JM Moore 178,2024-06-29,5.01,0,0.0,0,0,Venting gas 112 mcf
JM Moore 192,2024-06-29,10.02,0,140.0,0,0,
MCWF #1,2024-06-29,0.0,0,208.43,0,0,
Paddy 19 State #1 & #5,2024-06-29,2.76,0,27.5,0,0,
Palm #1,2024-06-29,0.0,0,0.0,0,0,
Blair TXL 7 #1,2024-06-28,27.5,92,136.0,0,0,
Blair TXL 7 #2,2024-06-28,9.75,14,0.0,0,0,
Blair TXL 7 #3,2024-06-28,3.0,0,0.0,0,0,
Davis Lease,2024-06-28,2.79,0,54.5,0,0,
JM Moore 178,2024-06-28,6.68,0,1.67,0,0,Venting gas 114 mcf
JM Moore 192,2024-06-28,10.02,0,135.0,0,0,
MCWF #1,2024-06-28,0.0,0,508.42,0,0,
Paddy 19 State #1 & #5,2024-06-28,2.76,0,24.75,0,0,
Palm #1,2024-06-28,0.0,0,0.0,0,0,
Blair TXL 7 #1,2024-06-27,27.5,112,132.0,0,0,
Blair TXL 7 #2,2024-06-27,8.37,17,0.0,0,0,
Blair TXL 7 #3,2024-06-27,3.0,0,0.0,0,0,
Davis Lease,2024-06-27,2.79,0,52.25,0,0,
JM Moore 178,2024-06-27,6.68,0,1.67,0,0,Venting gas 113 mcf
JM Moore 192,2024-06-27,11.69,0,130.0,0,0,
MCWF #1,2024-06-27,0.0,0,384.18,0,0,
Paddy 19 State #1 & #5,2024-06-27,2.76,0,22.0,0,0,
Palm #1,2024-06-27,0.0,0,0.0,0,0,
Blair TXL 7 #1,2024-06-26,28.19,16,148.0,0,0,Hi line pressure
Blair TXL 7 #2,2024-06-26,6.27,8,0.0,0,0,
Blair TXL 7 #3,2024-06-26,3.0,0,0.0,0,0,
Davis Lease,2024-06-26,2.79,0,58.75,0,0,
JM Moore 178,2024-06-26,5.01,0,0.0,0,0,Venting gas 114 mcf
JM Moore 192,2024-06-26,13.36,0,130.0,0,0,C.t. Yest
MCWF #1,2024-06-26,0.0,0,345.48,0,0,
Paddy 19 State #1 & #5,2024-06-26,2.76,0,88.25,0,0,
Palm #1,2024-06-26,0.0,0,0.0,0,0,
Blair TXL 7 #1,2024-06-25,27.5,87,129.0,0,0,
Blair TXL 7 #2,2024-06-25,8.37,13,0.0,0,0,
Blair TXL 7 #3,2024-06-25,6.0,0,0.0,0,0,
Davis Lease,2024-06-25,2.79,0,46.75,0,0,
JM Moore 178,2024-06-25,5.01,0,1.67,0,0,Venting gas 116 mcf
JM Moore 192,2024-06-25,10.02,0,138.0,0,0,
MCWF #1,2024-06-25,0.0,0,257.67,0,0,"Outgoing dump valve rebuilt, air compressor not working,replaced."
Paddy 19 State #1 & #5,2024-06-25,0.0,0,0.0,0,0,Started well
Palm #1,2024-06-25,0.0,0,0.0,0,0,
Blair TXL 7 #1,2024-06-24,27.5,89,136.0,0,0,
Blair TXL 7 #2,2024-06-24,8.37,14,0.0,0,0,
Blair TXL 7 #3,2024-06-24,0.0,0,0.0,0,0,
Davis Lease,2024-06-24,2.79,0,66.0,0,0,
JM Moore 178,2024-06-24,3.34,0,1.67,0,0,Pu& comp.dn back pressure valve bad
JM Moore 192,2024-06-24,9.62,0,131.0,0,0,
MCWF #1,2024-06-24,0.0,0,150.27,0,0,
Paddy 19 State #1 & #5,2024-06-24,0.0,0,0.0,0,0,
Palm #1,2024-06-24,0.0,0,0.0,0,0,
Blair TXL 7 #1,2024-06-23,30.25,89,130.0,0,0,
Blair TXL 7 #2,2024-06-23,8.37,13,0.0,0,0,
Blair TXL 7 #3,2024-06-23,0.0,0,0.0,0,0,
Davis Lease,2024-06-23,2.79,0,60.0,0,0,
JM Moore 178,2024-06-23,5.01,0,0.0,0,0,Venting gas 110 mcf
JM Moore 192,2024-06-23,10.02,0,135.0,0,0,
MCWF #1,2024-06-23,0.0,0,306.06,0,0,
Palm #1,2024-06-23,0.0,0,0.0,0,0,
Blair TXL 7 #1,2024-06-22,27.5,89,135.5,0,0,
Blair TXL 7 #2,2024-06-22,8.37,13,0.0,0,0,
Blair TXL 7 #3,2024-06-22,0.0,0,0.0,0,0,
Davis Lease,2024-06-22,2.79,0,60.5,0,0,
JM Moore 178,2024-06-22,5.01,0,1.67,0,0,Venting gas 113 mcf
JM Moore 192,2024-06-22,11.69,0,132.0,0,0,
MCWF #1,2024-06-22,0.0,0,408.07,0,0,
Paddy 19 State #1 & #5,2024-06-22,0.0,0,25.0,0,0,"Well off due to busted salt water line
Water transfer pump off
Water tank valve closed"
Palm #1,2024-06-22,0.0,0,0.0,0,0,
Blair TXL 7 #1,2024-06-21,30.94,88,132.5,0,0,
Blair TXL 7 #2,2024-06-21,8.37,13,0.0,0,0,
Blair TXL 7 #3,2024-06-21,0.0,0,0.0,0,0,
Davis Lease,2024-06-21,2.79,0,59.5,0,0,
JM Moore 178,2024-06-21,5.01,0,0.0,0,0,Venting gas 110 mcf
JM Moore 192,2024-06-21,11.69,0,130.0,0,0,
MCWF #1,2024-06-21,0.0,0,341.32,0,0,
Paddy 19 State #1 & #5,2024-06-21,0.0,0,22.0,0,0,
Palm #1,2024-06-21,0.0,0,0.0,0,0,
Blair TXL 7 #1,2024-06-20,30.25,87,132.0,0,0,
Blair TXL 7 #2,2024-06-20,8.37,14,0.0,0,0,
Blair TXL 7 #3,2024-06-20,0.0,0,0.0,0,0,
Davis Lease,2024-06-20,2.79,0,46.75,0,0,
JM Moore 178,2024-06-20,5.01,0,0.0,0,0,Venting gas 114 mcf
JM Moore 192,2024-06-20,10.02,0,125.0,0,0,
Kleimann #3,2024-06-20,0.0,0,0.0,0,0,
MCWF #1,2024-06-20,0.0,0,50.22,0,0,
Paddy 19 State #1 & #5,2024-06-20,2.76,0,28.75,0,0,
Palm #1,2024-06-20,0.0,0,0.0,0,0,
Blair TXL 7 #1,2024-06-19,30.25,89,136.5,0,0,
Blair TXL 7 #2,2024-06-19,8.37,13,0.0,0,0,
Blair TXL 7 #3,2024-06-19,0.0,0,0.0,0,0,
Davis Lease,2024-06-19,2.79,0,69.25,0,0,
JM Moore 178,2024-06-19,6.68,0,1.67,0,0,Venting gas 115 mcf
JM Moore 192,2024-06-19,8.35,0,122.0,0,0,
MCWF #1,2024-06-19,0.0,0,516.39,0,0,
Paddy 19 State #1 & #5,2024-06-19,5.52,0,49.5,0,0,
Palm #1,2024-06-19,0.0,0,0.0,0,0,
Blair TXL 7 #1,2024-06-18,35.75,89,138.5,0,0,
Blair TXL 7 #2,2024-06-18,5.52,15,0.0,0,0,
Blair TXL 7 #3,2024-06-18,0.0,0,0.0,0,0,
Davis Lease,2024-06-18,2.79,0,60.5,0,0,
JM Moore 178,2024-06-18,5.01,0,0.0,0,0,Venting gas 113 mcf
JM Moore 192,2024-06-18,11.69,0,140.0,0,0,
MCWF #1,2024-06-18,0.0,0,461.3,0,0,
Paddy 19 State #1 & #5,2024-06-18,0.0,0,24.75,0,0,
Palm #1,2024-06-18,0.0,0,0.0,0,0,
Blair TXL 7 #1,2024-06-17,27.5,89,133.0,0,0,
Blair TXL 7 #2,2024-06-17,8.28,13,0.0,0,0,
Blair TXL 7 #3,2024-06-17,0.0,0,0.0,0,0,
Davis Lease,2024-06-17,2.79,0,64.75,0,0,
JM Moore 178,2024-06-17,5.01,0,0.0,0,0,Venting gas 114 mcf
JM Moore 192,2024-06-17,13.36,0,145.0,0,0,C.t. Yest
MCWF #1,2024-06-17,0.0,0,320.4,0,0,
Paddy 19 State #1 & #5,2024-06-17,2.76,0,22.0,0,0,
Palm #1,2024-06-17,0.0,0,0.0,0,0,
Blair TXL 7 #1,2024-06-16,28.87,88,133.0,0,0,
Blair TXL 7 #2,2024-06-16,8.28,12,0.0,0,0,
Blair TXL 7 #3,2024-06-16,0.0,0,0.0,0,0,
Davis Lease,2024-06-16,2.79,0,58.25,0,0,
JM Moore 178,2024-06-16,5.01,0,1.67,0,0,Venting gas 111 mcf
JM Moore 192,2024-06-16,11.69,0,135.0,0,0,
MCWF #1,2024-06-16,0.0,0,333.34,0,0,
Paddy 19 State #1 & #5,2024-06-16,0.0,0,22.0,0,0,
Palm #1,2024-06-16,0.0,0,0.0,0,0,
Blair TXL 7 #1,2024-06-15,30.25,87,135.0,0,0,
Blair TXL 7 #2,2024-06-15,8.28,14,0.0,0,0,
Blair TXL 7 #3,2024-06-15,0.0,0,0.0,0,0,
Davis Lease,2024-06-15,2.79,0,55.0,0,0,
JM Moore 178,2024-06-15,5.01,0,1.67,0,0,Venting gas 115 mcf
JM Moore 192,2024-06-15,11.69,0,132.0,0,0,
MCWF #1,2024-06-15,0.0,0,161.0,0,0,
Paddy 19 State #1 & #5,2024-06-15,2.76,0,48.25,0,0,
Palm #1,2024-06-15,0.0,0,0.0,0,0,
Blair TXL 7 #1,2024-06-14,27.5,88,131.5,0,0,
Blair TXL 7 #2,2024-06-14,5.52,14,0.0,0,0,
