Well Name,Date,Oil (BBLS),Gas (MCF),Water (BBLS),TP,CP,Comments
Blair TXL 7 #1,2023-09-30,22.0,91,126.0,0,0,
Blair TXL 7 #2,2023-09-30,8.37,13,0.0,0,0,
Blair TXL 7 #3,2023-09-30,0.0,0,0.0,0,0,
Branton #1,2023-09-30,0.0,0,0.0,0,0,
Davis Lease,2023-09-30,8.37,0,41.0,0,0,
JM Moore 178,2023-09-30,0.84,0,4.64,0,0,Venting gas 130 mcf
JM Moore 192,2023-09-30,11.69,0,130.0,0,0,
Kleimann #3,2023-09-30,0.0,0,0.0,0,0,
MCWF #1,2023-09-30,0.0,0,404.43,0,0,
Montemayor #1,2023-09-30,0.0,0,0.0,0,0,
Paddy 19 State #1 & #5,2023-09-30,2.76,0,35.75,0,0,
Palm #1,2023-09-30,0.0,0,0.0,0,0,
Preston #1,2023-09-30,0.0,0,0.0,0,0,
Vermillion #1,2023-09-30,0.0,0,0.0,0,0,
White Marlin #1,2023-09-30,0.0,0,0.0,0,0,
Blair TXL 7 #1,2023-09-29,24.75,92,131.0,0,0,
Blair TXL 7 #2,2023-09-29,8.37,13,0.0,0,0,
Blair TXL 7 #3,2023-09-29,0.0,0,0.0,0,0,
Branton #1,2023-09-29,0.0,0,0.0,0,0,
Davis Lease,2023-09-29,8.37,0,44.0,0,0,
JM Moore 178,2023-09-29,1.67,0,5.94,0,0,Venting gas 128 mcf
JM Moore 192,2023-09-29,13.36,0,122.0,0,0,C.t.
Kleimann #3,2023-09-29,0.0,0,0.0,0,0,
MCWF #1,2023-09-29,0.0,0,346.0,0,0,
Montemayor #1,2023-09-29,0.0,0,0.0,0,0,
Paddy 19 State #1 & #5,2023-09-29,2.76,0,30.25,0,0,
Palm #1,2023-09-29,0.0,0,0.0,0,0,
Preston #1,2023-09-29,0.0,0,0.0,0,0,
Vermillion #1,2023-09-29,0.0,0,0.0,0,0,
White Marlin #1,2023-09-29,0.0,0,0.0,0,0,
Blair TXL 7 #1,2023-09-28,24.75,93,129.5,0,0,
Blair TXL 7 #2,2023-09-28,9.76,13,0.0,0,0,
Blair TXL 7 #3,2023-09-28,0.0,0,0.0,0,0,
Branton #1,2023-09-28,0.0,0,0.0,0,0,
Davis Lease,2023-09-28,5.58,0,35.75,0,0,
JM Moore 178,2023-09-28,0.0,0,10.5,0,0,Venting gas 125 mcf
JM Moore 192,2023-09-28,12.56,0,135.0,0,0,
Joe #1,2023-09-28,0.0,0,0.0,0,0,Shut in till further notice
Kleimann #3,2023-09-28,0.0,0,0.0,0,0,
MCWF #1,2023-09-28,0.0,0,275.24,0,0,
