Well Name,Date,Oil (BBLS),Gas (MCF),Water (BBLS),TP,CP,Comments
Blair TXL 7 #1,2019-05-31,44.0,125,210.0,0,0,
Blair TXL 7 #2,2019-05-31,11.16,6,0.0,0,0,Compressor down-restarted.
Blair TXL 7 #3,2019-05-31,0.0,0,0.0,0,0,
CL Moore 6,2019-05-31,0.0,618,30.0,0,0,
CL Moore 8,2019-05-31,1.67,15,51.0,0,0,
Davis Lease,2019-05-31,27.9,0,251.0,0,0,
Dyer Unit #10,2019-05-31,0.0,20,5.01,0,0,
Flying G #1,2019-05-31,0.0,0,0.0,0,0,
Fridel #1,2019-05-31,13.62,17,18.37,0,0,
Heitz #1,2019-05-31,0.0,0,0.0,0,0,
Huber #1,2019-05-31,8.35,0,0.0,0,0,Well made 16bbls of water.
JM Moore 178,2019-05-31,6.68,150,0.0,0,0,
JM Moore 192,2019-05-31,6.68,0,104.0,0,0,
Joe #1,2019-05-31,0.0,0,68.23,0,0,Blew csg down
Kirby #1,2019-05-31,10.02,161,5.01,0,0,
Kresta #1,2019-05-31,0.0,0,0.0,0,0,
Lloyd #1,2019-05-31,13.62,6,36.74,0,0,
McLean #1,2019-05-31,0.0,0,0.0,0,0,
Paddy 19 State #1 & #5,2019-05-31,2.76,0,8.25,0,0,
Palm #1,2019-05-31,422.66,1365,0.0,0,0,
Pierce Ranch #4,2019-05-31,1.14,27,5.01,0,0,
Preston #1,2019-05-31,11.69,329,109.96,0,0,
Rhodes #1,2019-05-31,5.01,0,5.01,0,0,
Terrell #1,2019-05-31,0.0,55,5.01,0,0,Enterprise Sales-55 MCF
Vermillion #1,2019-05-31,0.0,52,0.0,0,0,Unit was down bol at 4:00pm
Wayne #1,2019-05-31,0.0,0,0.0,0,0,
Wendel Unit #1,2019-05-31,6.96,0,362.0,0,0,
White Marlin #1,2019-05-31,0.0,0,10.02,0,0,
Wittig Sisters #1,2019-05-31,0.0,0,0.0,0,0,
Blair TXL 7 #1,2019-05-30,44.0,135,203.0,0,0,
Blair TXL 7 #2,2019-05-30,11.16,19,0.0,0,0,
Blair TXL 7 #3,2019-05-30,0.0,0,0.0,0,0,
CL Moore 6,2019-05-30,0.0,618,25.0,0,0,
CL Moore 8,2019-05-30,0.0,11,52.0,0,0,
Davis Lease,2019-05-30,33.48,0,257.0,0,0,
Dyer Unit #10,2019-05-30,0.0,20,3.34,0,0,
Flying G #1,2019-05-30,0.0,0,0.0,0,0,
Fridel #1,2019-05-30,2.27,9,15.03,0,0,CT
Heitz #1,2019-05-30,0.0,0,0.0,0,0,
Huber #1,2019-05-30,10.02,0,0.0,0,0,
JM Moore 178,2019-05-30,5.01,150,1.67,0,0,
JM Moore 192,2019-05-30,6.68,0,103.0,0,0,
Joe #1,2019-05-30,3.34,0,0.0,0,0,
Kirby #1,2019-05-30,15.03,185,5.01,0,0,
Kresta #1,2019-05-30,0.0,0,0.0,0,0,
Lloyd #1,2019-05-30,4.54,103,36.74,0,0,
McLean #1,2019-05-30,0.0,0,0.0,0,0,
Montemayor #1,2019-05-30,1.67,0,0.0,0,0,
Paddy 19 State #1 & #5,2019-05-30,2.76,0,30.25,0,0,
Palm #1,2019-05-30,627.14,1625,0.0,0,0,
Pierce Ranch #4,2019-05-30,2.27,27,6.68,0,0,
Preston #1,2019-05-30,6.68,322,68.47,0,0,
Rhodes #1,2019-05-30,8.35,0,8.35,0,0,
Terrell #1,2019-05-30,0.0,53,6.68,0,0,Enterprise Sales- 53 MCF
Vermillion #1,2019-05-30,0.0,71,1.67,0,0,Unit was down bol at 9:30am.
Wayne #1,2019-05-30,0.0,0,0.0,0,0,
Wendel Unit #1,2019-05-30,6.96,0,363.0,0,0,
White Marlin #1,2019-05-30,16.7,0,51.77,0,0,
Wittig Sisters #1,2019-05-30,0.0,0,0.0,0,0,
Blair TXL 7 #1,2019-05-29,46.75,136,207.0,0,0,
Blair TXL 7 #2,2019-05-29,11.16,20,0.0,0,0,
Blair TXL 7 #3,2019-05-29,0.0,0,0.0,0,0,
CL Moore 6,2019-05-29,0.0,596,22.0,0,0,
CL Moore 8,2019-05-29,0.0,1,39.0,0,0,Ct
Davis Lease,2019-05-29,27.58,0,220.75,0,0,
Dyer Unit #10,2019-05-29,0.0,25,6.68,0,0,
Flying G #1,2019-05-29,0.0,0,0.0,0,0,
Fridel #1,2019-05-29,6.81,122,24.76,0,0,
Heitz #1,2019-05-29,0.0,0,0.0,0,0,
Huber #1,2019-05-29,0.0,0,0.0,0,0,
JM Moore 178,2019-05-29,6.68,150,0.0,0,0,
JM Moore 192,2019-05-29,6.68,0,101.0,0,0,Ct
Joe #1,2019-05-29,3.34,0,18.37,0,0,
Kirby #1,2019-05-29,13.02,185,1.67,0,0,Compressor was down on low suction bol at 1:15pm.
Kresta #1,2019-05-29,0.0,0,0.0,0,0,
Lloyd #1,2019-05-29,6.81,4,46.76,0,0,
McLean #1,2019-05-29,0.0,0,0.0,0,0,Not pumping
Montemayor #1,2019-05-29,0.0,0,0.0,0,0,
Paddy 19 State #1 & #5,2019-05-29,2.76,0,9.25,0,0,
Palm #1,2019-05-29,373.2,1621,0.0,0,0,
Pierce Ranch #4,2019-05-29,1.14,23,5.01,0,0,
Preston #1,2019-05-29,8.35,320,81.57,0,0,
Rhodes #1,2019-05-29,10.02,0,3.34,0,0,Flare 9
Terrell #1,2019-05-29,0.0,54,5.01,0,0,Enterprise Sales- 54 MCF
Vermillion #1,2019-05-29,0.0,115,15.03,0,0,Unit was down bol at 1:45pm.
