Well Name,Date,Oil (BBLS),Gas (MCF),Water (BBLS),TP,CP,Comments
Blair TXL 7 #1,2019-02-28,35.75,0.0,201.0,0,0,
Blair TXL 7 #2,2019-02-28,11.16,0.0,0.0,0,0,
Blair TXL 7 #3,2019-02-28,1.0,0.0,0.0,0,0,
CL Moore 6,2019-02-28,5.66,488.0,130.0,0,0,
CL Moore 8,2019-02-28,11.69,418.0,0.0,0,0,
Cornette #1,2019-02-28,0.0,0.0,0.0,0,0,
Davis Lease,2019-02-28,30.69,0.0,321.25,0,0,
Dyer Unit #10,2019-02-28,0.0,20.0,3.34,0,0,
Flying G #1,2019-02-28,0.0,0.0,0.0,0,0,
Fridel #1,2019-02-28,27.24,14.0,26.72,0,0,
Haby #1,2019-02-28,0.0,0.0,0.0,0,0,
Heitz #1,2019-02-28,0.0,0.0,-471.46,0,0,
Huber #1,2019-02-28,3.34,0.0,0.0,0,0,
JM Moore 178,2019-02-28,6.68,160.0,0.0,0,0,
JM Moore 192,2019-02-28,13.36,0.0,120.0,0,0,
Joe #1,2019-02-28,3.34,0.0,1.67,0,0,
Kirby #1,2019-02-28,10.02,289.0,6.68,0,0,
Kresta #1,2019-02-28,0.0,0.0,0.0,0,0,
Lisa #1,2019-02-28,0.2,0.0,0.0,0,0,
Lloyd #1,2019-02-28,2.27,2.0,63.46,0,0,
McLean #1,2019-02-28,5.06,0.0,0.0,0,0,
Montemayor #1,2019-02-28,13.36,0.0,0.0,0,0,
Palm #1,2019-02-28,94.98,1399.0,0.0,0,0,
Pierce Ranch #4,2019-02-28,0.0,29.0,5.01,0,0,
Preston #1,2019-02-28,15.03,429.0,56.78,0,0,
Rhodes #1,2019-02-28,11.69,0.0,11.69,0,0,9 flare rate
Terrell #1,2019-02-28,0.0,86.0,0.0,0,0,Enterprise Sales-86 MCF
Vermillion #1,2019-02-28,16.7,146.0,34.87,0,0,
Wayne #1,2019-02-28,0.0,133.0,56.84,0,0,Shut well in too wet to haul water
Wendel Unit #1,2019-02-28,8.12,0.0,364.0,0,0,
White Marlin #1,2019-02-28,0.0,0.0,0.0,0,0,
Wittig Sisters #1,2019-02-28,0.0,0.0,0.0,0,0,
Blair TXL 7 #1,2019-02-27,49.5,0.0,197.0,0,0,
Blair TXL 7 #2,2019-02-27,11.16,0.0,0.0,0,0,
Blair TXL 7 #3,2019-02-27,1.0,0.0,0.0,0,0,
CL Moore 6,2019-02-27,6.17,492.0,128.0,0,0,
CL Moore 8,2019-02-27,11.69,218.0,0.0,0,0,Cd 12 hrs
Cornette #1,2019-02-27,0.0,0.0,0.0,0,0,
Davis Lease,2019-02-27,33.48,0.0,313.5,0,0,
Dyer Unit #10,2019-02-27,0.0,30.0,20.04,0,0,
Flying G #1,2019-02-27,0.0,0.0,0.0,0,0,
Fridel #1,2019-02-27,2.27,122.0,10.02,0,0,
Haby #1,2019-02-27,0.0,0.0,0.0,0,0,
Heitz #1,2019-02-27,0.0,0.0,95.19,0,0,
Huber #1,2019-02-27,25.05,0.0,0.0,0,0,
JM Moore 178,2019-02-27,8.35,160.0,0.0,0,0,
JM Moore 192,2019-02-27,15.03,0.0,118.0,0,0,Ct
Joe #1,2019-02-27,0.0,0.0,0.0,0,0,
Kirby #1,2019-02-27,6.68,116.0,1.67,0,0,Compressor was down on over speed bol at 9:00am.
Kresta #1,2019-02-27,0.0,0.0,0.0,0,0,
Lisa #1,2019-02-27,0.0,0.0,0.0,0,0,
Lloyd #1,2019-02-27,27.24,4.0,41.75,0,0,
McLean #1,2019-02-27,6.81,0.0,0.0,0,0,
Montemayor #1,2019-02-27,15.03,0.0,0.0,0,0,
Paddy 19 State #1 & #5,2019-02-27,0.0,0.0,0.0,0,0,Well 4 off for unit maintenance
Palm #1,2019-02-27,369.14,1339.0,0.0,0,0,
Pierce Ranch #4,2019-02-27,0.0,31.0,5.01,0,0,
Preston #1,2019-02-27,13.36,455.0,58.45,0,0,
Rhodes #1,2019-02-27,15.03,0.0,8.35,0,0,Flare rate 5
Vermillion #1,2019-02-27,10.02,123.0,11.69,0,0,
Wayne #1,2019-02-27,0.0,0.0,0.0,0,0,Well loaded up
Wendel Unit #1,2019-02-27,6.96,0.0,361.0,0,0,
White Marlin #1,2019-02-27,0.0,0.0,0.0,0,0,
Wittig Sisters #1,2019-02-27,0.0,0.0,0.0,0,0,
Blair TXL 7 #1,2019-02-26,41.25,127.0,189.0,0,0,
Blair TXL 7 #2,2019-02-26,11.16,19.0,0.0,0,0,
Blair TXL 7 #3,2019-02-26,2.0,0.0,0.0,0,0,Gas shut in per Targa.
CL Moore 6,2019-02-26,8.35,431.0,115.0,0,0,
CL Moore 8,2019-02-26,15.03,467.0,0.0,0,0,
Cornette #1,2019-02-26,0.0,0.0,0.0,0,0,
Davis Lease,2019-02-26,30.69,0.0,257.75,0,0,
Dyer Unit #10,2019-02-26,0.0,25.0,20.04,0,0,
Flying G #1,2019-02-26,0.0,0.0,0.0,0,0,
Fridel #1,2019-02-26,4.54,124.0,30.06,0,0,CT
Haby #1,2019-02-26,0.0,0.0,0.0,0,0,
Heitz #1,2019-02-26,0.0,0.0,580.12,0,0,
Huber #1,2019-02-26,0.0,0.0,0.0,0,0,BOL @ 2:45pm
JM Moore 178,2019-02-26,6.68,160.0,1.67,0,0,
JM Moore 192,2019-02-26,15.03,0.0,114.0,0,0,
Joe #1,2019-02-26,10.02,0.0,8.35,0,0,
Kirby #1,2019-02-26,25.05,291.0,1.43,0,0,
Kresta #1,2019-02-26,0.0,0.0,0.0,0,0,
Lisa #1,2019-02-26,0.0,0.0,0.0,0,0,
Lloyd #1,2019-02-26,11.35,56.0,45.09,0,0,CT
McLean #1,2019-02-26,6.81,0.0,0.0,0,0,
Paddy 19 State #1 & #5,2019-02-26,0.0,0.0,0.0,0,0,
Palm #1,2019-02-26,403.5,1340.0,0.0,0,0,
Pierce Ranch #4,2019-02-26,0.0,29.0,5.01,0,0,
Preston #1,2019-02-26,16.7,431.0,73.34,0,0,
Rhodes #1,2019-02-26,11.69,0.0,5.01,0,0,Flare rate 2
Terrell #1,2019-02-26,0.0,0.0,0.0,0,0,"Enterprise Sale-""0"" MCF        Well SI"
Vermillion #1,2019-02-26,13.36,126.0,18.37,0,0,
Wayne #1,2019-02-26,0.0,0.0,0.0,0,0,Well loaded up
Wendel Unit #1,2019-02-26,8.12,0.0,363.0,0,0,
White Marlin #1,2019-02-26,0.0,0.0,0.0,0,0,
Wittig Sisters #1,2019-02-26,0.0,3.0,56.75,0,0,
Blair TXL 7 #1,2019-02-25,33.0,129.0,203.0,0,0,
Blair TXL 7 #2,2019-02-25,13.95,19.0,0.0,0,0,
Blair TXL 7 #3,2019-02-25,3.0,0.0,0.0,0,0,
CL Moore 6,2019-02-25,5.66,474.0,118.0,0,0,
CL Moore 8,2019-02-25,13.36,476.0,0.0,0,0,
Davis Lease,2019-02-25,27.9,0.0,298.25,0,0,
Dyer Unit #10,2019-02-25,0.0,30.0,20.04,0,0,
Flying G #1,2019-02-25,0.0,0.0,0.0,0,0,
Fridel #1,2019-02-25,6.81,16.0,33.12,0,0,
Haby #1,2019-02-25,0.0,0.0,0.0,0,0,
Heitz #1,2019-02-25,0.0,0.0,384.73,0,0,
Huber #1,2019-02-25,0.0,0.0,0.0,0,0,
JM Moore 178,2019-02-25,6.68,160.0,0.0,0,0,
JM Moore 192,2019-02-25,15.03,0.0,126.0,0,0,
Joe #1,2019-02-25,16.7,0.0,28.19,0,0,
Kirby #1,2019-02-25,5.01,217.0,5.01,0,0,Compressor back online down on high 1st stage liquid level
Kresta #1,2019-02-25,0.0,0.0,0.0,0,0,
Lisa #1,2019-02-25,0.0,0.0,0.0,0,0,
Lloyd #1,2019-02-25,2.27,2.0,59.84,0,0,
McLean #1,2019-02-25,4.54,0.0,0.0,0,0,
Paddy 19 State #1 & #5,2019-02-25,2.76,0.0,22.0,0,0,Shut well 4 in called patron
Palm #1,2019-02-25,435.04,1447.0,0.0,0,0,
Pierce Ranch #4,2019-02-25,0.0,29.0,6.68,0,0,
Preston #1,2019-02-25,16.7,363.0,69.88,0,0,
Rhodes #1,2019-02-25,3.34,0.0,0.0,0,0,Well is down. BOL 10:00
Terrell #1,2019-02-25,0.0,77.0,0.0,0,0,Enterprise Sales- 77 MCF         Enterprie has HIGH line until Friday- TERREL #1 is SHUT IN until then.
Vermillion #1,2019-02-25,20.04,140.0,39.82,0,0,
Wayne #1,2019-02-25,0.0,188.0,40.6,0,0,
Wendel Unit #1,2019-02-25,8.12,0.0,363.0,0,0,
White Marlin #1,2019-02-25,0.0,0.0,0.0,0,0,
Wittig Sisters #1,2019-02-25,0.0,0.0,0.0,0,0,
Blair TXL 7 #1,2019-02-24,52.25,133.0,214.0,0,0,
Blair TXL 7 #2,2019-02-24,13.95,19.0,0.0,0,0,
Blair TXL 7 #3,2019-02-24,11.0,0.0,0.0,0,0,
CL Moore 6,2019-02-24,7.84,451.0,128.0,0,0,
CL Moore 8,2019-02-24,20.04,479.0,0.0,0,0,
Davis Lease,2019-02-24,25.11,0.0,336.0,0,0,
Dyer Unit #10,2019-02-24,0.0,30.0,26.72,0,0,
Flying G #1,2019-02-24,0.0,0.0,0.0,0,0,
Fridel #1,2019-02-24,6.81,16.0,33.4,0,0,
Haby #1,2019-02-24,0.0,0.0,0.0,0,0,
Heitz #1,2019-02-24,0.0,0.0,555.07,0,0,
Huber #1,2019-02-24,0.0,0.0,0.0,0,0,
JM Moore 178,2019-02-24,8.35,0.0,1.67,0,0,
JM Moore 192,2019-02-24,16.7,0.0,140.0,0,0,
Joe #1,2019-02-24,1.67,0.0,0.0,0,0,
Kirby #1,2019-02-24,5.01,240.0,5.01,0,0,Compressor back online down on 1st stage liquid level
Kresta #1,2019-02-24,0.0,0.0,0.0,0,0,
Lisa #1,2019-02-24,0.0,0.0,0.0,0,0,
Lloyd #1,2019-02-24,4.54,5.0,55.11,0,0,
McLean #1,2019-02-24,4.54,0.0,0.0,0,0,
Paddy 19 State #1 & #5,2019-02-24,0.0,0.0,14.0,0,0,
Palm #1,2019-02-24,467.6,1446.0,0.0,0,0,
Pierce Ranch #4,2019-02-24,0.0,31.0,6.68,0,0,
Preston #1,2019-02-24,18.37,348.0,64.87,0,0,
Rhodes #1,2019-02-24,5.01,0.0,10.02,0,0,
Terrell #1,2019-02-24,0.0,94.0,0.0,0,0,Enterprise Sales- 94 MCF
Vermillion #1,2019-02-24,16.7,145.0,30.06,0,0,
Wayne #1,2019-02-24,0.0,225.0,63.8,0,0,
Wendel Unit #1,2019-02-24,8.12,0.0,364.0,0,0,
White Marlin #1,2019-02-24,0.0,0.0,0.0,0,0,
Wittig Sisters #1,2019-02-24,0.0,0.0,0.0,0,0,
Blair TXL 7 #1,2019-02-23,60.5,126.0,219.0,0,0,
Blair TXL 7 #2,2019-02-23,11.16,19.0,0.0,0,0,
Blair TXL 7 #3,2019-02-23,16.0,0.0,0.0,0,0,
CL Moore 6,2019-02-23,16.19,489.0,126.0,0,0,
CL Moore 8,2019-02-23,16.7,488.0,2.0,0,0,
Davis Lease,2019-02-23,13.95,0.0,330.75,0,0,
Dyer Unit #10,2019-02-23,0.0,20.0,1.67,0,0,
Flying G #1,2019-02-23,0.0,0.0,0.0,0,0,
Fridel #1,2019-02-23,11.35,15.0,31.73,0,0,
Haby #1,2019-02-23,0.0,0.0,0.0,0,0,
Heitz #1,2019-02-23,0.0,0.0,459.88,0,0,
Huber #1,2019-02-23,0.0,0.0,0.0,0,0,Well is off
JM Moore 178,2019-02-23,7.52,160.0,0.0,0,0,
JM Moore 192,2019-02-23,12.53,0.0,122.0,0,0,
Joe #1,2019-02-23,0.0,0.0,13.36,0,0,
Kirby #1,2019-02-23,11.69,266.0,1.67,0,0,
Kresta #1,2019-02-23,0.0,0.0,0.0,0,0,
