Well Name,Date,Oil (BBLS),Gas (MCF),Water (BBLS),TP,CP,Comments
Blair TXL 7 #1,2020-07-31,30.25,96.0,160.0,0,0,
Blair TXL 7 #2,2020-07-31,11.16,19.0,0.0,0,0,
Blair TXL 7 #3,2020-07-31,0.0,0.0,0.0,0,0,
Branton #1,2020-07-31,38.41,0.0,26.72,0,0,
CL Moore 6,2020-07-31,0.0,133.0,35.0,0,0,
CL Moore 8,2020-07-31,0.0,0.0,0.0,0,0,S.i.
Davis Lease,2020-07-31,11.16,0.0,85.0,0,0,
Dyer Unit #10,2020-07-31,0.0,0.0,0.0,0,0,S.i.
Fridel #1,2020-07-31,0.0,0.0,0.0,0,0,OFF
Huber #1,2020-07-31,0.0,0.0,0.0,0,0,unit off sibu
JM Moore 178,2020-07-31,5.01,135.0,0.0,0,0,
JM Moore 192,2020-07-31,13.36,0.0,106.0,0,0,
Joe #1,2020-07-31,0.0,0.0,31.73,0,0,
Kincaid #1,2020-07-31,11.69,0.0,25.05,0,0,
Kirby #1,2020-07-31,3.34,114.7,29.86,0,0,sibu
Kleimann #3,2020-07-31,51.77,0.0,99.94,0,0,
Lloyd #1,2020-07-31,0.0,0.0,0.0,0,0,OFF
MCWF #1,2020-07-31,0.0,0.0,855.59,0,0,Pressure to dump valves low. Readjusted.
McLean #1,2020-07-31,0.0,0.0,0.0,0,0,unit off sibu
Montemayor #1,2020-07-31,0.0,0.0,0.0,0,0,unit off sibu
Paddy 19 State #1 & #5,2020-07-31,8.28,0.0,63.75,0,0,
Palm #1,2020-07-31,33.4,889.7,58.45,0,0,
Pierce Ranch #4,2020-07-31,1.16,15.0,3.34,0,0,
Preston #1,2020-07-31,5.01,280.0,50.1,0,0,
Rhodes #1,2020-07-31,0.0,0.0,0.0,0,0,unit off sibu
Vermillion #1,2020-07-31,1.67,74.9,6.68,0,0,
Wayne #1,2020-07-31,0.0,0.0,0.0,0,0,
Wendel Unit #1,2020-07-31,0.0,0.0,0.0,0,0,
White Marlin #1,2020-07-31,1.67,0.0,1.67,0,0,sibu
Wittig Sisters #1,2020-07-31,0.0,0.0,0.0,0,0,
Blair TXL 7 #1,2020-07-30,35.75,101.0,162.0,0,0,
Blair TXL 7 #2,2020-07-30,11.16,20.0,0.0,0,0,
Blair TXL 7 #3,2020-07-30,0.0,0.0,0.0,0,0,
Branton #1,2020-07-30,28.39,0.0,86.84,0,0,
CL Moore 6,2020-07-30,0.0,109.0,30.0,0,0,Comp dn 3 hrs for c.t.
CL Moore 8,2020-07-30,0.0,0.0,0.0,0,0,S.i.
Davis Lease,2020-07-30,11.16,0.0,104.5,0,0,Shut off #1
Dyer Unit #10,2020-07-30,0.0,0.0,0.0,0,0,S.i.
Fridel #1,2020-07-30,0.0,0.0,0.0,0,0,OFF
Huber #1,2020-07-30,3.34,0.0,1.17,0,0,
JM Moore 178,2020-07-30,5.01,135.0,1.67,0,0,
JM Moore 192,2020-07-30,11.69,0.0,102.0,0,0,
Joe #1,2020-07-30,1.67,0.0,36.74,0,0,
