Well Name,Date,Oil (BBLS),Gas (MCF),Water (BBLS),TP,CP,Comments
Ann #1,2017-08-31,0.0,0.0,0.0,0,0,
Betty #1,2017-08-31,0.0,0.0,0.0,0,0,
Blair TXL 7 #1,2017-08-31,38.5,252.0,87.0,0,0,
Blair TXL 7 #2,2017-08-31,13.95,0.0,22.0,0,0,
Blair TXL 7 #3,2017-08-31,0.0,0.0,0.0,0,0,
Boone Est GU #1,2017-08-31,0.0,11.0,0.0,0,0,
Breco-Dyer #1,2017-08-31,0.0,0.0,0.0,0,0,
CL Moore #5,2017-08-31,0.0,0.0,0.0,0,0,
Carpenter #1,2017-08-31,0.0,3.0,0.0,0,0,Comp down
Clayton 1,2017-08-31,0.0,0.0,49.84,0,0,BOL at 10:00am opened propane
Cornette #1,2017-08-31,0.0,0.0,0.0,0,0,
Dyer #1,2017-08-31,0.0,0.0,0.0,0,0,
Dyer #2,2017-08-31,0.0,0.0,0.0,0,0,
Dyer #7,2017-08-31,0.0,0.0,0.0,0,0,
Dyer Unit #10,2017-08-31,0.0,0.0,0.0,0,0,
Etta #1,2017-08-31,0.0,0.0,0.0,0,0,
Flying G #1,2017-08-31,0.0,0.0,0.0,0,0,
GB #1,2017-08-31,0.0,0.0,0.0,0,0,
Glaze #1,2017-08-31,0.0,0.0,0.0,0,0,
Haby #1,2017-08-31,3.34,0.0,0.0,0,0,
Hill #1,2017-08-31,0.57,0.0,27.24,0,0,Vented to tank to unload some fluid lost press si to build up pressure
Hilmar Unit #2,2017-08-31,0.0,32.0,0.0,0,0,
Huber #1,2017-08-31,0.0,0.0,0.0,0,0,
JM Moore 178,2017-08-31,0.0,0.0,0.0,0,0,
JM Moore 192,2017-08-31,0.0,0.0,0.0,0,0,
Joe #1,2017-08-31,3.34,0.0,10.02,0,0,
Kirby #1,2017-08-31,3.34,45.0,1.67,0,0,Compressor was down on a low suction back on at 10:30am
Kresta #1,2017-08-31,0.0,0.0,0.0,0,0,
Lansford #1,2017-08-31,1.67,0.0,0.0,0,0,
Lee #1H,2017-08-31,0.0,56.6,0.0,0,0,16/64 choke
Lisa #1,2017-08-31,0.0,0.0,0.0,0,0,
McLean #1,2017-08-31,0.0,0.0,0.0,0,0,
Montemayor #1,2017-08-31,1.67,0.0,0.0,0,0,
Paddy 19 State #1 & #5,2017-08-31,11.03,0.0,259.5,0,0,
Pierce Ranch #4,2017-08-31,0.0,0.0,0.0,0,0,
Preston #1,2017-08-31,73.48,17.0,20.04,0,0,
Pritchett #1,2017-08-31,0.0,0.0,0.0,0,0,
Rhodes #1,2017-08-31,20.04,18.0,6.68,0,0,
Stange #1D,2017-08-31,0.0,0.0,0.0,0,0,
Terrell #1,2017-08-31,0.0,169.0,16.7,0,0,Enterprise Sales-- 132 MCF
Vermillion #1,2017-08-31,33.11,722.0,0.0,0,0,Compressor was down a vibration kill back on at 8:55am
Wayne #1,2017-08-31,0.0,0.0,0.0,0,0,
Wendel Unit #1,2017-08-31,0.0,0.0,0.0,0,0,
Wendel-Rioux #1,2017-08-31,0.0,0.0,0.0,0,0,
Wittig Sisters #1,2017-08-31,0.0,0.0,0.0,0,0,
Ann #1,2017-08-30,0.0,0.0,0.0,0,0,
Betty #1,2017-08-30,1.67,0.0,0.0,0,0,
Blair TXL 7 #1,2017-08-30,45.75,255.0,89.0,0,0,
Blair TXL 7 #2,2017-08-30,13.95,0.0,22.0,0,0,
Blair TXL 7 #3,2017-08-30,0.0,0.0,0.0,0,0,
Boone Est GU #1,2017-08-30,0.0,11.0,0.0,0,0,
Breco-Dyer #1,2017-08-30,0.0,0.0,0.0,0,0,
CL Moore #5,2017-08-30,0.0,0.0,0.0,0,0,
Carpenter #1,2017-08-30,0.0,77.0,0.0,0,0,
Clayton 1,2017-08-30,1.67,0.0,0.0,0,0,
Cornette #1,2017-08-30,0.0,0.0,0.0,0,0,
Dyer #1,2017-08-30,0.0,0.0,0.0,0,0,
Dyer #2,2017-08-30,0.0,0.0,0.0,0,0,
Dyer #7,2017-08-30,0.0,0.0,0.0,0,0,
Dyer Unit #10,2017-08-30,0.0,0.0,0.0,0,0,
Etta #1,2017-08-30,0.0,0.0,0.0,0,0,
