Well Name,Date,Oil (BBLS),Gas (MCF),Water (BBLS),TP,CP,Comments
Blair TXL 7 #1,2019-11-30,55.0,116.0,234.0,0,0,
Blair TXL 7 #2,2019-11-30,11.16,16.0,0.0,0,0,
Blair TXL 7 #3,2019-11-30,0.0,0.0,0.0,0,0,
CL Moore 6,2019-11-30,0.0,207.0,0.0,0,0,
CL Moore 8,2019-11-30,0.0,0.0,0.0,0,0,Well down
Davis Lease,2019-11-30,16.74,0.0,187.75,0,0,
Dyer Unit #10,2019-11-30,0.0,25.0,20.04,0,0,
Fridel #1,2019-11-30,0.0,0.0,0.0,0,0,OFF
Huber #1,2019-11-30,0.0,0.0,0.0,0,0,
JM Moore 178,2019-11-30,6.68,145.0,0.0,0,0,
JM Moore 192,2019-11-30,11.69,0.0,120.0,0,0,
Joe #1,2019-11-30,0.0,0.0,0.0,0,0,
Kirby #1,2019-11-30,3.34,7.0,3.34,0,0,bol comp
Kleimann #3,2019-11-30,100.2,0.0,98.33,0,0,
Kresta #1,2019-11-30,0.0,0.0,0.0,0,0,
Lloyd #1,2019-11-30,0.0,0.0,0.0,0,0,OFF
McLean #1,2019-11-30,6.81,0.0,0.0,0,0,
Montemayor #1,2019-11-30,0.0,0.0,0.0,0,0,
Paddy 19 State #1 & #5,2019-11-30,5.52,0.0,41.25,0,0,
Palm #1,2019-11-30,227.1,1186.9,224.99,0,0,
Pierce Ranch #4,2019-11-30,1.16,22.0,5.01,0,0,
Preston #1,2019-11-30,18.37,275.1,0.0,0,0,
Rhodes #1,2019-11-30,3.34,0.0,5.01,0,0,
Terrell #1,2019-11-30,1.67,59.0,11.69,0,0,Enterprise Sales- 59 MCF
Vermillion #1,2019-11-30,0.08,61.3,69.88,0,0,
Wayne #1,2019-11-30,0.0,242.0,0.0,0,0,
Wendel Unit #1,2019-11-30,5.8,0.0,357.0,0,0,
White Marlin #1,2019-11-30,1.67,0.0,0.0,0,0,
Wittig Sisters #1,2019-11-30,0.0,0.0,0.0,0,0,
Blair TXL 7 #1,2019-11-29,52.25,114.0,238.0,0,0,
Blair TXL 7 #2,2019-11-29,13.95,15.0,0.0,0,0,
Blair TXL 7 #3,2019-11-29,2.0,0.0,0.0,0,0,
CL Moore 6,2019-11-29,0.0,212.0,1.67,0,0,
CL Moore 8,2019-11-29,0.0,0.0,0.0,0,0,Well down
Davis Lease,2019-11-29,19.53,0.0,156.25,0,0,
Dyer Unit #10,2019-11-29,0.0,30.0,20.04,0,0,
Fridel #1,2019-11-29,0.0,0.0,0.0,0,0,OFF
Huber #1,2019-11-29,0.0,0.0,0.0,0,0,
JM Moore 178,2019-11-29,6.68,145.0,0.0,0,0,
JM Moore 192,2019-11-29,0.0,0.0,0.0,0,0,Well down put new belts on this am
Joe #1,2019-11-29,0.0,0.0,0.0,0,0,
Kirby #1,2019-11-29,0.0,20.1,0.0,0,0,bol comp
Kleimann #3,2019-11-29,93.52,0.0,124.99,0,0,
Kresta #1,2019-11-29,0.0,0.0,0.0,0,0,
Lloyd #1,2019-11-29,0.0,0.0,0.0,0,0,OFF
McLean #1,2019-11-29,9.08,0.0,0.0,0,0,
Montemayor #1,2019-11-29,0.0,0.0,0.0,0,0,
Paddy 19 State #1 & #5,2019-11-29,8.28,0.0,53.75,0,0,
Palm #1,2019-11-29,223.24,1173.1,266.74,0,0,
Pierce Ranch #4,2019-11-29,1.16,20.0,8.35,0,0,
Preston #1,2019-11-29,6.68,280.0,46.76,0,0,
Rhodes #1,2019-11-29,3.34,0.0,5.01,0,0,
Terrell #1,2019-11-29,1.67,57.0,13.36,0,0,Enterprise Sales- 57 MCF
Vermillion #1,2019-11-29,10.02,41.3,40.08,0,0,
Wayne #1,2019-11-29,0.0,244.0,0.0,0,0,
Wendel Unit #1,2019-11-29,6.96,0.0,362.0,0,0,
White Marlin #1,2019-11-29,0.0,0.0,0.0,0,0,
Wittig Sisters #1,2019-11-29,0.0,0.0,0.0,0,0,
Blair TXL 7 #1,2019-11-28,52.25,119.0,241.0,0,0,
Blair TXL 7 #2,2019-11-28,13.95,15.0,0.0,0,0,
Blair TXL 7 #3,2019-11-28,2.0,0.0,0.0,0,0,
CL Moore 6,2019-11-28,0.0,189.0,0.0,0,0,
CL Moore 8,2019-11-28,0.0,0.0,0.0,0,0,Well down
Davis Lease,2019-11-28,16.74,0.0,150.25,0,0,Early
Dyer Unit #10,2019-11-28,1.16,35.0,23.38,0,0,
Fridel #1,2019-11-28,0.0,0.0,0.0,0,0,OFF
Huber #1,2019-11-28,0.0,0.0,0.0,0,0,unit off
JM Moore 178,2019-11-28,5.01,140.0,1.67,0,0,
JM Moore 192,2019-11-28,5.01,0.0,56.0,0,0,Belts burned off
Joe #1,2019-11-28,1.67,0.0,0.0,0,0,
Kirby #1,2019-11-28,5.01,20.4,5.01,0,0,
Kleimann #3,2019-11-28,95.67,0.0,314.99,0,0,
Kresta #1,2019-11-28,0.0,0.0,0.0,0,0,
Lloyd #1,2019-11-28,0.0,0.0,0.0,0,0,OFF
McLean #1,2019-11-28,6.81,0.0,28.15,0,0,
Montemayor #1,2019-11-28,3.34,0.0,0.0,0,0,sibu
Paddy 19 State #1 & #5,2019-11-28,8.28,0.0,44.0,0,0,
Palm #1,2019-11-28,224.12,1124.3,224.99,0,0,
Pierce Ranch #4,2019-11-28,1.16,22.0,6.68,0,0,
Preston #1,2019-11-28,8.35,286.3,68.47,0,0,
Rhodes #1,2019-11-28,5.01,0.0,5.01,0,0,
Terrell #1,2019-11-28,1.67,65.0,10.02,0,0,Enterprise Sales- 65 MCF
Vermillion #1,2019-11-28,3.34,0.0,33.4,0,0,
Wayne #1,2019-11-28,0.0,242.0,0.0,0,0,
Wendel Unit #1,2019-11-28,5.8,0.0,358.0,0,0,
White Marlin #1,2019-11-28,0.0,0.0,0.0,0,0,
Wittig Sisters #1,2019-11-28,0.0,0.0,0.0,0,0,
Blair TXL 7 #1,2019-11-27,49.5,122.0,244.0,0,0,
Blair TXL 7 #2,2019-11-27,11.16,16.0,0.0,0,0,
Blair TXL 7 #3,2019-11-27,1.0,0.0,0.0,0,0,
CL Moore 6,2019-11-27,0.0,211.0,0.0,0,0,
CL Moore 8,2019-11-27,0.0,0.0,0.0,0,0,Well down
Davis Lease,2019-11-27,13.95,0.0,162.75,0,0,
Dyer Unit #10,2019-11-27,0.0,20.0,3.34,0,0,Soaped well
Fridel #1,2019-11-27,0.0,0.0,0.0,0,0,OFF
Huber #1,2019-11-27,0.0,0.0,0.0,0,0,unit off
JM Moore 178,2019-11-27,5.01,100.0,0.0,0,0,Comp down 4:00 am under speed called mech
JM Moore 192,2019-11-27,15.03,0.0,126.0,0,0,Ct
Joe #1,2019-11-27,3.34,0.0,0.0,0,0,
Kirby #1,2019-11-27,1.67,0.0,0.0,0,0,
Kleimann #3,2019-11-27,18.37,0.0,0.0,0,0,
Kresta #1,2019-11-27,0.0,0.0,0.0,0,0,
Lloyd #1,2019-11-27,0.0,0.0,0.0,0,0,OFF
McLean #1,2019-11-27,2.27,0.0,1.67,0,0,
Montemayor #1,2019-11-27,0.0,0.0,0.0,0,0,
Paddy 19 State #1 & #5,2019-11-27,5.52,0.0,27.5,0,0,
Palm #1,2019-11-27,191.68,975.6,203.22,0,0,
Pierce Ranch #4,2019-11-27,1.16,21.0,6.68,0,0,
Preston #1,2019-11-27,15.03,277.6,73.22,0,0,
Rhodes #1,2019-11-27,6.68,0.0,1.67,0,0,
Terrell #1,2019-11-27,1.67,64.0,10.02,0,0,Enterprise Sales- 64 MCF
Vermillion #1,2019-11-27,10.02,35.2,6.68,0,0,
Wayne #1,2019-11-27,0.0,252.0,0.0,0,0,
Wendel Unit #1,2019-11-27,5.8,0.0,361.0,0,0,
White Marlin #1,2019-11-27,6.68,0.0,0.0,0,0,
Wittig Sisters #1,2019-11-27,0.0,0.0,0.0,0,0,
Blair TXL 7 #1,2019-11-26,55.0,125.0,239.0,0,0,
Blair TXL 7 #2,2019-11-26,11.16,16.0,0.0,0,0,
Blair TXL 7 #3,2019-11-26,0.0,0.0,0.0,0,0,
