Well Name,Date,Oil (BBLS),Gas (MCF),Water (BBLS),TP,CP,Comments
Blair TXL 7 #1,2019-09-30,13.75,97.0,91.0,0,0,
Blair TXL 7 #2,2019-09-30,13.95,17.0,0.0,0,0,
Blair TXL 7 #3,2019-09-30,0.0,0.0,0.0,0,0,
CL Moore 6,2019-09-30,1.67,462.0,5.0,0,0,
CL Moore 8,2019-09-30,0.0,0.0,0.0,0,0,
Davis Lease,2019-09-30,27.59,0.0,239.25,0,0,
Dyer Unit #10,2019-09-30,0.0,20.0,10.02,0,0,
Flying G #1,2019-09-30,0.0,0.0,0.0,0,0,
Fridel #1,2019-09-30,0.0,0.0,0.0,0,0,OFF
Huber #1,2019-09-30,0.0,0.0,0.0,0,0,
JM Moore 178,2019-09-30,0.0,0.0,0.0,0,0,Change out eng. on p.u today:on line @ 12:00pm
JM Moore 192,2019-09-30,15.03,0.0,121.0,0,0,
Joe #1,2019-09-30,0.0,0.0,0.0,0,0,
Kirby #1,2019-09-30,0.0,10.9,0.0,0,0,
Kleimann #3,2019-09-30,110.0,0.0,0.0,0,0,
Kresta #1,2019-09-30,0.0,0.0,0.0,0,0,
Lloyd #1,2019-09-30,4.54,5.0,36.74,0,0,
McLean #1,2019-09-30,9.08,0.0,0.0,0,0,
Montemayor #1,2019-09-30,0.0,0.0,0.0,0,0,
Paddy 19 State #1 & #5,2019-09-30,5.52,0.0,-1477.5,0,0,
Palm #1,2019-09-30,460.92,0.0,173.42,0,0,bol comp
Pierce Ranch #4,2019-09-30,1.14,21.0,3.34,0,0,
Preston #1,2019-09-30,0.0,295.7,135.01,0,0,
Rhodes #1,2019-09-30,6.68,0.0,15.03,0,0,
Terrell #1,2019-09-30,0.0,60.0,8.35,0,0,Enterprise Sales- 60 MCF
Vermillion #1,2019-09-30,0.0,83.16,0.0,0,0,
Wayne #1,2019-09-30,0.0,0.0,0.0,0,0,
Wendel Unit #1,2019-09-30,6.96,0.0,362.0,0,0,
White Marlin #1,2019-09-30,0.0,0.0,0.0,0,0,
Wittig Sisters #1,2019-09-30,0.0,0.0,0.0,0,0,
Blair TXL 7 #1,2019-09-29,13.75,108.0,104.0,0,0,
Blair TXL 7 #2,2019-09-29,13.95,17.0,0.0,0,0,
Blair TXL 7 #3,2019-09-29,0.0,0.0,0.0,0,0,
CL Moore 6,2019-09-29,0.0,467.0,6.0,0,0,
CL Moore 8,2019-09-29,0.0,0.0,0.0,0,0,
Davis Lease,2019-09-29,27.9,0.0,246.75,0,0,
Dyer Unit #10,2019-09-29,0.0,20.0,0.0,0,0,
Fridel #1,2019-09-29,0.0,0.0,0.0,0,0,OFF
Huber #1,2019-09-29,0.0,0.0,0.0,0,0,
JM Moore 178,2019-09-29,0.0,25.0,0.0,0,0,
JM Moore 192,2019-09-29,13.36,0.0,121.0,0,0,
Joe #1,2019-09-29,0.0,0.0,0.0,0,0,
Kirby #1,2019-09-29,1.67,29.0,0.0,0,0,
Kleimann #3,2019-09-29,107.0,0.0,0.0,0,0,
Kresta #1,2019-09-29,0.0,0.0,0.0,0,0,
Lloyd #1,2019-09-29,13.62,2.0,33.4,0,0,
McLean #1,2019-09-29,6.81,0.0,0.0,0,0,
Montemayor #1,2019-09-29,0.0,0.0,0.0,0,0,unit off
Paddy 19 State #1 & #5,2019-09-29,8.28,0.0,64.25,0,0,
Palm #1,2019-09-29,417.96,545.8,189.86,0,0,sales comp. down bad starter
Pierce Ranch #4,2019-09-29,2.27,23.0,5.01,0,0,
Preston #1,2019-09-29,0.0,271.7,69.88,0,0,
Rhodes #1,2019-09-29,8.35,0.0,0.0,0,0,
Terrell #1,2019-09-29,0.0,59.0,10.02,0,0,Enterprise Sales- 59 MCF
Vermillion #1,2019-09-29,0.0,7.48,0.0,0,0,
Wayne #1,2019-09-29,0.0,0.0,0.0,0,0,
Wendel Unit #1,2019-09-29,5.8,0.0,357.0,0,0,
White Marlin #1,2019-09-29,0.0,0.0,0.0,0,0,
Wittig Sisters #1,2019-09-29,0.0,0.0,0.0,0,0,
Blair TXL 7 #1,2019-09-28,22.0,107.0,177.0,0,0,
Blair TXL 7 #2,2019-09-28,11.16,17.0,0.0,0,0,
Blair TXL 7 #3,2019-09-28,0.0,0.0,0.0,0,0,
CL Moore 6,2019-09-28,0.0,468.0,5.0,0,0,
CL Moore 8,2019-09-28,0.0,0.0,0.0,0,0,
Davis Lease,2019-09-28,30.69,0.0,219.5,0,0,
Dyer Unit #10,2019-09-28,1.16,30.0,20.04,0,0,
Fridel #1,2019-09-28,0.0,0.0,0.0,0,0,OFF
Huber #1,2019-09-28,0.0,0.0,0.0,0,0,
JM Moore 178,2019-09-28,0.0,20.0,0.0,0,0,Pumping unit down
JM Moore 192,2019-09-28,8.35,0.0,128.0,0,0,
