Well Name,Date,Oil (BBLS),Gas (MCF),Water (BBLS),TP,CP,Comments
Allen 1,2017-04-30,0.0,0.0,0.0,0,0,
Ann #1,2017-04-30,0.0,0.0,0.0,0,0,
Betty #1,2017-04-30,0.0,0.0,0.0,0,0,
Boone Est GU #1,2017-04-30,0.0,12.0,0.0,0,0,
Bowman 1,2017-04-30,0.0,0.0,0.0,0,0,
Box 1,2017-04-30,0.0,0.0,0.0,0,0,
Breco-Dyer #1,2017-04-30,0.0,25.0,0.0,0,0,
CL Moore #5,2017-04-30,0.0,25.0,0.0,0,0,
Carpenter #1,2017-04-30,0.0,89.0,2.32,0,0,
Clayton 1,2017-04-30,0.0,0.0,0.0,0,0,
Cornette #1,2017-04-30,0.0,0.0,0.0,0,0,
Dyer #1,2017-04-30,0.0,120.0,0.0,0,0,
Dyer #2,2017-04-30,0.0,95.0,120.0,0,0,
Dyer #7,2017-04-30,0.0,25.0,2.27,0,0,
Dyer Unit #10,2017-04-30,0.0,90.0,24.79,0,0,
Etta #1,2017-04-30,0.0,0.0,0.0,0,0,
Flying G #1,2017-04-30,0.0,0.0,0.0,0,0,
Fridel #1,2017-04-30,6.81,36.0,23.38,0,0,
GB #1,2017-04-30,0.0,0.0,0.0,0,0,
Glaze #1,2017-04-30,0.0,0.0,0.0,0,0,
Haby #1,2017-04-30,0.0,0.0,0.0,0,0,
Hill #1,2017-04-30,0.0,0.0,0.0,0,0,
Hilmar Unit #2,2017-04-30,0.0,29.0,0.0,0,0,
Huber #1,2017-04-30,1.67,0.0,0.0,0,0,
JM Moore 178,2017-04-30,10.02,310.0,0.0,0,0,
JM Moore 192,2017-04-30,15.03,0.0,120.0,0,0,
Joe #1,2017-04-30,0.0,0.0,11.49,0,0,
Kirby #1,2017-04-30,0.0,608.0,0.0,0,0,
Kresta #1,2017-04-30,0.0,261.0,0.0,0,0,
Lansford #1,2017-04-30,0.0,0.0,0.0,0,0,
Lee #1H,2017-04-30,0.0,65.8,0.0,0,0,16/64 choke
Lisa #1,2017-04-30,0.0,0.0,0.0,0,0,
Lloyd #1,2017-04-30,2.27,3.0,68.2,0,0,
McLean #1,2017-04-30,2.27,0.0,0.0,0,0,
Montemayor #1,2017-04-30,1.2,0.0,13.36,0,0,
Peters EE A,2017-04-30,0.0,0.0,0.0,0,0,OFF
Pierce Ranch #4,2017-04-30,0.0,44.0,15.03,0,0,
Preston #1,2017-04-30,15.03,0.0,36.74,0,0,
Pritchett #1,2017-04-30,0.0,0.0,0.0,0,0,
Rhodes #1,2017-04-30,46.76,49.0,1.67,0,0,
Stange #1D,2017-04-30,0.0,0.0,0.0,0,0,
Terrell #1,2017-04-30,0.0,170.0,8.35,0,0,Enterprise Sales- 142 MCF
Vermillion #1,2017-04-30,145.29,1123.0,5.01,0,0,
Wayne #1,2017-04-30,0.0,535.0,0.0,0,0,
Wendel Unit #1,2017-04-30,8.12,0.0,226.0,0,0,
Wendel-Rioux #1,2017-04-30,0.0,0.0,0.0,0,0,
Wittig Sisters #1,2017-04-30,0.0,0.0,0.0,0,0,
Allen 1,2017-04-29,0.0,0.0,0.0,0,0,
Ann #1,2017-04-29,0.0,0.0,0.0,0,0,
Betty #1,2017-04-29,0.0,0.0,0.0,0,0,
Boone Est GU #1,2017-04-29,0.0,12.0,0.0,0,0,
