Well Name,Date,Oil (BBLS),Gas (MCF),Water (BBLS),TP,CP,Comments
Blair TXL 7 #1,2022-08-31,33.0,113.0,155.0,0,0,
Blair TXL 7 #2,2022-08-31,11.16,38.0,0.0,0,0,
Blair TXL 7 #3,2022-08-31,0.0,0.0,0.0,0,0,
Branton #1,2022-08-31,0.0,0.0,0.0,0,0,
Davis Lease,2022-08-31,5.58,0.0,75.75,0,0,
JM Moore 178,2022-08-31,0.0,0.0,0.0,0,0,Well dn
JM Moore 192,2022-08-31,13.36,0.0,145.0,0,0,
Joe #1,2022-08-31,18.37,0.0,68.47,0,0,
Kleimann #3,2022-08-31,0.0,0.0,71.81,0,0,
MCWF #1,2022-08-31,0.0,0.0,303.44,0,0,
Montemayor #1,2022-08-31,0.0,0.0,0.0,0,0,
Paddy 19 State #1 & #5,2022-08-31,5.52,0.0,35.75,0,0,
Palm #1,2022-08-31,0.0,0.0,0.0,0,0,
Pfeiffer #2,2022-08-31,0.0,0.0,11.6,0,0,
Preston #1,2022-08-31,0.0,0.0,41.75,0,0,
Rhodes #1,2022-08-31,0.0,0.0,0.0,0,0,
Vermillion #1,2022-08-31,0.0,0.0,0.0,0,0,
White Marlin #1,2022-08-31,0.0,0.0,0.0,0,0,
Blair TXL 7 #1,2022-08-30,28.19,87.0,158.0,0,0,
Blair TXL 7 #2,2022-08-30,8.37,8.0,0.0,0,0,
Blair TXL 7 #3,2022-08-30,0.0,0.0,0.0,0,0,
Branton #1,2022-08-30,0.0,0.0,0.0,0,0,
Davis Lease,2022-08-30,8.37,0.0,63.25,0,0,
JM Moore 178,2022-08-30,0.0,0.0,0.0,0,0,Well dn
JM Moore 192,2022-08-30,13.36,0.0,138.0,0,0,
Joe #1,2022-08-30,20.04,0.0,68.17,0,0,
Kleimann #3,2022-08-30,0.0,0.0,20.04,0,0,
MCWF #1,2022-08-30,0.0,0.0,2.79,0,0,
Montemayor #1,2022-08-30,0.0,0.0,0.0,0,0,unit off
Paddy 19 State #1 & #5,2022-08-30,2.76,0.0,33.0,0,0,
Palm #1,2022-08-30,0.0,0.0,0.0,0,0,
Pfeiffer #2,2022-08-30,0.0,0.0,97.44,0,0,
Preston #1,2022-08-30,11.69,0.0,0.0,0,0,
Rhodes #1,2022-08-30,0.0,0.0,0.0,0,0,
Vermillion #1,2022-08-30,0.0,0.0,0.0,0,0,
White Marlin #1,2022-08-30,0.0,0.0,0.0,0,0,
Blair TXL 7 #1,2022-08-29,27.5,89.0,102.0,0,0,
Blair TXL 7 #2,2022-08-29,8.37,16.0,0.0,0,0,
Blair TXL 7 #3,2022-08-29,0.0,0.0,0.0,0,0,
Branton #1,2022-08-29,0.0,0.0,0.0,0,0,
Davis Lease,2022-08-29,5.58,0.0,103.25,0,0,Shut down #1
JM Moore 178,2022-08-29,0.0,0.0,0.0,0,0,Well dn
JM Moore 192,2022-08-29,11.69,0.0,130.0,0,0,
Joe #1,2022-08-29,8.35,0.0,48.43,0,0,
Kleimann #3,2022-08-29,0.0,0.0,0.0,0,0,
MCWF #1,2022-08-29,0.0,0.0,206.4,0,0,
Montemayor #1,2022-08-29,0.0,0.0,0.0,0,0,Off
Paddy 19 State #1 & #5,2022-08-29,5.52,0.0,22.0,0,0,
Palm #1,2022-08-29,0.0,0.0,0.0,0,0,
Pfeiffer #2,2022-08-29,0.0,0.0,0.0,0,0,down
Preston #1,2022-08-29,30.06,0.0,21.71,0,0,Comp off
Rhodes #1,2022-08-29,0.0,0.0,0.0,0,0,
Vermillion #1,2022-08-29,0.0,0.0,0.0,0,0,
White Marlin #1,2022-08-29,0.0,0.0,0.0,0,0,
Blair TXL 7 #1,2022-08-28,22.0,78.0,255.0,0,0,
Blair TXL 7 #2,2022-08-28,8.37,6.0,0.0,0,0,
Blair TXL 7 #3,2022-08-28,0.0,0.0,0.0,0,0,
Branton #1,2022-08-28,0.0,0.0,0.0,0,0,
Davis Lease,2022-08-28,2.79,0.0,123.25,0,0,
JM Moore 178,2022-08-28,0.0,0.0,0.0,0,0,Well dn
JM Moore 192,2022-08-28,15.03,0.0,142.0,0,0,
Joe #1,2022-08-28,11.69,0.0,51.77,0,0,
Kleimann #3,2022-08-28,0.0,0.0,0.0,0,0,
MCWF #1,2022-08-28,0.0,0.0,176.06,0,0,
Montemayor #1,2022-08-28,0.0,0.0,0.0,0,0,Off
Paddy 19 State #1 & #5,2022-08-28,5.52,0.0,49.0,0,0,
Palm #1,2022-08-28,0.0,0.0,1.67,0,0,
Pfeiffer #2,2022-08-28,0.0,0.0,0.0,0,0,
Preston #1,2022-08-28,0.0,0.0,0.0,0,0,
Rhodes #1,2022-08-28,0.0,0.0,0.0,0,0,
Vermillion #1,2022-08-28,0.0,0.0,0.0,0,0,
White Marlin #1,2022-08-28,0.0,0.0,0.0,0,0,
Blair TXL 7 #1,2022-08-27,27.5,77.0,196.0,0,0,
Blair TXL 7 #2,2022-08-27,8.37,6.0,0.0,0,0,
Blair TXL 7 #3,2022-08-27,0.0,0.0,0.0,0,0,
Branton #1,2022-08-27,0.0,0.0,0.0,0,0,off
Davis Lease,2022-08-27,0.0,0.0,301.0,0,0,
JM Moore 178,2022-08-27,0.0,0.0,0.0,0,0,Well dn
JM Moore 192,2022-08-27,15.03,0.0,155.0,0,0,
Joe #1,2022-08-27,11.69,0.0,48.19,0,0,
Kleimann #3,2022-08-27,0.0,0.0,0.0,0,0,
MCWF #1,2022-08-27,0.0,0.0,72.54,0,0,
Montemayor #1,2022-08-27,0.0,0.0,0.0,0,0,Off
Paddy 19 State #1 & #5,2022-08-27,2.76,0.0,24.75,0,0,
Palm #1,2022-08-27,0.0,0.0,0.0,0,0,
Pfeiffer #2,2022-08-27,0.0,0.0,0.0,0,0,unit off
Preston #1,2022-08-27,3.34,0.0,0.0,0,0,Comp off
Vermillion #1,2022-08-27,0.0,0.0,0.0,0,0,
White Marlin #1,2022-08-27,0.0,0.0,0.0,0,0,
Blair TXL 7 #1,2022-08-26,24.75,79.0,196.0,0,0,
Blair TXL 7 #2,2022-08-26,2.79,6.0,0.0,0,0,
Blair TXL 7 #3,2022-08-26,0.0,0.0,0.0,0,0,
Branton #1,2022-08-26,0.0,0.0,0.0,0,0,
Davis Lease,2022-08-26,0.0,0.0,0.0,0,0,Running
JM Moore 178,2022-08-26,0.0,0.0,0.0,0,0,Well dn
JM Moore 192,2022-08-26,11.69,0.0,146.0,0,0,
Joe #1,2022-08-26,13.36,0.0,51.77,0,0,
Kleimann #3,2022-08-26,0.0,0.0,155.05,0,0,
MCWF #1,2022-08-26,0.0,0.0,273.26,0,0,
Montemayor #1,2022-08-26,0.0,0.0,0.0,0,0,
Paddy 19 State #1 & #5,2022-08-26,5.52,0.0,33.0,0,0,
Palm #1,2022-08-26,1.67,0.0,21.71,0,0,
Pfeiffer #2,2022-08-26,0.0,0.0,0.0,0,0,
Preston #1,2022-08-26,0.0,0.0,20.0,0,0,Comp off
Rhodes #1,2022-08-26,0.0,0.0,0.0,0,0,
Vermillion #1,2022-08-26,0.0,0.0,0.0,0,0,Off
White Marlin #1,2022-08-26,0.0,0.0,0.0,0,0,
Blair TXL 7 #1,2022-08-25,24.75,89.0,203.0,0,0,
Blair TXL 7 #2,2022-08-25,5.58,9.0,0.0,0,0,
Blair TXL 7 #3,2022-08-25,0.0,0.0,0.0,0,0,
Branton #1,2022-08-25,0.0,0.0,0.0,0,0,
Davis Lease,2022-08-25,0.0,0.0,0.0,0,0,Shut down wells
JM Moore 178,2022-08-25,5.85,0.0,0.0,0,0,Well dn
JM Moore 192,2022-08-25,13.36,0.0,132.0,0,0,
Joe #1,2022-08-25,11.69,0.0,48.43,0,0,
