Well Name,Date,Oil (BBLS),Gas (MCF),Water (BBLS),TP,CP,Comments
Blair TXL 7 #1,2020-12-31,30.25,93.0,157.0,0,0,
Blair TXL 7 #2,2020-12-31,13.95,17.0,0.0,0,0,
Blair TXL 7 #3,2020-12-31,3.0,0.0,0.0,0,0,
Branton #1,2020-12-31,6.68,0.0,30.06,0,0,
CL Moore 6,2020-12-31,0.0,0.0,0.0,0,0,S.i.
CL Moore 8,2020-12-31,0.0,0.0,0.0,0,0,S.i.
Davis Lease,2020-12-31,11.16,0.0,68.75,0,0,
Dyer Unit #10,2020-12-31,0.0,0.0,0.0,0,0,S.i.
Huber #1,2020-12-31,0.0,0.0,0.0,0,0,SIBU
JM Moore 178,2020-12-31,0.0,0.0,0.0,0,0,Well dn
JM Moore 192,2020-12-31,15.03,0.0,140.0,0,0,
Joe #1,2020-12-31,0.0,0.0,0.0,0,0,SIBU
Kincaid #1,2020-12-31,0.0,0.0,0.0,0,0,SIBU
Kirby #1,2020-12-31,0.0,0.0,0.0,0,0,SIBU
Kleimann #3,2020-12-31,0.0,0.0,3.08,0,0,dn replaced fan belt bol
MCWF #1,2020-12-31,0.0,0.0,830.62,0,0,
McLean #1,2020-12-31,0.0,0.0,0.0,0,0,SIBU
Montemayor #1,2020-12-31,0.0,0.0,0.0,0,0,SIBU
Paddy 19 State #1 & #5,2020-12-31,5.52,0.0,41.0,0,0,
Palm #1,2020-12-31,13.36,293.0,119.98,0,0,
Pierce Ranch #4,2020-12-31,1.16,12.0,5.01,0,0,
Preston #1,2020-12-31,6.68,220.1,18.21,0,0,
Rhodes #1,2020-12-31,0.0,0.0,0.0,0,0,SIBU
Vermillion #1,2020-12-31,0.0,0.0,0.0,0,0,SIBU
White Marlin #1,2020-12-31,0.0,0.0,0.0,0,0,SIBU
Wittig Sisters #1,2020-12-31,0.0,0.0,0.0,0,0,
Blair TXL 7 #1,2020-12-30,27.5,100.0,154.0,0,0,
Blair TXL 7 #2,2020-12-30,11.16,19.0,0.0,0,0,
Blair TXL 7 #3,2020-12-30,3.0,0.0,0.0,0,0,
Branton #1,2020-12-30,1.67,0.0,1.67,0,0,
CL Moore 6,2020-12-30,0.0,0.0,0.0,0,0,S.i.
CL Moore 8,2020-12-30,0.0,0.0,0.0,0,0,S.i.
Davis Lease,2020-12-30,11.16,0.0,63.25,0,0,
Dyer Unit #10,2020-12-30,0.0,0.0,0.0,0,0,S.i.
Huber #1,2020-12-30,0.0,0.0,0.0,0,0,SIBU
