Well Name,Date,Oil (BBLS),Gas (MCF),Water (BBLS),TP,CP,Comments
Betty #1,2018-08-31,0.0,0.0,0.0,0,0,
Blair TXL 7 #1,2018-08-31,44.0,129.0,217.0,0,0,
Blair TXL 7 #2,2018-08-31,13.95,24.0,0.0,0,0,
Blair TXL 7 #3,2018-08-31,2.0,0.0,0.0,0,0,
CL Moore 6,2018-08-31,5.01,0.0,16.0,0,0,#6 in testtp 300# cp 170 #
Clayton 1,2018-08-31,0.0,0.0,1.67,0,0,
Cornette #1,2018-08-31,0.0,0.0,0.0,0,0,
Dyer Unit #10,2018-08-31,0.0,20.0,0.0,0,0,
Flying G #1,2018-08-31,0.0,0.0,0.0,0,0,
Fridel #1,2018-08-31,13.62,80.0,31.73,0,0,
Haby #1,2018-08-31,0.0,0.0,0.0,0,0,
Heitz #1,2018-08-31,0.0,0.0,339.9,0,0,
Huber #1,2018-08-31,1.67,0.0,0.0,0,0,
JM Moore 178,2018-08-31,6.68,205.0,0.0,0,0,
JM Moore 192,2018-08-31,16.7,0.0,136.0,0,0,
Joe #1,2018-08-31,0.0,0.0,0.0,0,0,
Kirby #1,2018-08-31,1.67,0.4,1.67,0,0,Compressor was down bol at 12:30pm.
Kresta #1,2018-08-31,0.0,49.0,34.05,0,0,To 1050
Lansford #1,2018-08-31,0.0,0.0,0.0,0,0,
Lloyd #1,2018-08-31,2.27,122.0,60.12,0,0,
McLean #1,2018-08-31,4.54,0.0,0.0,0,0,
Montemayor #1,2018-08-31,6.68,0.0,3.34,0,0,
Paddy 19 State #1 & #5,2018-08-31,8.28,0.0,54.0,0,0,
Palm #1,2018-08-31,10.02,1240.6,0.0,0,0,2650 tp well shut in froze up
Pierce Ranch #4,2018-08-31,0.0,26.0,6.68,0,0,
Preston #1,2018-08-31,0.0,0.0,0.0,0,0,
Rhodes #1,2018-08-31,10.02,8.0,3.34,0,0,
Terrell #1,2018-08-31,0.0,51.0,85.17,0,0,Enterprise Sales- 51 MCF
Vermillion #1,2018-08-31,10.02,171.0,10.02,0,0,Sales meter read-594. Injection rate-423
Wayne #1,2018-08-31,0.0,269.0,44.08,0,0,
Wendel Unit #1,2018-08-31,10.44,0.0,361.0,0,0,
White Marlin #1,2018-08-31,1.67,0.0,6.68,0,0,
Wittig Sisters #1,2018-08-31,0.0,0.0,0.0,0,0,
Betty #1,2018-08-30,1.67,0.0,0.0,0,0,
Blair TXL 7 #1,2018-08-30,41.25,147.0,257.0,0,0,
Blair TXL 7 #2,2018-08-30,16.74,25.0,0.0,0,0,
Blair TXL 7 #3,2018-08-30,1.0,0.0,0.0,0,0,
CL Moore 6,2018-08-30,0.0,0.0,0.0,0,0,#6
Clayton 1,2018-08-30,0.0,0.0,0.0,0,0,
Cornette #1,2018-08-30,0.0,0.0,0.0,0,0,
Dyer Unit #10,2018-08-30,0.0,20.0,0.0,0,0,
Flying G #1,2018-08-30,0.0,0.0,0.0,0,0,
Fridel #1,2018-08-30,9.08,83.0,16.7,0,0,
Haby #1,2018-08-30,0.0,0.0,0.0,0,0,
Heitz #1,2018-08-30,0.0,0.0,280.04,0,0,
Huber #1,2018-08-30,0.0,0.0,0.0,0,0,
JM Moore 178,2018-08-30,6.68,205.0,0.0,0,0,
JM Moore 192,2018-08-30,16.7,0.0,151.0,0,0,
Joe #1,2018-08-30,1.67,0.0,3.34,0,0,
Kirby #1,2018-08-30,5.01,104.0,16.7,0,0,
Kresta #1,2018-08-30,0.0,0.0,0.0,0,0,Tp 850 back on
Lansford #1,2018-08-30,0.0,0.0,0.0,0,0,
Lloyd #1,2018-08-30,15.89,13.0,51.77,0,0,
McLean #1,2018-08-30,4.54,0.0,0.0,0,0,
Montemayor #1,2018-08-30,3.34,0.0,0.0,0,0,
Paddy 19 State #1 & #5,2018-08-30,5.52,0.0,24.5,0,0,
Palm #1,2018-08-30,0.0,855.0,0.0,0,0,2650 tp well shut in froze uo
Pierce Ranch #4,2018-08-30,0.0,27.0,6.42,0,0,
Preston #1,2018-08-30,0.0,0.0,0.0,0,0,Unit is down
Rhodes #1,2018-08-30,10.02,8.0,8.35,0,0,
Terrell #1,2018-08-30,0.0,0.0,0.0,0,0,open
Vermillion #1,2018-08-30,13.36,155.0,16.7,0,0,Sales meter read-596. Injection rate-441
Wayne #1,2018-08-30,0.0,259.0,42.92,0,0,
Wendel Unit #1,2018-08-30,9.28,0.0,363.0,0,0,
White Marlin #1,2018-08-30,8.35,0.0,8.35,0,0,
Wittig Sisters #1,2018-08-30,0.0,0.0,0.0,0,0,
Betty #1,2018-08-29,0.0,0.0,0.0,0,0,
Blair TXL 7 #1,2018-08-29,16.5,101.0,97.0,0,0,Electricity off after storms. Called electrician and everything is now running.
Blair TXL 7 #2,2018-08-29,2.79,17.0,0.0,0,0,Electric trouble.  Called electrician and they were able to get wells running.
Blair TXL 7 #3,2018-08-29,0.0,0.0,0.0,0,0,
CL Moore 6,2018-08-29,1.67,0.0,2.0,0,0,#6 in test
Clayton 1,2018-08-29,0.0,0.0,0.0,0,0,
Dyer Unit #10,2018-08-29,0.0,25.0,0.0,0,0,
Flying G #1,2018-08-29,1.67,0.0,1.16,0,0,
Fridel #1,2018-08-29,4.54,22.0,42.46,0,0,
Haby #1,2018-08-29,0.0,0.0,0.0,0,0,
Heitz #1,2018-08-29,0.0,0.0,250.24,0,0,
Huber #1,2018-08-29,0.0,0.0,0.0,0,0,
JM Moore 178,2018-08-29,6.68,205.0,1.67,0,0,
JM Moore 192,2018-08-29,16.7,0.0,165.0,0,0,Ct192
Joe #1,2018-08-29,13.36,0.0,3.1,0,0,
Kirby #1,2018-08-29,5.01,340.0,3.1,0,0,
Kresta #1,2018-08-29,0.0,0.0,0.0,0,0,Tp 700 si
Lansford #1,2018-08-29,0.0,0.0,0.0,0,0,
Lee #1H,2018-08-29,0.0,50.2,0.0,0,0,16/64 choke
Lloyd #1,2018-08-29,9.08,2.0,44.82,0,0,
McLean #1,2018-08-29,6.81,0.0,0.0,0,0,Well was down BOL 2:30
Montemayor #1,2018-08-29,6.68,0.0,0.0,0,0,
Paddy 19 State #1 & #5,2018-08-29,5.52,0.0,73.25,0,0,
Pierce Ranch #4,2018-08-29,0.0,27.0,6.68,0,0,
Preston #1,2018-08-29,0.0,0.0,0.0,0,0,
Rhodes #1,2018-08-29,11.69,8.0,5.01,0,0,
Terrell #1,2018-08-29,0.0,0.0,98.53,0,0,SHUT IN
Vermillion #1,2018-08-29,10.02,149.0,11.45,0,0,601-452=149
Wayne #1,2018-08-29,0.0,272.0,33.72,0,0,
Wendel Unit #1,2018-08-29,9.28,0.0,361.0,0,0,
White Marlin #1,2018-08-29,10.02,0.0,13.36,0,0,
Wittig Sisters #1,2018-08-29,0.0,0.0,0.0,0,0,
Betty #1,2018-08-28,3.34,0.0,1.67,0,0,
Blair TXL 7 #1,2018-08-28,49.5,119.0,201.0,0,0,
Blair TXL 7 #2,2018-08-28,11.16,22.0,0.0,0,0,
Blair TXL 7 #3,2018-08-28,8.0,0.0,0.0,0,0,
CL Moore 6,2018-08-28,0.0,0.0,0.0,0,0,"# 6 txt, 300/170 Cas- 2.32/0"
Clayton 1,2018-08-28,0.0,0.0,0.0,0,0,
Dyer Unit #10,2018-08-28,0.0,25.0,0.0,0,0,
Flying G #1,2018-08-28,3.34,0.0,3.48,0,0,
Fridel #1,2018-08-28,6.81,30.0,33.4,0,0,
Haby #1,2018-08-28,0.0,0.0,0.0,0,0,
Heitz #1,2018-08-28,0.0,0.0,254.47,0,0,
Huber #1,2018-08-28,0.0,0.0,0.0,0,0,
JM Moore 178,2018-08-28,6.68,205.0,0.0,0,0,
JM Moore 192,2018-08-28,16.21,0.0,174.0,0,0,
Joe #1,2018-08-28,18.37,0.0,10.02,0,0,
Kirby #1,2018-08-28,5.01,341.0,5.01,0,0,
Kresta #1,2018-08-28,0.0,0.0,0.0,0,0,Tp 500 SI to build up pressure
Lansford #1,2018-08-28,0.0,0.0,0.0,0,0,
Lee #1H,2018-08-28,0.0,50.2,0.0,0,0,16/64 choke
