Well Name,Date,Oil (BBLS),Gas (MCF),Water (BBLS),TP,CP,Comments
Blair TXL 7 #1,2022-11-30,27.5,88,149.0,0,0,
Blair TXL 7 #2,2022-11-30,5.58,12,0.0,0,0,
Blair TXL 7 #3,2022-11-30,0.0,0,0.0,0,0,
Branton #1,2022-11-30,0.0,0,0.0,0,0,
Burns Ranch GT #1,2022-11-30,0.0,0,0.0,0,0,
Davis Lease,2022-11-30,5.58,0,46.75,0,0,
JM Moore 178,2022-11-30,8.35,0,1.67,0,0,Flaring gas 144 mcf
JM Moore 192,2022-11-30,13.36,0,170.0,0,0,
Kleimann #3,2022-11-30,0.0,0,0.0,0,0,off
MCWF #1,2022-11-30,0.0,0,237.44,0,0,
Montemayor #1,2022-11-30,0.0,0,0.0,0,0,down heater issues
Paddy 19 State #1 & #5,2022-11-30,5.52,0,46.5,0,0,
Palm #1,2022-11-30,0.0,0,3.34,0,0,off work over on location
Pfeiffer #2,2022-11-30,0.0,0,0.0,0,0,off
Preston #1,2022-11-30,0.0,0,0.0,0,0,
Rhodes #1,2022-11-30,0.0,0,0.0,0,0,
Vermillion #1,2022-11-30,0.0,0,0.0,0,0,no fuel psi in fuel system 
White Marlin #1,2022-11-30,1.67,0,3.34,0,0,
Blair TXL 7 #1,2022-11-29,27.5,85,139.0,0,0,
Blair TXL 7 #2,2022-11-29,4.18,12,0.0,0,0,
Blair TXL 7 #3,2022-11-29,0.0,0,0.0,0,0,
Branton #1,2022-11-29,0.0,0,0.0,0,0,
Burns Ranch GT #1,2022-11-29,0.0,0,0.0,0,0,
Davis Lease,2022-11-29,8.37,0,42.5,0,0,
JM Moore 178,2022-11-29,6.68,0,1.67,0,0,Flaring gas 141 mcf
JM Moore 192,2022-11-29,13.36,0,173.0,0,0,
Joe #1,2022-11-29,0.0,0,109.96,0,0,
Kleimann #3,2022-11-29,0.0,0,0.0,0,0,
MCWF #1,2022-11-29,0.0,0,285.51,0,0,
Montemayor #1,2022-11-29,0.0,0,0.0,0,0,Unit down heater leaking
Paddy 19 State #1 & #5,2022-11-29,5.52,0,60.5,0,0,
Palm #1,2022-11-29,0.0,0,0.0,0,0,
Pfeiffer #2,2022-11-29,0.0,0,0.0,0,0,
Preston #1,2022-11-29,0.0,0,0.0,0,0,
Rhodes #1,2022-11-29,0.0,0,0.0,0,0,
Vermillion #1,2022-11-29,0.0,0,0.0,0,0,
White Marlin #1,2022-11-29,0.0,0,0.0,0,0,
Blair TXL 7 #1,2022-11-28,27.5,88,140.5,0,0,
Blair TXL 7 #2,2022-11-28,8.37,14,0.0,0,0,
Blair TXL 7 #3,2022-11-28,0.0,0,0.0,0,0,
Branton #1,2022-11-28,0.0,0,0.0,0,0,
Burns Ranch GT #1,2022-11-28,0.0,0,0.0,0,0,
Davis Lease,2022-11-28,8.37,0,46.75,0,0,
JM Moore 178,2022-11-28,8.35,0,1.67,0,0,Flaring gas 142 mcf
JM Moore 192,2022-11-28,15.45,0,145.0,0,0,
Joe #1,2022-11-28,1.67,0,81.57,0,0,
Kleimann #3,2022-11-28,0.0,0,33.16,0,0,
MCWF #1,2022-11-28,0.0,0,103.23,0,0,
Montemayor #1,2022-11-28,0.0,0,0.0,0,0,Unit down
Paddy 19 State #1 & #5,2022-11-28,2.76,0,57.75,0,0,
Palm #1,2022-11-28,0.0,0,0.0,0,0,
Pfeiffer #2,2022-11-28,0.0,0,0.0,0,0,Too wet to go in
Preston #1,2022-11-28,0.0,0,1.67,0,0,
Rhodes #1,2022-11-28,0.0,0,0.0,0,0,
Vermillion #1,2022-11-28,0.0,0,0.0,0,0,no fuel preesure through fuel system 
