Well Name,Date,Oil (BBLS),Gas (MCF),Water (BBLS),TP,CP,Comments
Blair TXL 7 #1,2019-04-30,27.5,94,85.25,0,0,Back on yesterday afternoon
Blair TXL 7 #2,2019-04-30,13.95,20,0.0,0,0,
Blair TXL 7 #3,2019-04-30,0.0,0,0.0,0,0,
CL Moore 6,2019-04-30,0.0,370,21.0,0,0,
CL Moore 8,2019-04-30,0.0,0,0.0,0,0,
Davis Lease,2019-04-30,40.85,0,274.25,0,0,
Dyer Unit #10,2019-04-30,0.0,30,16.79,0,0,
Flying G #1,2019-04-30,0.0,0,0.0,0,0,
Fridel #1,2019-04-30,6.81,40,46.76,0,0,CT
Heitz #1,2019-04-30,0.0,0,0.0,0,0,
Huber #1,2019-04-30,0.0,0,0.0,0,0,si not pumping
JM Moore 178,2019-04-30,5.01,150,1.67,0,0,
JM Moore 192,2019-04-30,15.03,0,169.0,0,0,
Joe #1,2019-04-30,0.0,0,0.0,0,0,
Kirby #1,2019-04-30,0.0,217,0.0,0,0,Pumping unit is down waiting on electrician
Kresta #1,2019-04-30,0.0,0,0.0,0,0,
Lloyd #1,2019-04-30,4.54,71,50.1,0,0,CT
McLean #1,2019-04-30,6.81,0,0.0,0,0,
Montemayor #1,2019-04-30,0.0,0,0.0,0,0,
Paddy 19 State #1 & #5,2019-04-30,2.76,0,19.25,0,0,
Palm #1,2019-04-30,303.14,1741,0.0,0,0,
Pierce Ranch #4,2019-04-30,0.0,22,6.68,0,0,
Preston #1,2019-04-30,26.37,334,55.11,0,0,
Rhodes #1,2019-04-30,5.01,0,8.35,0,0,Flare 7
Terrell #1,2019-04-30,0.0,60,6.68,0,0,Enterprise Sales- 60 MCF
Vermillion #1,2019-04-30,6.68,102,18.37,0,0,
Wayne #1,2019-04-30,0.0,0,0.0,0,0,
Wendel Unit #1,2019-04-30,8.12,0,364.0,0,0,
White Marlin #1,2019-04-30,0.0,0,0.0,0,0,
Wittig Sisters #1,2019-04-30,0.0,3,55.68,0,0,Back on yesterday si today
Blair TXL 7 #1,2019-04-29,2.75,26,0.0,0,0,
Blair TXL 7 #2,2019-04-29,11.16,18,0.0,0,0,
Blair TXL 7 #3,2019-04-29,0.0,0,0.0,0,0,
CL Moore 6,2019-04-29,0.0,387,20.04,0,0,
CL Moore 8,2019-04-29,0.0,0,0.0,0,0,Rig on
Davis Lease,2019-04-29,44.64,0,286.5,0,0,
Dyer Unit #10,2019-04-29,0.0,30,20.04,0,0,
Flying G #1,2019-04-29,0.0,0,0.0,0,0,
Fridel #1,2019-04-29,6.81,22,31.44,0,0,
Heitz #1,2019-04-29,0.0,0,0.0,0,0,
Huber #1,2019-04-29,0.0,0,0.0,0,0,
JM Moore 178,2019-04-29,6.68,150,0.0,0,0,
JM Moore 192,2019-04-29,15.03,0,175.0,0,0,
Joe #1,2019-04-29,0.0,0,14.87,0,0,
Kirby #1,2019-04-29,10.02,294,18.37,0,0,
Kresta #1,2019-04-29,0.0,0,0.0,0,0,
Lloyd #1,2019-04-29,4.54,3,49.8,0,0,
McLean #1,2019-04-29,6.81,0,0.0,0,0,
Montemayor #1,2019-04-29,0.0,0,0.0,0,0,
Paddy 19 State #1 & #5,2019-04-29,2.76,0,22.0,0,0,
Palm #1,2019-04-29,555.96,1715,0.0,0,0,
Pierce Ranch #4,2019-04-29,0.0,23,6.68,0,0,
Preston #1,2019-04-29,18.37,242,53.18,0,0,
Rhodes #1,2019-04-29,10.02,0,1.67,0,0,
Terrell #1,2019-04-29,0.0,58,15.03,0,0,Enterprise Sales- 58 MCF
