Well Name,Date,Oil (BBLS),Gas (MCF),Water (BBLS),TP,CP,Comments
Blair TXL 7 #1,2021-08-31,19.25,46.0,122.0,0,0,
Blair TXL 7 #2,2021-08-31,11.16,20.0,0.0,0,0,
Blair TXL 7 #3,2021-08-31,0.0,0.0,0.0,0,0,
Branton #1,2021-08-31,0.0,0.0,0.0,0,0,SIBU
Davis Lease,2021-08-31,11.16,0.0,55.0,0,0,
Dyer Unit #10,2021-08-31,0.0,0.0,0.0,0,0,S.i.
JM Moore 178,2021-08-31,6.68,173.0,0.0,0,0,
JM Moore 192,2021-08-31,16.7,0.0,175.0,0,0,
Joe #1,2021-08-31,18.37,0.0,59.84,0,0,
Kincaid #1,2021-08-31,0.0,0.0,0.0,0,0,bol
Kirby #1,2021-08-31,0.0,0.0,0.0,0,0,sibu
Kleimann #3,2021-08-31,43.42,0.0,78.25,0,0,
MCWF #1,2021-08-31,0.0,0.0,1134.22,0,0,
Montemayor #1,2021-08-31,0.0,0.0,0.0,0,0,bol
Paddy 19 State #1 & #5,2021-08-31,2.76,0.0,23.25,0,0,
Palm #1,2021-08-31,6.68,255.8,91.59,0,0,
Pierce Ranch #4,2021-08-31,0.0,0.0,0.0,0,0,
Preston #1,2021-08-31,5.01,216.15,0.0,0,0,
Rhodes #1,2021-08-31,0.0,0.0,0.0,0,0,BOL
Vermillion #1,2021-08-31,0.0,0.0,0.0,0,0,bol
White Marlin #1,2021-08-31,0.0,0.0,0.0,0,0,sibu
Wittig Sisters #1,2021-08-31,0.0,0.0,0.0,0,0,
Blair TXL 7 #1,2021-08-30,22.0,78.0,158.0,0,0,
Blair TXL 7 #2,2021-08-30,5.58,31.0,0.0,0,0,
Blair TXL 7 #3,2021-08-30,0.0,0.0,0.0,0,0,
Branton #1,2021-08-30,3.34,0.0,3.34,0,0,
Davis Lease,2021-08-30,8.37,0.0,59.5,0,0,
Dyer Unit #10,2021-08-30,0.0,0.0,0.0,0,0,S.i.
JM Moore 178,2021-08-30,8.35,171.0,0.0,0,0,
JM Moore 192,2021-08-30,16.7,0.0,150.0,0,0,
Joe #1,2021-08-30,0.0,0.0,23.38,0,0,
Kincaid #1,2021-08-30,0.0,0.0,0.0,0,0,sibu
Kirby #1,2021-08-30,0.0,0.0,0.0,0,0,
Kleimann #3,2021-08-30,40.08,0.0,28.39,0,0,
MCWF #1,2021-08-30,0.0,0.0,930.89,0,0,
Montemayor #1,2021-08-30,8.35,0.0,0.0,0,0,sibu
Paddy 19 State #1 & #5,2021-08-30,0.0,0.0,19.25,0,0,
Palm #1,2021-08-30,6.68,256.1,96.86,0,0,
Pierce Ranch #4,2021-08-30,0.0,0.0,0.0,0,0,
Preston #1,2021-08-30,0.0,214.02,10.02,0,0,
Rhodes #1,2021-08-30,5.01,0.0,0.0,0,0,
Vermillion #1,2021-08-30,0.0,0.0,0.0,0,0,sibu
White Marlin #1,2021-08-30,0.0,0.0,0.0,0,0,sibu
Wittig Sisters #1,2021-08-30,0.0,0.0,0.0,0,0,
Blair TXL 7 #1,2021-08-29,33.0,69.0,142.0,0,0,
Blair TXL 7 #2,2021-08-29,2.79,1.0,0.0,0,0,
Blair TXL 7 #3,2021-08-29,0.0,0.0,0.0,0,0,
Branton #1,2021-08-29,0.0,0.0,0.0,0,0,SIBU
Davis Lease,2021-08-29,11.16,0.0,57.75,0,0,
Dyer Unit #10,2021-08-29,0.0,0.0,0.0,0,0,S.i.
JM Moore 178,2021-08-29,6.68,174.0,1.67,0,0,
JM Moore 192,2021-08-29,15.86,0.0,148.0,0,0,
Joe #1,2021-08-29,0.0,0.0,15.03,0,0,
Kincaid #1,2021-08-29,0.0,0.0,0.0,0,0,SIBU
Kirby #1,2021-08-29,0.0,0.0,0.0,0,0,SIBU
Kleimann #3,2021-08-29,56.78,0.0,58.45,0,0,
MCWF #1,2021-08-29,0.0,0.0,555.48,0,0,
Montemayor #1,2021-08-29,0.0,0.0,0.0,0,0,BOL
Paddy 19 State #1 & #5,2021-08-29,0.0,0.0,16.5,0,0,
Palm #1,2021-08-29,4.64,257.0,119.94,0,0,
Pierce Ranch #4,2021-08-29,0.0,0.0,0.0,0,0,
Preston #1,2021-08-29,0.0,214.7,30.06,0,0,
Rhodes #1,2021-08-29,3.34,0.0,0.0,0,0,
