Well Name,Date,Oil (BBLS),Gas (MCF),Water (BBLS),TP,CP,Comments
Allen 1,2017-02-28,0.0,0.0,0.0,0,0,
Ann #1,2017-02-28,0.0,0.0,0.0,0,0,
Betty #1,2017-02-28,0.0,0.0,0.0,0,0,
Boone Est GU #1,2017-02-28,0.0,13.0,0.0,0,0,
Bowman 1,2017-02-28,0.0,0.0,0.0,0,0,
Box 1,2017-02-28,0.0,0.0,0.0,0,0,
Breco-Dyer #1,2017-02-28,0.0,25.0,0.0,0,0,
CL Moore #5,2017-02-28,0.0,35.0,0.0,0,0,
Carpenter #1,2017-02-28,0.0,87.0,4.64,0,0,
Clayton 1,2017-02-28,0.0,0.0,0.0,0,0,
Cornette #1,2017-02-28,0.0,0.0,0.0,0,0,
Dyer #1,2017-02-28,0.0,90.0,3.34,0,0,
Dyer #2,2017-02-28,0.0,99.0,120.0,0,0,
Dyer #7,2017-02-28,0.0,24.0,2.27,0,0,
Dyer Unit #10,2017-02-28,0.0,90.0,15.03,0,0,
Etta #1,2017-02-28,0.0,0.0,0.0,0,0,
Flying G #1,2017-02-28,0.0,0.0,0.0,0,0,
Fridel #1,2017-02-28,4.54,20.0,21.71,0,0,CT
GB #1,2017-02-28,0.0,0.0,0.0,0,0,
Glaze #1,2017-02-28,0.0,0.0,0.0,0,0,
Haby #1,2017-02-28,8.35,0.0,0.0,0,0,
Hill #1,2017-02-28,0.0,0.0,0.0,0,0,
Hilmar Unit #2,2017-02-28,0.0,30.0,0.0,0,0,
Huber #1,2017-02-28,20.04,0.0,0.0,0,0,
JM Moore 178,2017-02-28,8.35,225.0,1.67,0,0,
JM Moore 192,2017-02-28,13.36,0.0,120.0,0,0,
Joe #1,2017-02-28,6.13,0.0,21.71,0,0,
Kirby #1,2017-02-28,23.38,437.0,11.69,0,0,
Kresta #1,2017-02-28,0.0,231.0,0.0,0,0,
Lansford #1,2017-02-28,8.35,0.0,0.0,0,0,
Lee #1H,2017-02-28,0.0,78.7,0.0,0,0,16/64 choke
Lisa #1,2017-02-28,0.0,0.0,0.0,0,0,
Lloyd #1,2017-02-28,9.08,10.0,56.78,0,0,CT
McLean #1,2017-02-28,27.24,0.0,0.0,0,0,
Montemayor #1,2017-02-28,8.35,0.0,0.0,0,0,
Paddy 19 State #1 & #5,2017-02-28,5.52,0.0,117.25,0,0,
Peters EE A,2017-02-28,0.0,0.0,0.0,0,0,OFF
Pierce Ranch #4,2017-02-28,0.0,36.0,10.02,0,0,
Preston #1,2017-02-28,18.37,0.0,83.24,0,0,
Pritchett #1,2017-02-28,0.0,0.0,0.0,0,0,
Rhodes #1,2017-02-28,151.97,85.0,8.35,0,0,
Stange #1D,2017-02-28,0.0,0.0,0.0,0,0,
Terrell #1,2017-02-28,0.0,271.0,11.69,0,0,Enterprise Sales- 136 MCF
Vermillion #1,2017-02-28,0.0,0.0,0.0,0,0,
Wayne #1,2017-02-28,0.0,244.0,0.0,0,0,
Wendel Unit #1,2017-02-28,0.0,0.0,0.0,0,0,
Wendel-Rioux #1,2017-02-28,0.0,0.0,0.0,0,0,
Wittig Sisters #1,2017-02-28,0.0,0.0,0.0,0,0,
Allen 1,2017-02-27,0.0,0.0,0.0,0,0,
Ann #1,2017-02-27,0.0,0.0,0.0,0,0,
Betty #1,2017-02-27,0.0,0.0,0.0,0,0,
Boone Est GU #1,2017-02-27,0.0,14.0,0.0,0,0,
Bowman 1,2017-02-27,0.0,0.0,0.0,0,0,
Box 1,2017-02-27,0.0,0.0,0.0,0,0,
Breco-Dyer #1,2017-02-27,0.0,25.0,0.0,0,0,
CL Moore #5,2017-02-27,0.0,35.0,0.0,0,0,
Carpenter #1,2017-02-27,0.0,1.0,0.0,0,0,Comp down
Clayton 1,2017-02-27,0.0,0.0,0.0,0,0,
Cornette #1,2017-02-27,0.0,0.0,0.0,0,0,
Dyer #1,2017-02-27,0.0,90.0,1.67,0,0,
Dyer #2,2017-02-27,0.0,100.0,120.0,0,0,
Dyer #7,2017-02-27,0.0,24.0,2.27,0,0,
Dyer Unit #10,2017-02-27,0.0,90.0,15.03,0,0,
Etta #1,2017-02-27,0.0,0.0,0.0,0,0,
Flying G #1,2017-02-27,0.0,0.0,0.0,0,0,
Fridel #1,2017-02-27,2.27,19.0,26.72,0,0,
GB #1,2017-02-27,0.0,0.0,0.0,0,0,
Glaze #1,2017-02-27,0.0,0.0,0.0,0,0,
Haby #1,2017-02-27,0.0,0.0,0.0,0,0,
Hill #1,2017-02-27,0.0,0.0,0.0,0,0,
Hilmar Unit #2,2017-02-27,0.0,25.0,0.0,0,0,
Huber #1,2017-02-27,0.0,0.0,0.0,0,0,
JM Moore 178,2017-02-27,8.35,175.0,1.67,0,0,
JM Moore 192,2017-02-27,10.84,0.0,130.02,0,0,
Joe #1,2017-02-27,20.04,0.0,8.35,0,0,
Kirby #1,2017-02-27,11.69,513.1,10.02,0,0,
Kresta #1,2017-02-27,0.0,233.0,0.0,0,0,
Lansford #1,2017-02-27,0.0,0.0,0.0,0,0,
Lee #1H,2017-02-27,0.0,79.4,0.0,0,0,16/64 choke
Lisa #1,2017-02-27,0.0,0.0,0.0,0,0,
Lloyd #1,2017-02-27,6.81,4.0,61.53,0,0,
McLean #1,2017-02-27,36.32,0.0,0.0,0,0,
Montemayor #1,2017-02-27,6.68,0.0,0.0,0,0,
Paddy 19 State #1 & #5,2017-02-27,0.0,0.0,0.0,0,0,Started Paddy 19-5
Peters EE A,2017-02-27,0.0,0.0,0.0,0,0,OFF
Pierce Ranch #4,2017-02-27,0.0,37.0,13.36,0,0,
Preston #1,2017-02-27,8.35,0.0,84.91,0,0,
Pritchett #1,2017-02-27,0.0,0.0,0.0,0,0,
Rhodes #1,2017-02-27,42.31,52.3,15.03,0,0,
Stange #1D,2017-02-27,0.0,0.0,0.0,0,0,
Terrell #1,2017-02-27,0.0,281.0,6.68,0,0,Enterprise Sales-  175
Vermillion #1,2017-02-27,0.0,0.0,0.0,0,0,
Wayne #1,2017-02-27,0.0,247.0,0.0,0,0,
Wendel Unit #1,2017-02-27,0.0,0.0,0.0,0,0,
Wendel-Rioux #1,2017-02-27,0.0,0.0,0.0,0,0,
Wittig Sisters #1,2017-02-27,0.0,0.0,0.0,0,0,
Allen 1,2017-02-26,0.0,0.0,0.0,0,0,
Ann #1,2017-02-26,0.0,0.0,0.0,0,0,
Betty #1,2017-02-26,0.0,0.0,0.0,0,0,
Boone Est GU #1,2017-02-26,0.0,12.0,0.0,0,0,
Bowman 1,2017-02-26,0.0,0.0,0.0,0,0,
Box 1,2017-02-26,0.0,0.0,0.0,0,0,
Breco-Dyer #1,2017-02-26,0.0,25.0,0.0,0,0,
CL Moore #5,2017-02-26,0.0,35.0,0.0,0,0,
Carpenter #1,2017-02-26,0.0,0.0,0.0,0,0,Comp down
