Well Name,Date,Oil (BBLS),Gas (MCF),Water (BBLS),TP,CP,Comments
Blair TXL 7 #1,2021-10-31,30.25,96.0,165.0,0,0,
Blair TXL 7 #2,2021-10-31,8.37,11.0,0.0,0,0,
Blair TXL 7 #3,2021-10-31,0.0,0.0,0.0,0,0,
Branton #1,2021-10-31,0.0,0.0,0.0,0,0,off
Davis Lease,2021-10-31,11.16,0.0,55.0,0,0,
JM Moore 178,2021-10-31,8.35,170.0,1.67,0,0,
JM Moore 192,2021-10-31,11.69,0.0,150.0,0,0,
Joe #1,2021-10-31,46.76,0.0,61.79,0,0,
Kincaid #1,2021-10-31,0.0,0.0,25.05,0,0,
Kirby #1,2021-10-31,0.0,0.0,0.0,0,0,off
Kleimann #3,2021-10-31,36.74,0.0,114.97,0,0,
MCWF #1,2021-10-31,0.0,0.0,321.61,0,0,
Montemayor #1,2021-10-31,0.0,0.0,0.0,0,0,off
Paddy 19 State #1 & #5,2021-10-31,5.52,0.0,43.0,0,0,
Palm #1,2021-10-31,3.34,8.64,101.31,0,0,
Pierce Ranch #4,2021-10-31,0.0,0.0,0.0,0,0,
Preston #1,2021-10-31,0.0,0.01,8.35,0,0,
Rhodes #1,2021-10-31,0.0,0.0,0.0,0,0,off
Vermillion #1,2021-10-31,0.0,0.0,0.0,0,0,off
White Marlin #1,2021-10-31,0.0,0.0,0.0,0,0,off
Blair TXL 7 #1,2021-10-30,35.75,97.0,168.0,0,0,
Blair TXL 7 #2,2021-10-30,13.95,19.0,0.0,0,0,
Blair TXL 7 #3,2021-10-30,0.0,0.0,0.0,0,0,
Branton #1,2021-10-30,0.0,0.0,0.0,0,0,off
Davis Lease,2021-10-30,8.37,0.0,56.0,0,0,
JM Moore 178,2021-10-30,8.35,170.0,0.0,0,0,
JM Moore 192,2021-10-30,11.69,0.0,160.0,0,0,
Joe #1,2021-10-30,25.05,0.0,18.37,0,0,
Kincaid #1,2021-10-30,1.67,0.0,41.75,0,0,
Kirby #1,2021-10-30,0.0,0.0,0.0,0,0,off
Kleimann #3,2021-10-30,33.4,0.0,98.27,0,0,
MCWF #1,2021-10-30,0.0,0.0,732.6,0,0,
Montemayor #1,2021-10-30,0.0,0.0,0.0,0,0,off
Paddy 19 State #1 & #5,2021-10-30,8.28,0.0,36.0,0,0,
Palm #1,2021-10-30,10.02,0.63,86.84,0,0,
Pierce Ranch #4,2021-10-30,0.0,0.0,0.0,0,0,
Preston #1,2021-10-30,11.69,0.0,0.0,0,0,
Rhodes #1,2021-10-30,0.0,0.0,0.0,0,0,off
Vermillion #1,2021-10-30,0.0,0.0,0.0,0,0,off
White Marlin #1,2021-10-30,0.0,0.0,0.0,0,0,off
Blair TXL 7 #1,2021-10-29,33.0,98.0,168.0,0,0,
Blair TXL 7 #2,2021-10-29,16.74,19.0,0.0,0,0,
Blair TXL 7 #3,2021-10-29,0.0,0.0,0.0,0,0,
Branton #1,2021-10-29,0.0,0.0,0.0,0,0,off
Davis Lease,2021-10-29,8.37,0.0,55.0,0,0,
JM Moore 178,2021-10-29,6.68,172.0,1.67,0,0,
JM Moore 192,2021-10-29,13.36,0.0,150.0,0,0,
Joe #1,2021-10-29,20.04,0.0,73.22,0,0,
Kincaid #1,2021-10-29,3.34,0.0,0.0,0,0,
Kirby #1,2021-10-29,0.0,0.0,0.0,0,0,off
Kleimann #3,2021-10-29,38.5,0.0,93.52,0,0,
MCWF #1,2021-10-29,0.0,0.0,372.58,0,0,
Montemayor #1,2021-10-29,0.0,0.0,0.0,0,0,off
Paddy 19 State #1 & #5,2021-10-29,5.52,0.0,52.25,0,0,
Palm #1,2021-10-29,6.68,47.73,98.27,0,0,comp on
Pierce Ranch #4,2021-10-29,0.0,0.0,0.0,0,0,
Preston #1,2021-10-29,6.68,0.0,0.0,0,0,
Rhodes #1,2021-10-29,7.8,0.0,3.34,0,0,off
Vermillion #1,2021-10-29,0.0,0.0,0.0,0,0,off
White Marlin #1,2021-10-29,0.0,0.0,0.0,0,0,off
Blair TXL 7 #1,2021-10-28,33.0,98.0,174.0,0,0,
Blair TXL 7 #2,2021-10-28,16.74,18.0,0.0,0,0,
Blair TXL 7 #3,2021-10-28,0.0,0.0,0.0,0,0,
Branton #1,2021-10-28,0.0,0.0,0.0,0,0,OFF
Davis Lease,2021-10-28,13.63,0.0,65.75,0,0,
JM Moore 178,2021-10-28,8.35,173.0,0.0,0,0,
JM Moore 192,2021-10-28,15.03,0.0,134.0,0,0,C.t.
Joe #1,2021-10-28,0.0,0.0,16.7,0,0,
Kincaid #1,2021-10-28,3.34,0.0,0.0,0,0,
Kirby #1,2021-10-28,0.0,0.0,0.0,0,0,off
Kleimann #3,2021-10-28,36.74,0.0,91.55,0,0,
MCWF #1,2021-10-28,0.0,0.0,600.0,0,0,
Montemayor #1,2021-10-28,0.0,0.0,0.0,0,0,OFF
Paddy 19 State #1 & #5,2021-10-28,5.52,1.0,35.75,0,0,
Palm #1,2021-10-28,3.34,89.73,90.18,0,0,
Pierce Ranch #4,2021-10-28,0.0,0.0,0.0,0,0,
Preston #1,2021-10-28,3.34,0.0,0.0,0,0,comp dn waiting on parts
Rhodes #1,2021-10-28,8.35,0.0,3.34,0,0,
Vermillion #1,2021-10-28,0.0,0.0,0.0,0,0,off
White Marlin #1,2021-10-28,0.0,0.0,0.0,0,0,off
Blair TXL 7 #1,2021-10-27,33.0,97.0,171.0,0,0,
Blair TXL 7 #2,2021-10-27,13.95,21.0,0.0,0,0,
Blair TXL 7 #3,2021-10-27,0.0,0.0,0.0,0,0,
Branton #1,2021-10-27,0.0,0.0,0.0,0,0,OFF
Davis Lease,2021-10-27,11.16,0.0,49.5,0,0,
JM Moore 178,2021-10-27,5.01,174.0,0.0,0,0,
JM Moore 192,2021-10-27,12.52,0.0,141.0,0,0,
Joe #1,2021-10-27,0.0,0.0,60.12,0,0,
Kincaid #1,2021-10-27,11.69,0.0,0.0,0,0,
Kirby #1,2021-10-27,0.0,0.0,0.0,0,0,OFF
Kleimann #3,2021-10-27,46.76,0.0,0.0,0,0,
MCWF #1,2021-10-27,0.0,0.0,369.99,0,0,
Montemayor #1,2021-10-27,0.0,0.0,0.0,0,0,on
