Well Name,Date,Oil (BBLS),Gas (MCF),Water (BBLS),TP,CP,Comments
Blair TXL 7 #1,2022-01-31,22.0,88.0,155.0,0,0,
Blair TXL 7 #2,2022-01-31,11.16,14.0,0.0,0,0,
Blair TXL 7 #3,2022-01-31,0.0,0.0,0.0,0,0,
Branton #1,2022-01-31,0.0,0.0,0.0,0,0,off
Davis Lease,2022-01-31,8.37,0.0,52.25,0,0,
JM Moore 178,2022-01-31,6.68,155.0,3.35,0,0,
JM Moore 192,2022-01-31,15.03,0.0,145.0,0,0,
Joe #1,2022-01-31,48.43,0.0,25.05,0,0,
Kincaid #1,2022-01-31,0.0,0.0,0.0,0,0,si
Kleimann #3,2022-01-31,0.0,0.0,0.0,0,0,off
MCWF #1,2022-01-31,0.0,0.0,825.72,0,0,
Montemayor #1,2022-01-31,0.0,0.0,0.0,0,0,off
Paddy 19 State #1 & #5,2022-01-31,8.28,0.0,36.0,0,0,
Palm #1,2022-01-31,6.68,127.44,75.15,0,0,
Preston #1,2022-01-31,3.34,191.88,33.14,0,0,
Rhodes #1,2022-01-31,0.0,0.0,0.0,0,0,bol
Vermillion #1,2022-01-31,0.0,0.0,0.0,0,0,off
White Marlin #1,2022-01-31,0.0,0.0,0.0,0,0,
Blair TXL 7 #1,2022-01-30,30.25,77.0,151.0,0,0,
Blair TXL 7 #2,2022-01-30,8.37,13.0,0.0,0,0,
Blair TXL 7 #3,2022-01-30,0.0,0.0,0.0,0,0,
Branton #1,2022-01-30,1.67,0.0,3.34,0,0,on
Davis Lease,2022-01-30,8.37,0.0,52.25,0,0,
JM Moore 178,2022-01-30,5.01,150.0,0.0,0,0,
JM Moore 192,2022-01-30,13.36,0.0,150.0,0,0,
Joe #1,2022-01-30,62.87,0.0,31.73,0,0,
Kincaid #1,2022-01-30,1.67,0.0,36.74,0,0,on
Kleimann #3,2022-01-30,0.0,0.0,41.45,0,0,
MCWF #1,2022-01-30,0.0,0.0,499.07,0,0,
Montemayor #1,2022-01-30,0.0,0.0,0.0,0,0,off
Paddy 19 State #1 & #5,2022-01-30,5.52,0.0,35.75,0,0,
Palm #1,2022-01-30,6.68,125.06,76.56,0,0,
Preston #1,2022-01-30,11.69,180.7,21.71,0,0,
Rhodes #1,2022-01-30,0.0,0.0,0.0,0,0,off
Vermillion #1,2022-01-30,0.0,0.0,0.0,0,0,
White Marlin #1,2022-01-30,0.0,0.0,0.0,0,0,
Blair TXL 7 #1,2022-01-29,24.75,73.0,149.0,0,0,
Blair TXL 7 #2,2022-01-29,8.37,13.0,0.0,0,0,
Blair TXL 7 #3,2022-01-29,0.0,0.0,0.0,0,0,
Branton #1,2022-01-29,0.0,0.0,0.0,0,0,off
Davis Lease,2022-01-29,8.37,0.0,53.25,0,0,
JM Moore 178,2022-01-29,6.68,148.0,0.0,0,0,
JM Moore 192,2022-01-29,15.03,0.0,151.0,0,0,
Joe #1,2022-01-29,50.43,0.0,1.67,0,0,
Kincaid #1,2022-01-29,0.0,0.0,21.71,0,0,on
Kleimann #3,2022-01-29,0.0,0.0,86.58,0,0,
MCWF #1,2022-01-29,0.0,0.0,620.82,0,0,
Montemayor #1,2022-01-29,0.0,0.0,0.0,0,0,off
Paddy 19 State #1 & #5,2022-01-29,5.52,0.0,38.5,0,0,
Palm #1,2022-01-29,6.68,132.73,81.53,0,0,
Preston #1,2022-01-29,10.02,200.38,31.73,0,0,
Rhodes #1,2022-01-29,0.0,0.0,0.0,0,0,off
Vermillion #1,2022-01-29,0.0,0.0,0.0,0,0,off
White Marlin #1,2022-01-29,0.0,0.0,0.0,0,0,
Blair TXL 7 #1,2022-01-28,27.5,71.0,151.0,0,0,
Blair TXL 7 #2,2022-01-28,11.16,13.0,0.0,0,0,
Blair TXL 7 #3,2022-01-28,0.0,0.0,0.0,0,0,
Branton #1,2022-01-28,0.0,0.0,0.0,0,0,off
Davis Lease,2022-01-28,8.37,0.0,55.0,0,0,
JM Moore 178,2022-01-28,6.68,150.0,0.0,0,0,
JM Moore 192,2022-01-28,13.36,0.0,139.0,0,0,C.t.
Joe #1,2022-01-28,53.44,0.0,23.38,0,0,
Kincaid #1,2022-01-28,0.0,0.0,21.71,0,0,on
Kleimann #3,2022-01-28,0.0,0.0,46.5,0,0,
MCWF #1,2022-01-28,0.0,0.0,293.97,0,0,
Montemayor #1,2022-01-28,0.0,0.0,0.0,0,0,off
Paddy 19 State #1 & #5,2022-01-28,5.52,0.0,38.5,0,0,
Palm #1,2022-01-28,6.68,134.95,81.83,0,0,
Preston #1,2022-01-28,11.69,191.66,38.41,0,0,
Rhodes #1,2022-01-28,6.68,0.0,0.0,0,0,
Vermillion #1,2022-01-28,0.0,0.0,0.0,0,0,
White Marlin #1,2022-01-28,0.0,0.0,0.0,0,0,
Blair TXL 7 #1,2022-01-27,27.5,83.0,152.0,0,0,
Blair TXL 7 #2,2022-01-27,11.16,13.0,0.0,0,0,
Blair TXL 7 #3,2022-01-27,0.0,0.0,0.0,0,0,
Branton #1,2022-01-27,0.0,0.0,10.02,0,0,on
Davis Lease,2022-01-27,8.37,0.0,53.25,0,0,
JM Moore 178,2022-01-27,6.68,155.0,1.67,0,0,
JM Moore 192,2022-01-27,13.36,0.0,150.0,0,0,
Joe #1,2022-01-27,83.5,0.0,29.8,0,0,
Kincaid #1,2022-01-27,0.0,0.0,63.2,0,0,
Kleimann #3,2022-01-27,0.0,0.0,60.12,0,0,
MCWF #1,2022-01-27,0.0,0.0,488.68,0,0,
Montemayor #1,2022-01-27,0.0,0.0,0.0,0,0,off
Paddy 19 State #1 & #5,2022-01-27,5.52,0.0,46.25,0,0,
Palm #1,2022-01-27,10.02,78.24,83.24,0,0,
Preston #1,2022-01-27,10.02,206.5,66.8,0,0,
Rhodes #1,2022-01-27,0.0,0.0,0.0,0,0,si for weekend
Vermillion #1,2022-01-27,0.0,0.0,0.0,0,0,off
White Marlin #1,2022-01-27,0.0,0.0,0.0,0,0,
Blair TXL 7 #1,2022-01-26,33.0,84.0,150.0,0,0,
Blair TXL 7 #2,2022-01-26,8.37,14.0,0.0,0,0,
Blair TXL 7 #3,2022-01-26,0.0,0.0,0.0,0,0,
Branton #1,2022-01-26,3.34,0.0,0.0,0,0,on
Davis Lease,2022-01-26,8.37,0.0,49.5,0,0,
JM Moore 178,2022-01-26,6.68,159.0,1.67,0,0,
JM Moore 192,2022-01-26,15.03,0.0,144.0,0,0,
Joe #1,2022-01-26,58.45,0.0,21.71,0,0,
Kincaid #1,2022-01-26,0.0,0.0,11.69,0,0,
Kleimann #3,2022-01-26,0.0,0.0,121.91,0,0,
MCWF #1,2022-01-26,0.0,0.0,668.16,0,0,
Montemayor #1,2022-01-26,0.0,0.0,0.0,0,0,off
Paddy 19 State #1 & #5,2022-01-26,2.76,0.0,35.75,0,0,
Palm #1,2022-01-26,0.0,0.0,94.93,0,0,
Preston #1,2022-01-26,15.22,211.12,0.0,0,0,
Rhodes #1,2022-01-26,5.01,0.0,0.0,0,0,
Vermillion #1,2022-01-26,0.0,0.0,0.0,0,0,off
White Marlin #1,2022-01-26,0.0,0.0,0.0,0,0,off
Blair TXL 7 #1,2022-01-25,33.0,82.0,154.0,0,0,
Blair TXL 7 #2,2022-01-25,13.95,14.0,0.0,0,0,
Blair TXL 7 #3,2022-01-25,0.0,0.0,0.0,0,0,
Branton #1,2022-01-25,0.0,0.0,0.0,0,0,off
Davis Lease,2022-01-25,6.65,0.0,67.0,0,0,
JM Moore 178,2022-01-25,6.68,158.0,1.67,0,0,
JM Moore 192,2022-01-25,13.36,0.0,142.0,0,0,
Joe #1,2022-01-25,66.44,0.0,33.4,0,0,
Kincaid #1,2022-01-25,0.0,0.0,0.0,0,0,off
Kleimann #3,2022-01-25,0.0,0.0,65.13,0,0,
MCWF #1,2022-01-25,0.0,0.0,557.72,0,0,
Montemayor #1,2022-01-25,0.0,0.0,0.0,0,0,off
Paddy 19 State #1 & #5,2022-01-25,5.52,0.0,33.0,0,0,
Palm #1,2022-01-25,6.68,0.0,78.49,0,0,comp dn waiting on parts
Preston #1,2022-01-25,13.36,207.26,15.03,0,0,
Rhodes #1,2022-01-25,3.34,0.0,0.0,0,0,
Vermillion #1,2022-01-25,0.0,0.0,0.0,0,0,on
White Marlin #1,2022-01-25,0.0,0.0,0.0,0,0,off
Blair TXL 7 #1,2022-01-24,35.75,79.0,155.0,0,0,
Blair TXL 7 #2,2022-01-24,8.37,14.0,0.0,0,0,
Blair TXL 7 #3,2022-01-24,0.0,0.0,0.0,0,0,
Branton #1,2022-01-24,1.67,0.0,5.01,0,0,on
Davis Lease,2022-01-24,8.37,0.0,37.5,0,0,
JM Moore 178,2022-01-24,6.68,160.0,3.34,0,0,
JM Moore 192,2022-01-24,13.36,0.0,148.0,0,0,
Joe #1,2022-01-24,53.44,0.0,21.71,0,0,
Kincaid #1,2022-01-24,1.67,0.0,3.34,0,0,
Kleimann #3,2022-01-24,0.0,0.0,0.0,0,0,on
MCWF #1,2022-01-24,0.0,0.0,356.16,0,0,
Montemayor #1,2022-01-24,0.0,0.0,0.0,0,0,on
Paddy 19 State #1 & #5,2022-01-24,2.76,0.0,27.5,0,0,
Palm #1,2022-01-24,6.68,95.8,86.54,0,0,
Preston #1,2022-01-24,10.02,217.73,26.46,0,0,
Rhodes #1,2022-01-24,3.34,0.0,0.0,0,0,
Vermillion #1,2022-01-24,0.0,0.0,0.0,0,0,off
White Marlin #1,2022-01-24,0.0,0.0,0.0,0,0,Off
Blair TXL 7 #1,2022-01-23,36.44,53.0,154.0,0,0,
Blair TXL 7 #2,2022-01-23,11.16,13.0,0.0,0,0,
Blair TXL 7 #3,2022-01-23,0.0,0.0,0.0,0,0,
Branton #1,2022-01-23,20.04,0.0,0.0,0,0,on
Davis Lease,2022-01-23,11.16,0.0,52.25,0,0,
JM Moore 178,2022-01-23,5.01,150.0,1.67,0,0,
JM Moore 192,2022-01-23,15.03,0.0,150.0,0,0,
Joe #1,2022-01-23,50.1,0.0,10.02,0,0,
Kincaid #1,2022-01-23,0.0,0.0,26.72,0,0,
Kleimann #3,2022-01-23,0.0,0.0,0.0,0,0,unit dn wont start
MCWF #1,2022-01-23,0.0,0.0,618.37,0,0,
Montemayor #1,2022-01-23,0.0,0.0,0.0,0,0,off
Paddy 19 State #1 & #5,2022-01-23,8.28,0.0,55.25,0,0,
Palm #1,2022-01-23,6.68,154.9,104.95,0,0,
Preston #1,2022-01-23,11.69,214.85,15.03,0,0,
Rhodes #1,2022-01-23,5.01,0.0,1.67,0,0,
Vermillion #1,2022-01-23,0.0,0.0,0.0,0,0,off
White Marlin #1,2022-01-23,0.0,0.0,0.0,0,0,off
Blair TXL 7 #1,2022-01-22,35.75,0.0,154.0,0,0,
Blair TXL 7 #2,2022-01-22,11.16,14.0,0.0,0,0,
Blair TXL 7 #3,2022-01-22,0.0,0.0,0.0,0,0,
Branton #1,2022-01-22,0.0,0.0,15.03,0,0,
Davis Lease,2022-01-22,8.37,0.0,51.25,0,0,
JM Moore 178,2022-01-22,3.34,85.0,0.0,0,0,Unit dn fuel froze up got started
JM Moore 192,2022-01-22,13.36,0.0,145.0,0,0,
Joe #1,2022-01-22,53.09,0.0,48.17,0,0,
Kincaid #1,2022-01-22,0.0,0.0,3.08,0,0,
Kleimann #3,2022-01-22,0.0,0.0,0.0,0,0,unit dn wont start
MCWF #1,2022-01-22,0.0,0.0,867.12,0,0,
Montemayor #1,2022-01-22,0.0,0.0,0.0,0,0,off
Paddy 19 State #1 & #5,2022-01-22,2.76,0.0,40.5,0,0,
Palm #1,2022-01-22,6.92,149.34,81.83,0,0,
Preston #1,2022-01-22,19.67,218.37,26.72,0,0,
Rhodes #1,2022-01-22,5.01,0.0,0.0,0,0,
Vermillion #1,2022-01-22,0.0,0.0,0.0,0,0,off
White Marlin #1,2022-01-22,0.0,0.0,0.0,0,0,off
Blair TXL 7 #1,2022-01-21,33.0,1.0,153.0,0,0,
Blair TXL 7 #2,2022-01-21,11.16,0.0,0.0,0,0,
Blair TXL 7 #3,2022-01-21,0.0,0.0,0.0,0,0,
Branton #1,2022-01-21,0.0,0.0,46.76,0,0,
Davis Lease,2022-01-21,11.16,0.0,60.5,0,0,
JM Moore 178,2022-01-21,5.01,124.0,0.0,0,0,Unit dn fuel gas froze
JM Moore 192,2022-01-21,13.36,0.0,142.0,0,0,
Joe #1,2022-01-21,51.77,0.0,30.06,0,0,
Kincaid #1,2022-01-21,0.0,0.0,5.01,0,0,
Kleimann #3,2022-01-21,0.0,0.0,0.0,0,0,unit dn wont start
MCWF #1,2022-01-21,0.0,0.0,410.77,0,0,
Montemayor #1,2022-01-21,0.0,0.0,0.0,0,0,
Paddy 19 State #1 & #5,2022-01-21,9.16,0.0,30.25,0,0,
Palm #1,2022-01-21,6.68,133.63,130.0,0,0,
Preston #1,2022-01-21,38.41,201.64,41.75,0,0,
Rhodes #1,2022-01-21,6.68,0.0,0.0,0,0,
Vermillion #1,2022-01-21,0.0,0.0,0.0,0,0,off
White Marlin #1,2022-01-21,0.0,0.0,0.0,0,0,off
Blair TXL 7 #1,2022-01-20,35.75,2.0,150.0,0,0,
Blair TXL 7 #2,2022-01-20,8.37,0.0,0.0,0,0,
Blair TXL 7 #3,2022-01-20,0.0,0.0,0.0,0,0,
Branton #1,2022-01-20,0.0,0.0,0.0,0,0,off
Davis Lease,2022-01-20,5.58,0.0,47.75,0,0,
