Well Name,Date,Oil (BBLS),Gas (MCF),Water (BBLS),TP,CP,Comments
Blair TXL 7 #1,2021-06-30,27.5,0.0,151.0,0,0,
Blair TXL 7 #2,2021-06-30,11.16,0.0,0.0,0,0,
Blair TXL 7 #3,2021-06-30,0.0,0.0,0.0,0,0,
Branton #1,2021-06-30,0.0,0.0,0.0,0,0,W/O Rig on Loc.
Davis Lease,2021-06-30,0.0,0.0,0.0,0,0,Started well #3
Dyer Unit #10,2021-06-30,0.0,0.0,0.0,0,0,S.i.
JM Moore 178,2021-06-30,6.68,167.0,0.0,0,0,
JM Moore 192,2021-06-30,16.7,0.0,150.0,0,0,
Joe #1,2021-06-30,0.0,0.0,20.04,0,0,
Kincaid #1,2021-06-30,6.68,0.0,15.03,0,0,
Kirby #1,2021-06-30,0.0,0.0,0.0,0,0,SIBU
Kleimann #3,2021-06-30,0.0,0.0,0.0,0,0,BOL
MCWF #1,2021-06-30,0.0,0.0,468.78,0,0,
Montemayor #1,2021-06-30,0.0,0.0,0.0,0,0,
Paddy 19 State #1 & #5,2021-06-30,5.52,0.0,35.75,0,0,
Palm #1,2021-06-30,10.02,316.78,114.97,0,0,
Pierce Ranch #4,2021-06-30,2.27,26.0,8.35,0,0,
Preston #1,2021-06-30,5.01,205.88,35.07,0,0,
Rhodes #1,2021-06-30,18.37,0.0,11.69,0,0,
Vermillion #1,2021-06-30,3.34,0.0,6.68,0,0,
White Marlin #1,2021-06-30,0.0,0.0,0.0,0,0,bol
Wittig Sisters #1,2021-06-30,0.0,0.0,0.0,0,0,
Blair TXL 7 #1,2021-06-29,30.25,0.0,149.0,0,0,
Blair TXL 7 #2,2021-06-29,11.16,0.0,0.0,0,0,
Blair TXL 7 #3,2021-06-29,0.0,0.0,0.0,0,0,
Branton #1,2021-06-29,6.68,0.0,0.0,0,0,
Dyer Unit #10,2021-06-29,0.0,0.0,0.0,0,0,S.i.
JM Moore 178,2021-06-29,8.35,166.0,1.67,0,0,
JM Moore 192,2021-06-29,15.03,0.0,160.0,0,0,
Joe #1,2021-06-29,0.0,0.0,15.03,0,0,
Kincaid #1,2021-06-29,16.7,0.0,40.08,0,0,
Kirby #1,2021-06-29,0.0,0.0,0.0,0,0,SIBU
Kleimann #3,2021-06-29,0.0,0.0,0.0,0,0,SIBU
MCWF #1,2021-06-29,0.0,0.0,699.33,0,0,
Montemayor #1,2021-06-29,1.67,0.0,5.01,0,0,
Paddy 19 State #1 & #5,2021-06-29,8.28,0.0,41.25,0,0,
Palm #1,2021-06-29,6.68,300.76,68.24,0,0,
Pierce Ranch #4,2021-06-29,1.16,15.0,6.68,0,0,
Preston #1,2021-06-29,1.67,205.56,28.39,0,0,
Rhodes #1,2021-06-29,16.7,0.0,8.35,0,0,
Vermillion #1,2021-06-29,5.01,0.0,10.02,0,0,
White Marlin #1,2021-06-29,0.0,0.0,0.0,0,0,SIBU
Wittig Sisters #1,2021-06-29,0.0,0.0,0.0,0,0,
Blair TXL 7 #1,2021-06-28,34.38,0.0,151.0,0,0,
