Well Name,Date,Oil (BBLS),Gas (MCF),Water (BBLS),TP,CP,Comments
Blair TXL 7 #1,2024-05-31,30.25,86.0,134.0,0,0,
Blair TXL 7 #2,2024-05-31,8.28,13.0,0.0,0,0,
Blair TXL 7 #3,2024-05-31,0.0,0.0,0.0,0,0,
Davis Lease,2024-05-31,0.0,0.0,74.25,0,0,
JM Moore 178,2024-05-31,5.01,0.0,1.67,0,0,Venting gas 113 mcf
JM Moore 192,2024-05-31,10.02,0.0,130.0,0,0,
MCWF #1,2024-05-31,0.0,0.0,382.0,0,0,Replaced 2” hose.
Paddy 19 State #1 & #5,2024-05-31,0.0,0.0,30.25,0,0,
Palm #1,2024-05-31,0.0,0.0,0.0,0,0,
Blair TXL 7 #1,2024-05-30,27.5,88.0,198.0,0,0,
Blair TXL 7 #2,2024-05-30,8.28,13.0,0.0,0,0,
Blair TXL 7 #3,2024-05-30,0.0,0.0,0.0,0,0,
Davis Lease,2024-05-30,1.29,0.0,67.75,0,0,
JM Moore 178,2024-05-30,3.34,0.0,0.0,0,0,Venting gas 113 mcf
JM Moore 192,2024-05-30,13.36,0.0,140.0,0,0,
MCWF #1,2024-05-30,0.0,0.0,363.28,0,0,
Paddy 19 State #1 & #5,2024-05-30,2.76,0.0,22.0,0,0,
Palm #1,2024-05-30,0.0,0.0,0.0,0,0,
Blair TXL 7 #1,2024-05-29,27.5,88.0,133.0,0,0,
Blair TXL 7 #2,2024-05-29,8.28,13.0,0.0,0,0,
Blair TXL 7 #3,2024-05-29,0.0,0.0,0.0,0,0,
Davis Lease,2024-05-29,0.0,0.0,68.75,0,0,
JM Moore 178,2024-05-29,5.01,0.0,0.0,0,0,Venting gas 113 mcf
JM Moore 192,2024-05-29,11.69,0.0,132.0,0,0,
MCWF #1,2024-05-29,0.0,0.0,328.26,0,0,
Paddy 19 State #1 & #5,2024-05-29,0.0,0.0,19.25,0,0,
Palm #1,2024-05-29,0.0,0.0,0.0,0,0,
Blair TXL 7 #1,2024-05-28,27.5,88.0,136.0,0,0,
Blair TXL 7 #2,2024-05-28,8.28,13.0,0.0,0,0,
Blair TXL 7 #3,2024-05-28,0.0,0.0,0.0,0,0,
Davis Lease,2024-05-28,2.79,0.0,124.75,0,0,Shut down #1
JM Moore 178,2024-05-28,5.01,0.0,1.67,0,0,Venting gas 112 mcf
JM Moore 192,2024-05-28,10.02,0.0,138.0,0,0,
MCWF #1,2024-05-28,0.0,0.0,421.48,0,0,
Paddy 19 State #1 & #5,2024-05-28,2.76,0.0,33.0,0,0,
Palm #1,2024-05-28,0.0,0.0,0.0,0,0,
Blair TXL 7 #1,2024-05-27,24.75,90.0,117.5,0,0,
Blair TXL 7 #2,2024-05-27,8.28,14.0,0.0,0,0,
Blair TXL 7 #3,2024-05-27,0.0,0.0,0.0,0,0,
Davis Lease,2024-05-27,2.79,0.0,91.5,0,0,
JM Moore 178,2024-05-27,5.01,0.0,1.67,0,0,Venting gas 115 mcf
JM Moore 192,2024-05-27,10.02,0.0,131.0,0,0,
MCWF #1,2024-05-27,0.0,0.0,205.21,0,0,
