Well Name,Date,Oil (BBLS),Gas (MCF),Water (BBLS),TP,CP,Comments
AL #1,2016-01-31,0.0,31.3,0.0,0,0,16/64 choke
Allen 1,2016-01-31,0.0,0.0,0.0,0,0,
American Breco #3X-D&F,2016-01-31,0.0,0.0,0.0,0,0,
Anhaiser #1,2016-01-31,0.0,0.0,1068.78,0,0,
Ann #1,2016-01-31,0.0,0.0,0.0,0,0,
Baumbach #1,2016-01-31,0.0,0.0,0.0,0,0,Well / Shut in
Bernice 1,2016-01-31,0.0,0.0,0.0,0,0,Shut / down buildup
Betty #1,2016-01-31,16.7,0.0,0.0,0,0,
Boone Est GU #1,2016-01-31,0.0,18.0,0.0,0,0,
Bowman 1,2016-01-31,0.0,0.0,0.0,0,0,
Box 1,2016-01-31,0.0,0.0,0.0,0,0,
Breco-Dyer #1,2016-01-31,0.0,0.0,0.0,0,0,
Carpenter #1,2016-01-31,0.0,97.0,2.32,0,0,
Clayton 1,2016-01-31,0.0,0.0,0.0,0,0,
Colvin #1,2016-01-31,5.02,164.0,110.0,0,0,
Cornette #1,2016-01-31,0.0,0.0,0.0,0,0,
Dyer #1,2016-01-31,0.0,37.0,0.0,0,0,
Dyer #2,2016-01-31,0.0,127.0,120.0,0,0,
Dyer #7,2016-01-31,0.0,25.0,0.0,0,0,
Dyer Unit #10,2016-01-31,0.0,98.0,0.0,0,0,
Etta #1,2016-01-31,0.0,0.0,0.0,0,0,
Flying G #1,2016-01-31,0.0,0.0,57.72,0,0,
Fridel #1,2016-01-31,9.08,24.0,43.42,0,0,
GB #1,2016-01-31,0.0,0.0,0.0,0,0,
George Foundation #1 & SP,2016-01-31,4.54,108.0,2.09,0,0,
Glaze #1,2016-01-31,1.67,370.0,387.17,0,0,
Haby #1,2016-01-31,0.0,0.0,0.0,0,0,
Hill #1,2016-01-31,0.0,0.0,0.0,0,0,
Hilmar Unit #2,2016-01-31,0.0,52.0,0.0,0,0,
Huber #1,2016-01-31,0.0,0.0,0.0,0,0,
JM Moore 178,2016-01-31,13.36,307.0,1.67,0,0,
JM Moore 192,2016-01-31,21.71,0.0,120.0,0,0,
Joe #1,2016-01-31,18.37,0.0,91.85,0,0,
Kirby #1,2016-01-31,0.0,0.0,0.0,0,0,
Knotts Unit #1H,2016-01-31,4.54,60.0,183.96,0,0,
Kresta #1,2016-01-31,0.0,307.0,0.0,0,0,
Lansford #1,2016-01-31,1.67,0.0,0.0,0,0,
