,Well Name,Date,Oil (BBLS),Gas (MCF),Water (BBLS),TP,CP,Comments
0,CL Moore 6,2020-02-29,0.0,0,0.0,0,0,Well dn
1,CL Moore 8,2020-02-29,0.0,0,0.0,0,0,S.i.
2,CL Moore 6,2020-02-28,0.0,0,0.0,0,0,Well dn
3,CL Moore 8,2020-02-28,0.0,0,0.0,0,0,S.i.
4,CL Moore 6,2020-02-27,0.0,0,0.0,0,0,Well dn
5,CL Moore 8,2020-02-27,0.0,0,0.0,0,0,S.i.
6,CL Moore 6,2020-02-26,0.0,0,0.0,0,0,Well dn
7,CL Moore 8,2020-02-26,0.0,0,0.0,0,0,S.i.
8,CL Moore 6,2020-02-25,0.0,0,0.0,0,0,Well dn
9,CL Moore 8,2020-02-25,0.0,0,0.0,0,0,S.i.
10,CL Moore 6,2020-02-24,0.0,0,0.0,0,0,Well dn
11,CL Moore 8,2020-02-24,0.0,0,0.0,0,0,S.i.
12,CL Moore 6,2020-02-23,0.0,0,0.0,0,0,Well dn
13,CL Moore 8,2020-02-23,0.0,0,0.0,0,0,S.i.
14,CL Moore 6,2020-02-22,0.0,0,0.0,0,0,Well dn
15,CL Moore 8,2020-02-22,0.0,0,0.0,0,0,S.i.
16,CL Moore 6,2020-02-21,0.0,0,0.0,0,0,Well dn
17,CL Moore 8,2020-02-21,0.0,0,0.0,0,0,S.i.
18,CL Moore 6,2020-02-20,0.0,0,0.0,0,0,Well dn
19,CL Moore 8,2020-02-20,0.0,0,0.0,0,0,S.i.
20,CL Moore 6,2020-02-19,0.0,0,0.0,0,0,Well dn
21,CL Moore 8,2020-02-19,0.0,0,0.0,0,0,S.i.
22,CL Moore 6,2020-02-18,0.0,0,0.0,0,0,Well dn
23,CL Moore 8,2020-02-18,0.0,0,0.0,0,0,S.i.
24,CL Moore 6,2020-02-17,0.0,0,0.0,0,0,Well dn
25,CL Moore 8,2020-02-17,0.0,0,0.0,0,0,S.i.
26,CL Moore 6,2020-02-16,0.0,0,0.0,0,0,Well dn
27,CL Moore 8,2020-02-16,0.0,0,0.0,0,0,S.i.
28,CL Moore 6,2020-02-15,0.0,0,0.0,0,0,Well dn
29,CL Moore 8,2020-02-15,0.0,0,0.0,0,0,S.i.
30,CL Moore 6,2020-02-14,0.0,0,0.0,0,0,Well dn
31,CL Moore 8,2020-02-14,0.0,0,14.0,0,0,S.w.i.
32,CL Moore 6,2020-02-13,0.0,0,0.0,0,0,Well dn
33,CL Moore 8,2020-02-13,0.0,0,11.0,0,0,Elect off 4:00 am
34,CL Moore 6,2020-02-12,0.0,0,0.0,0,0,Well dn
35,CL Moore 8,2020-02-12,0.0,0,14.0,0,0,
36,CL Moore 6,2020-02-11,0.0,0,0.0,0,0,Well dn
37,CL Moore 8,2020-02-11,0.0,0,15.0,0,0,
38,CL Moore 6,2020-02-10,0.0,0,0.0,0,0,Well dn
39,CL Moore 8,2020-02-10,0.0,0,14.38,0,0,
40,CL Moore 6,2020-02-09,0.0,0,0.0,0,0,Well dn
41,CL Moore 8,2020-02-09,0.0,0,13.36,0,0,Elect. On  1pm
42,CL Moore 6,2020-02-08,0.0,0,0.0,0,0,Well dn
43,CL Moore 8,2020-02-08,0.0,0,10.02,0,0,Well off 11 pm electricity off
44,CL Moore 6,2020-02-07,0.0,0,0.0,0,0,Well dn
45,CL Moore 8,2020-02-07,0.0,0,15.0,0,0,
46,CL Moore 6,2020-02-06,0.0,0,0.0,0,0,"Well dwn,HIT"
47,CL Moore 8,2020-02-06,0.0,0,15.0,0,0,
48,CL Moore 6,2020-02-05,0.0,0,0.0,0,0,Well dn
49,CL Moore 8,2020-02-05,0.0,0,13.0,0,0,
50,CL Moore 6,2020-02-04,0.0,68,0.0,0,0,Well dn h.i.t.
51,CL Moore 8,2020-02-04,0.0,0,12.0,0,0,
52,CL Moore 6,2020-02-03,1.16,304,2.83,0,0,
53,CL Moore 8,2020-02-03,0.0,0,16.7,0,0,
54,CL Moore 6,2020-02-02,1.16,306,2.83,0,0,
55,CL Moore 8,2020-02-02,0.0,0,15.03,0,0,
56,CL Moore 6,2020-02-01,1.16,313,4.5,0,0,
57,CL Moore 8,2020-02-01,0.0,0,20.04,0,0,
