,Well Name,Date,Oil (BBLS),Gas (MCF),Water (BBLS),TP,CP,Comments
0,CL Moore 6,2020-01-31,2.32,313,1.67,0,0,
1,CL Moore 8,2020-01-31,0.0,0,20.04,0,0,
2,CL Moore 6,2020-01-30,2.32,319,1.67,0,0,
3,CL Moore 8,2020-01-30,0.0,0,27.67,0,0,
4,CL Moore 6,2020-01-29,2.32,336,1.67,0,0,
5,CL Moore 8,2020-01-29,1.67,0,33.4,0,0,
6,CL Moore 6,2020-01-28,1.16,329,1.67,0,0,
7,CL Moore 8,2020-01-28,3.34,0,31.73,0,0,
8,CL Moore 6,2020-01-27,1.16,328,2.83,0,0,
9,CL Moore 8,2020-01-27,5.01,0,55.11,0,0,
10,CL Moore 6,2020-01-26,2.32,356,3.99,0,0,
11,CL Moore 8,2020-01-26,15.03,0,51.77,0,0,
12,CL Moore 6,2020-01-25,8.12,336,7.47,0,0,
13,CL Moore 8,2020-01-25,13.36,0,46.76,0,0,
14,CL Moore 6,2020-01-24,0.0,402,3.34,0,0,
15,CL Moore 8,2020-01-24,0.0,0,0.0,0,0,Well dn
16,CL Moore 6,2020-01-23,0.0,272,0.0,0,0,
17,CL Moore 8,2020-01-23,0.0,0,0.0,0,0,Well dn
18,CL Moore 6,2020-01-22,0.0,349,1.67,0,0,
19,CL Moore 8,2020-01-22,0.0,0,0.0,0,0,Well dn
20,CL Moore 6,2020-01-21,2.32,383,3.34,0,0,
21,CL Moore 8,2020-01-21,0.0,0,0.0,0,0,Well dn
22,CL Moore 6,2020-01-20,0.0,288,1.67,0,0,
23,CL Moore 8,2020-01-20,0.0,0,0.0,0,0,Well dn
24,CL Moore 6,2020-01-19,0.0,310,1.67,0,0,
25,CL Moore 8,2020-01-19,0.0,0,0.0,0,0,Well dn
26,CL Moore 6,2020-01-18,1.67,318,1.88,0,0,
27,CL Moore 8,2020-01-18,0.0,0,0.0,0,0,Well dn
28,CL Moore 6,2020-01-17,0.0,319,3.34,0,0,
29,CL Moore 8,2020-01-17,0.0,0,0.0,0,0,Well dn
30,CL Moore 6,2020-01-16,0.0,302,0.0,0,0,
31,CL Moore 8,2020-01-16,0.0,0,0.0,0,0,Well dn
32,CL Moore 6,2020-01-15,0.0,320,3.34,0,0,
33,CL Moore 8,2020-01-15,0.0,0,0.0,0,0,Well dn
34,CL Moore 6,2020-01-14,0.0,315,3.34,0,0,
35,CL Moore 8,2020-01-14,0.0,0,0.0,0,0,Well dn
36,CL Moore 6,2020-01-13,0.0,297,1.67,0,0,
37,CL Moore 8,2020-01-13,0.0,0,0.0,0,0,Well dn
38,CL Moore 6,2020-01-12,0.0,309,3.34,0,0,
39,CL Moore 8,2020-01-12,0.0,0,0.0,0,0,Well dn
40,CL Moore 6,2020-01-11,0.0,323,0.0,0,0,
41,CL Moore 8,2020-01-11,0.0,0,0.0,0,0,Well dn
42,CL Moore 6,2020-01-10,0.0,325,3.34,0,0,
43,CL Moore 8,2020-01-10,0.0,0,0.0,0,0,Well dn
44,CL Moore 6,2020-01-09,0.0,306,1.67,0,0,
45,CL Moore 8,2020-01-09,0.0,0,0.0,0,0,Well dn
46,CL Moore 6,2020-01-08,0.0,286,1.67,0,0,
47,CL Moore 8,2020-01-08,0.0,0,0.0,0,0,Well dn
48,CL Moore 6,2020-01-07,0.0,292,1.67,0,0,
49,CL Moore 8,2020-01-07,0.0,0,0.0,0,0,Well dn
50,CL Moore 6,2020-01-06,0.0,297,3.34,0,0,
51,CL Moore 8,2020-01-06,0.0,0,0.0,0,0,Well dn
52,CL Moore 6,2020-01-05,1.16,324,3.34,0,0,
53,CL Moore 8,2020-01-05,0.0,0,0.0,0,0,Well dn
54,CL Moore 6,2020-01-04,0.0,330,3.34,0,0,
55,CL Moore 8,2020-01-04,0.0,0,0.0,0,0,Well dn
56,CL Moore 6,2020-01-03,0.0,326,3.34,0,0,
57,CL Moore 8,2020-01-03,0.0,0,0.0,0,0,Well dn
58,CL Moore 6,2020-01-02,0.0,317,1.67,0,0,
59,CL Moore 8,2020-01-02,0.0,0,0.0,0,0,Well down
60,CL Moore 6,2020-01-01,0.0,317,0.0,0,0,
61,CL Moore 8,2020-01-01,0.0,0,0.0,0,0,Well down
