,Well Name,Date,Oil (BBLS),Gas (MCF),Water (BBLS),TP,CP,Comments
0,CL Moore 6,2019-12-31,0.0,312,1.67,0,0,
1,CL Moore 8,2019-12-31,0.0,0,0.0,0,0,Well down
2,CL Moore 6,2019-12-30,0.0,313,0.0,0,0,
3,CL Moore 8,2019-12-30,0.0,0,0.0,0,0,Well down
4,CL Moore 6,2019-12-29,0.0,315,1.67,0,0,
5,CL Moore 8,2019-12-29,0.0,0,0.0,0,0,Well down
6,CL Moore 6,2019-12-28,1.16,303,1.67,0,0,
7,CL Moore 8,2019-12-28,0.0,0,0.0,0,0,Well down
8,CL Moore 6,2019-12-27,0.0,297,1.67,0,0,
9,CL Moore 8,2019-12-27,0.0,0,0.0,0,0,Well down
10,CL Moore 6,2019-12-26,0.0,294,1.67,0,0,
11,CL Moore 8,2019-12-26,0.0,0,0.0,0,0,
12,CL Moore 6,2019-12-25,0.0,291,1.67,0,0,
13,CL Moore 8,2019-12-25,0.0,0,0.0,0,0,Well down
14,CL Moore 6,2019-12-24,1.16,291,5.01,0,0,
15,CL Moore 8,2019-12-24,0.0,0,0.0,0,0,Well down
16,CL Moore 6,2019-12-23,0.0,296,3.34,0,0,
17,CL Moore 8,2019-12-23,0.0,0,0.0,0,0,Well down
18,CL Moore 6,2019-12-22,0.0,302,0.0,0,0,
19,CL Moore 8,2019-12-22,0.0,0,0.0,0,0,Well down
20,CL Moore 6,2019-12-21,0.0,301,0.0,0,0,
21,CL Moore 8,2019-12-21,0.0,0,0.0,0,0,Well down
22,CL Moore 6,2019-12-20,0.0,332,5.01,0,0,
23,CL Moore 8,2019-12-20,0.0,0,0.0,0,0,Well down
24,CL Moore 6,2019-12-19,0.0,319,0.0,0,0,
25,CL Moore 8,2019-12-19,0.0,0,0.0,0,0,Well down
26,CL Moore 6,2019-12-18,0.0,346,0.0,0,0,
27,CL Moore 8,2019-12-18,0.0,0,0.0,0,0,Well down
28,CL Moore 6,2019-12-17,0.0,363,0.0,0,0,
29,CL Moore 8,2019-12-17,0.0,0,0.0,0,0,Well down
30,CL Moore 6,2019-12-16,2.69,387,3.85,0,0,
31,CL Moore 8,2019-12-16,0.0,0,0.0,0,0,Well down
32,CL Moore 6,2019-12-15,0.0,381,5.01,0,0,
33,CL Moore 8,2019-12-15,0.0,0,0.0,0,0,Well down
34,CL Moore 6,2019-12-14,2.83,399,20.04,0,0,
35,CL Moore 8,2019-12-14,0.0,0,0.0,0,0,Well down
36,CL Moore 6,2019-12-13,0.0,253,55.11,0,0,
37,CL Moore 8,2019-12-13,0.0,0,0.0,0,0,Well down
38,CL Moore 6,2019-12-12,0.0,358,5.01,0,0,
39,CL Moore 8,2019-12-12,0.0,0,0.0,0,0,Well down
40,CL Moore 6,2019-12-11,0.0,383,0.0,0,0,
41,CL Moore 8,2019-12-11,0.0,0,0.0,0,0,Well down
42,CL Moore 6,2019-12-10,0.0,400,0.0,0,0,
43,CL Moore 8,2019-12-10,0.0,0,0.0,0,0,Well down
44,CL Moore 6,2019-12-09,0.0,402,0.0,0,0,
45,CL Moore 8,2019-12-09,0.0,0,0.0,0,0,Well down
46,CL Moore 6,2019-12-08,0.0,402,5.01,0,0,
47,CL Moore 8,2019-12-08,0.0,0,0.0,0,0,Well down
48,CL Moore 6,2019-12-07,0.0,457,13.36,0,0,
49,CL Moore 8,2019-12-07,0.0,0,0.0,0,0,Well down
50,CL Moore 6,2019-12-06,0.0,521,20.04,0,0,
51,CL Moore 8,2019-12-06,0.0,0,0.0,0,0,Well down
52,CL Moore 6,2019-12-05,0.0,285,101.87,0,0,
53,CL Moore 8,2019-12-05,0.0,0,0.0,0,0,Well down
54,CL Moore 6,2019-12-04,0.15,116,0.0,0,0,Working on well
55,CL Moore 8,2019-12-04,0.0,0,0.0,0,0,Well down
56,CL Moore 6,2019-12-03,0.0,250,0.0,0,0,
57,CL Moore 8,2019-12-03,0.0,0,0.0,0,0,Well down
58,CL Moore 6,2019-12-02,0.0,189,0.0,0,0,
59,CL Moore 8,2019-12-02,0.0,0,0.0,0,0,Well down
60,CL Moore 6,2019-12-01,0.0,204,0.0,0,0,
61,CL Moore 8,2019-12-01,0.0,0,0.0,0,0,Well down
