well,id,run_ticket_number,date,date_string,updated_at,type,total
Carolyn #1,1965202,,1703656800,2023-12-27,1703656800,OIL,56.78
Carolyn #1,1965204,2900521,1703656800,2023-12-27,1703656800,OIL,181.0
Carolyn #1,1965203,014154,1703656800,2023-12-27,1703656800,WATER,120.0
Carolyn #1,1958062,014974,1703052000,2023-12-20,1703052000,WATER,130.0
Carolyn #1,1944700,2849381,1701928800,2023-12-07,1701928800,OIL,141.0
Carolyn #1,1944699,,1701928800,2023-12-07,1701928800,OIL,68.47
Cenizo #1,1973888,13760,1704348000,2024-01-04,1704348000,WATER,100.0
Cenizo #1,1972208,2925481,1704002400,2023-12-31,1704002400,OIL,156.0
Cenizo #1,1972209,14189,1703916000,2023-12-30,1703916000,WATER,120.0
Cenizo #1,1967407,14180,1703743200,2023-12-28,1703743200,WATER,120.0
Cenizo #1,1966320,13976,1703656800,2023-12-27,1703656800,WATER,130.0
Cenizo #1,1963911,14997,1703484000,2023-12-25,1703484000,WATER,120.0
Cenizo #1,1963912,2908081,1703484000,2023-12-25,1703484000,OIL,193.0
Cenizo #1,1959548,2897851,1703138400,2023-12-21,1703138400,OIL,180.0
Cenizo #1,1958453,2886651,1702965600,2023-12-19,1702965600,OIL,190.0
Cenizo #1,1956061,14267,1702792800,2023-12-17,1702792800,WATER,120.0
Cenizo #1,1954187,2882141,1702706400,2023-12-16,1702706400,OIL,184.0
Cenizo #1,1952516,2877311,1702533600,2023-12-14,1702533600,OIL,188.0
Cenizo #1,1951334,014888,1702447200,2023-12-13,1702447200,WATER,120.0
Cenizo #1,1948521,14881,1702188000,2023-12-10,1702188000,WATER,120.0
Cenizo #1,1945588,6691,1701928800,2023-12-07,1701928800,WATER,130.0
Chad #1,1974643,013764,1704520800,2024-01-06,1704520800,WATER,130.0
Chad #1,1971300,014196,1704175200,2024-01-02,1704175200,WATER,130.0
Chad #1,1968299,013993,1703916000,2023-12-30,1703916000,WATER,130.0
Chad #1,1957215,014277,1702965600,2023-12-19,1702965600,WATER,130.0
Chad #1,1950085,,1702360800,2023-12-12,1702360800,OIL,15.03
Chad #1,1950086,014286,1702360800,2023-12-12,1702360800,WATER,120.0
Chad #1,1946781,2859821,1702101600,2023-12-09,1702101600,OIL,179.0
Chad #1,1946782,,1702101600,2023-12-09,1702101600,OIL,80.16
Chad #1,1945723,2853611,1702015200,2023-12-08,1702015200,OIL,183.0
Chad #1,1945724,,1702015200,2023-12-08,1702015200,OIL,83.5
Charles B #1,1964900,2910161,1703570400,2023-12-26,1703570400,OIL,191.2
Charles B #1,1950180,2865761,1702360800,2023-12-12,1702360800,OIL,193.2
Circle T #1,1973871,013762,1704434400,2024-01-05,1704434400,WATER,130.0
Circle T #1,1966338,,1703743200,2023-12-28,1703743200,OIL,56.75
Circle T #1,1966337,2913581,1703656800,2023-12-27,1703656800,OIL,191.1
Circle T #1,1961539,2886661,1703224800,2023-12-22,1703224800,OIL,191.0
Cross S #1,1968304,2910211,1703743200,2023-12-28,1703743200,OIL,190.0
Dale #1,1968131,2905901,1703916000,2023-12-30,1703916000,OIL,190.0
Dale #1,1961413,014290,1703311200,2023-12-23,1703311200,WATER,100.0
Dial #1 ST,1945587,2856741,1701928800,2023-12-07,1701928800,OIL,137.0
Drinkard #1,1973043,13166,1704348000,2024-01-04,1704348000,WATER,120.0
Drinkard #1,1973044,2932871,1704261600,2024-01-03,1704261600,OIL,163.0
Drinkard #1,1973041,2932871,1704261600,2024-01-03,1704261600,OIL,163.0
Drinkard #1,1973042,,1704261600,2024-01-03,1704261600,OIL,40.08
Drinkard #1,1973040,,1704261600,2024-01-03,1704261600,OIL,40.08
Drinkard #1,1971417,2929801,1704175200,2024-01-02,1704175200,OIL,180.0
Drinkard #1,1971419,,1704175200,2024-01-02,1704175200,OIL,140.28
Drinkard #1,1971414,,1704175200,2024-01-02,1704175200,OIL,140.28
Drinkard #1,1971418,Blackgold,1704175200,2024-01-02,1704175200,WATER,120.0
Drinkard #1,1969474,014107,1704002400,2023-12-31,1704002400,WATER,120.0
Drinkard #1,1966310,,1703743200,2023-12-28,1703743200,OIL,25.05
Drinkard #1,1966312,,1703743200,2023-12-28,1703743200,OIL,25.05
Drinkard #1,1966309,2913651,1703656800,2023-12-27,1703656800,OIL,161.0
Drinkard #1,1966311,144701,1703656800,2023-12-27,1703656800,WATER,70.0
Drinkard #1,1963886,,1703570400,2023-12-26,1703570400,OIL,58.45
Drinkard #1,1963889,,1703570400,2023-12-26,1703570400,OIL,58.45
Drinkard #1,1964975,14164,1703570400,2023-12-26,1703570400,WATER,120.0
Drinkard #1,1963888,2905911,1703484000,2023-12-25,1703484000,OIL,185.0
Drinkard #1,1962611,014944,1703397600,2023-12-24,1703397600,WATER,130.0
Drinkard #1,1961687,2900581,1703311200,2023-12-23,1703311200,OIL,156.0
Drinkard #1,1961688,,1703311200,2023-12-23,1703311200,OIL,28.39
Drinkard #1,1961689,,1703311200,2023-12-23,1703311200,OIL,28.39
Drinkard #1,1959545,2897911,1703138400,2023-12-21,1703138400,OIL,181.0
Drinkard #1,1960581,blackgold,1703138400,2023-12-21,1703138400,WATER,130.0
Drinkard #1,1958446,2894541,1703052000,2023-12-20,1703052000,OIL,187.0
Drinkard #1,1958447,,1703052000,2023-12-20,1703052000,OIL,16.7
Drinkard #1,1958445,,1703052000,2023-12-20,1703052000,OIL,16.7
Drinkard #1,1957267,,1702965600,2023-12-19,1702965600,OIL,18.37
Drinkard #1,1957265,,1702965600,2023-12-19,1702965600,OIL,18.37
Drinkard #1,1958448,139308,1702965600,2023-12-19,1702965600,WATER,100.0
Drinkard #1,1957266,2886711,1702879200,2023-12-18,1702879200,OIL,185.0
Drinkard #1,1956058,14916,1702792800,2023-12-17,1702792800,WATER,120.0
Drinkard #1,1953441,2879531,1702620000,2023-12-15,1702620000,OIL,123.0
Drinkard #1,1953439,,1702620000,2023-12-15,1702620000,OIL,80.16
Drinkard #1,1953442,,1702620000,2023-12-15,1702620000,OIL,80.16
Drinkard #1,1954185,14255,1702620000,2023-12-15,1702620000,WATER,120.0
Drinkard #1,1952512,2877361,1702533600,2023-12-14,1702533600,OIL,184.0
Drinkard #1,1952508,,1702533600,2023-12-14,1702533600,OIL,31.73
Drinkard #1,1952510,,1702533600,2023-12-14,1702533600,OIL,31.73
Drinkard #1,1952509,144907,1702533600,2023-12-14,1702533600,WATER,100.0
Drinkard #1,1950120,146402,1702274400,2023-12-11,1702274400,WATER,65.0
Drinkard #1,1947459,,1702188000,2023-12-10,1702188000,OIL,30.06
Drinkard #1,1947461,,1702188000,2023-12-10,1702188000,OIL,30.06
Drinkard #1,1948516,14880,1702188000,2023-12-10,1702188000,WATER,120.0
Drinkard #1,1947460,2865811,1702101600,2023-12-09,1702101600,OIL,188.0
Drinkard #1,1946620,,1702101600,2023-12-09,1702101600,OIL,25.05
Drinkard #1,1946619,,1702101600,2023-12-09,1702101600,OIL,25.05
Drinkard #1,1946622,2862981,1702015200,2023-12-08,1702015200,OIL,188.0
Drinkard #1,1946621,14873,1702015200,2023-12-08,1702015200,WATER,120.0
Drinkard #1,1944512,2856751,1701928800,2023-12-07,1701928800,OIL,186.0
Drinkard #1,1944513,,1701928800,2023-12-07,1701928800,OIL,38.41
Drinkard #1,1944514,,1701928800,2023-12-07,1701928800,OIL,38.41
Dunkle #2,1972207,13706,1704175200,2024-01-02,1704175200,WATER,120.0
Dunlap #1,1964902,2910221,1703656800,2023-12-27,1703656800,OIL,190.7
Eileen #1,1974703,10524,1704520800,2024-01-06,1704520800,WATER,120.0
Eileen #1,1946628,13479,1702015200,2023-12-08,1702015200,WATER,120.0
Eileen #1,1945590,2856861,1701928800,2023-12-07,1701928800,OIL,183.0
Evergreen #1,1964971,2908141,1703656800,2023-12-27,1703656800,OIL,191.1
Evergreen #1,1945550,2859871,1702015200,2023-12-08,1702015200,OIL,185.6
Fatheree #1,1953348,2877371,1702620000,2023-12-15,1702620000,OIL,191.0
Fatheree #1,1953347,,1702620000,2023-12-15,1702620000,OIL,93.52
Fatheree #1,1953349,014438,1702620000,2023-12-15,1702620000,WATER,125.0
Fatheree #1,1948290,2865821,1702274400,2023-12-11,1702274400,OIL,190.0
Fatheree #1,1948289,,1702274400,2023-12-11,1702274400,OIL,60.12
Fatheree #1,1948291,6698,1702274400,2023-12-11,1702274400,WATER,130.0
Fatheree #1,1947236,6643,1702188000,2023-12-10,1702188000,WATER,130.0
Flower #1,1973889,2925541,1704348000,2024-01-04,1704348000,OIL,185.0
Flower #1,1963913,13960,1703484000,2023-12-25,1703484000,WATER,120.0
Flower #1,1960585,2894551,1703224800,2023-12-22,1703224800,OIL,181.0
Flower #1,1957269,14917,1702879200,2023-12-18,1702879200,WATER,120.0
Gail #1,1971301,2917921,1704175200,2024-01-02,1704175200,OIL,185.0
Gail #1,1966208,2897931,1703743200,2023-12-28,1703743200,OIL,189.0
Gail #1,1964176,blackgold,1703570400,2023-12-26,1703570400,WATER,130.0
Gail #1,1953350,014907,1702620000,2023-12-15,1702620000,WATER,130.0
Gail #1,1950087,,1702360800,2023-12-12,1702360800,OIL,120.24
Grissom #1,1974704,2939471,1704520800,2024-01-06,1704520800,OIL,190.0
Grissom #1,1974705,,1704520800,2024-01-06,1704520800,OIL,16.7
J Beeler #1,1974647,2942231,1704520800,2024-01-06,1704520800,OIL,184.0
J Beeler #1,1974644,,1704520800,2024-01-06,1704520800,OIL,45.09
J Beeler #1,1974645,,1704520800,2024-01-06,1704520800,OIL,45.09
J Beeler #1,1974646,013172,1704520800,2024-01-06,1704520800,WATER,130.0
J Beeler #1,1973166,013163,1704348000,2024-01-04,1704348000,WATER,120.0
J Beeler #1,1972278,,1704261600,2024-01-03,1704261600,OIL,100.2
J Beeler #1,1972277,,1704261600,2024-01-03,1704261600,OIL,100.2
J Beeler #1,1971303,013153,1704175200,2024-01-02,1704175200,WATER,130.0
J Beeler #1,1970026,014194,1704088800,2024-01-01,1704088800,WATER,130.0
J Beeler #1,1969234,014191,1704002400,2023-12-31,1704002400,WATER,130.0
J Beeler #1,1968300,013974,1703916000,2023-12-30,1703916000,WATER,130.0
J Beeler #1,1966084,014167,1703743200,2023-12-28,1703743200,WATER,130.0
J Beeler #1,1965205,014161,1703656800,2023-12-27,1703656800,WATER,130.0
J Beeler #1,1964257,014994,1703570400,2023-12-26,1703570400,WATER,130.0
J Beeler #1,1962390,013952,1703397600,2023-12-24,1703397600,WATER,130.0
J Beeler #1,1958471,014926,1703052000,2023-12-20,1703052000,WATER,130.0
J Beeler #1,1947395,6697,1702188000,2023-12-10,1702188000,WATER,130.0
J Beeler #1,1945726,014865,1702015200,2023-12-08,1702015200,WATER,120.0
JIC #1,1974699,,1704520800,2024-01-06,1704520800,OIL,56.78
JIC #1,1974698,2932881,1704434400,2024-01-05,1704434400,OIL,188.0
JIC #1,1973886,,1704434400,2024-01-05,1704434400,OIL,53.44
JIC #1,1973885,2932901,1704348000,2024-01-04,1704348000,OIL,190.0
JIC #1,1973048,,1704348000,2024-01-04,1704348000,OIL,55.11
JIC #1,1973884,13169,1704348000,2024-01-04,1704348000,WATER,130.0
JIC #1,1973049,2932891,1704261600,2024-01-03,1704261600,OIL,191.0
JIC #1,1970467,014150,1704088800,2024-01-01,1704088800,WATER,130.0
JIC #1,1969475,2913671,1704002400,2023-12-31,1704002400,OIL,190.0
JIC #1,1969476,,1704002400,2023-12-31,1704002400,OIL,63.46
JIC #1,1968353,13980,1703829600,2023-12-29,1703829600,WATER,130.0
JIC #1,1961691,2897941,1703311200,2023-12-23,1703311200,OIL,190.0
JIC #1,1961690,,1703311200,2023-12-23,1703311200,OIL,70.14
JIC #1,1960583,blackgold,1703138400,2023-12-21,1703138400,WATER,120.0
JIC #1,1958449,,1703052000,2023-12-20,1703052000,OIL,76.82
JIC #1,1958450,2886721,1702965600,2023-12-19,1702965600,OIL,190.0
JIC #1,1954816,14263,1702706400,2023-12-16,1702706400,WATER,120.0
JIC #1,1954186,14259,1702620000,2023-12-15,1702620000,WATER,120.0
JIC #1,1948518,,1702274400,2023-12-11,1702274400,OIL,88.51
JIC #1,1948517,2865841,1702188000,2023-12-10,1702188000,OIL,191.0
JIC #1,1946623,12278,1702015200,2023-12-08,1702015200,WATER,120.0
JIC Buda #1,1969477,2920871,1704002400,2023-12-31,1704002400,OIL,190.0
JIC Buda #1,1960584,2886731,1703138400,2023-12-21,1703138400,OIL,190.1
JIC Buda #1,1957268,14273,1702879200,2023-12-18,1702879200,WATER,120.0
JIC Buda #1,1950122,2865851,1702274400,2023-12-11,1702274400,OIL,190.0
JIC Buda #1,1946624,12279,1702015200,2023-12-08,1702015200,WATER,120.0
JIC Buda #1,1945586,2856761,1701928800,2023-12-07,1701928800,OIL,190.0
JJ #1,1974649,013763,1704520800,2024-01-06,1704520800,WATER,130.0
JJ #1,1973168,013162,1704348000,2024-01-04,1704348000,WATER,130.0
JJ #1,1971304,blackgold,1704175200,2024-01-02,1704175200,WATER,130.0
JJ #1,1970025,014112,1704088800,2024-01-01,1704088800,WATER,120.0
JJ #1,1969235,014108,1704002400,2023-12-31,1704002400,WATER,130.0
JJ #1,1967565,014987,1703829600,2023-12-29,1703829600,WATER,130.0
JJ #1,1960538,014936,1703224800,2023-12-22,1703224800,WATER,130.0
JJ #1,1959441,014980,1703138400,2023-12-21,1703138400,WATER,130.0
JJ #1,1958473,014977,1703052000,2023-12-20,1703052000,WATER,120.0
JJ #1,1953351,12097,1702620000,2023-12-15,1702620000,WATER,130.0
JJ #1,1952185,014896,1702533600,2023-12-14,1702533600,WATER,130.0
JJ #1,1951114,2875544,1702447200,2023-12-13,1702447200,OIL,180.0
JJ #1,1951116,,1702447200,2023-12-13,1702447200,OIL,55.11
JJ #1,1951115,,1702447200,2023-12-13,1702447200,OIL,55.11
JJ #1,1948360,12288,1702274400,2023-12-11,1702274400,WATER,130.0
JJ #1,1947391,2859881,1702188000,2023-12-10,1702188000,OIL,183.0
JJ #1,1947392,,1702188000,2023-12-10,1702188000,OIL,53.44
JJ #1,1947393,,1702188000,2023-12-10,1702188000,OIL,53.44
JJ #1,1947390,12282,1702188000,2023-12-10,1702188000,WATER,130.0
JJ #1,1945728,6689,1702015200,2023-12-08,1702015200,WATER,130.0
Jessica #1,1971090,014200,1704175200,2024-01-02,1704175200,WATER,130.0
Jessica #1,1969236,2913661,1704002400,2023-12-31,1704002400,OIL,190.0
Jessica #1,1969237,014734,1704002400,2023-12-31,1704002400,WATER,100.0
Jessica #1,1966189,2900611,1703743200,2023-12-28,1703743200,OIL,188.0
Jessica #1,1960463,014291,1703224800,2023-12-22,1703224800,WATER,120.0
Jessica #1,1952182,2877381,1702533600,2023-12-14,1702533600,OIL,185.0
Joseph #1,1972214,14198,1704175200,2024-01-02,1704175200,WATER,130.0
Joseph #1,1963175,2886741,1703397600,2023-12-24,1703397600,OIL,188.0
Joseph #1,1957271,14964,1702879200,2023-12-18,1702879200,WATER,120.0
Joseph #1,1954817,14960,1702792800,2023-12-17,1702792800,WATER,120.0
Jred #1,1946024,,1702101600,2023-12-09,1702101600,OIL,15.37
Jred #1,1944999,,1702015200,2023-12-08,1702015200,OIL,21.72
Kay #1,1944517,2853661,1701842400,2023-12-06,1701842400,OIL,190.0
Kiley #1,1971305,013992,1704175200,2024-01-02,1704175200,WATER,125.0
Kiley #1,1969238,014238,1704002400,2023-12-31,1704002400,WATER,130.0
Kiley #1,1965207,2900621,1703656800,2023-12-27,1703656800,OIL,178.0
Kiley #1,1965206,,1703656800,2023-12-27,1703656800,OIL,68.47
Kiley #1,1963244,014155,1703484000,2023-12-25,1703484000,WATER,120.0
Kiley #1,1962391,014991,1703397600,2023-12-24,1703397600,WATER,120.0
Kiley #1,1961302,2884501,1703311200,2023-12-23,1703311200,OIL,190.0
Kiley #1,1961301,,1703311200,2023-12-23,1703311200,OIL,88.51
Kiley #1,1960055,014934,1703224800,2023-12-22,1703224800,WATER,120.0
Kiley #1,1955988,RRG,1702792800,2023-12-17,1702792800,WATER,130.0
Kiley #1,1955260,014959,1702792800,2023-12-17,1702792800,WATER,130.0
Kiley #1,1950770,2865861,1702447200,2023-12-13,1702447200,OIL,136.0
Kiley #1,1950772,,1702447200,2023-12-13,1702447200,OIL,50.1
Kiley #1,1950771,014895,1702447200,2023-12-13,1702447200,WATER,130.0
Kiley #1,1950088,6678,1702360800,2023-12-12,1702360800,WATER,130.0
Kiley #1,1947509,2859891,1702188000,2023-12-10,1702188000,OIL,191.0
Kiley #1,1947510,,1702188000,2023-12-10,1702188000,OIL,85.17
Kiley #1,1945729,013476,1702015200,2023-12-08,1702015200,WATER,120.0
Kiley #1,1944701,6683,1701928800,2023-12-07,1701928800,WATER,130.0
Kleimann #1,1970461,2913681,1704002400,2023-12-31,1704002400,OIL,150.0
Kleimann #1,1970460,,1704002400,2023-12-31,1704002400,OIL,45.09
Kleimann #1,1967411,,1703829600,2023-12-29,1703829600,OIL,50.1
Kleimann #1,1967410,2908151,1703743200,2023-12-28,1703743200,OIL,176.0
Kleimann #1,1966324,,1703743200,2023-12-28,1703743200,OIL,60.12
Kleimann #1,1966323,2905921,1703656800,2023-12-27,1703656800,OIL,191.0
Kleimann #1,1963916,,1703570400,2023-12-26,1703570400,OIL,55.11
Kleimann #1,1963917,2908161,1703484000,2023-12-25,1703484000,OIL,185.0
Kleimann #1,1958458,2894581,1703052000,2023-12-20,1703052000,OIL,186.0
Kleimann #1,1958457,,1703052000,2023-12-20,1703052000,OIL,46.76
Kleimann #1,1956062,,1702879200,2023-12-18,1702879200,OIL,41.75
Kleimann #1,1956063,2875081,1702447200,2023-12-13,1702447200,OIL,160.0
Kleimann #1,1950127,,1702360800,2023-12-12,1702360800,OIL,51.77
Kleimann #1,1950126,2868161,1702274400,2023-12-11,1702274400,OIL,190.0
Kleimann #1,1947465,,1702188000,2023-12-10,1702188000,OIL,56.78
Kleimann #1,1947464,2864731,1702101600,2023-12-09,1702101600,OIL,190.0
LT #1,1973887,13759,1704348000,2024-01-04,1704348000,WATER,120.0
LT #1,1972204,2955621,1704175200,2024-01-02,1704175200,OIL,181.0
La Rosita #1 RE,1973429,2936911,1704348000,2024-01-04,1704348000,OIL,188.7
La Rosita #1 RE,1973430,2932921,1704348000,2024-01-04,1704348000,OIL,188.5
La Rosita #1 RE,1973427,014119,1704348000,2024-01-04,1704348000,WATER,130.0
La Rosita #1 RE,1971299,2927391,1704088800,2024-01-01,1704088800,OIL,190.0
La Rosita #1 RE,1970231,014149,1704088800,2024-01-01,1704088800,WATER,130.0
La Rosita #1 RE,1969252,2923621,1704002400,2023-12-31,1704002400,OIL,193.0
La Rosita #1 RE,1967220,2917971,1703829600,2023-12-29,1703829600,OIL,192.9
La Rosita #1 RE,1967219,014101,1703829600,2023-12-29,1703829600,WATER,130.0
La Rosita #1 RE,1966340,2913691,1703656800,2023-12-27,1703656800,OIL,181.3
La Rosita #1 RE,1963987,,1703570400,2023-12-26,1703570400,OIL,363.2
La Rosita #1 RE,1964899,2905931,1703570400,2023-12-26,1703570400,OIL,192.9
La Rosita #1 RE,1964897,013964,1703570400,2023-12-26,1703570400,WATER,130.0
La Rosita #1 RE,1964896,2910231,1703570400,2023-12-26,1703570400,OIL,182.3
La Rosita #1 RE,1962418,2900631,1703311200,2023-12-23,1703311200,OIL,191.0
La Rosita #1 RE,1960641,,1703224800,2023-12-22,1703224800,OIL,227.0
La Rosita #1 RE,1960642,014295,1703224800,2023-12-22,1703224800,WATER,130.0
La Rosita #1 RE,1959525,,1703138400,2023-12-21,1703138400,OIL,83.99
La Rosita #1 RE,1959522,014932,1703138400,2023-12-21,1703138400,WATER,130.0
La Rosita #1 RE,1960646,2889971,1703138400,2023-12-21,1703138400,OIL,190.0
La Rosita #1 RE,1959524,2894601,1703052000,2023-12-20,1703052000,OIL,188.4
La Rosita #1 RE,1958421,,1703052000,2023-12-20,1703052000,OIL,24.97
La Rosita #1 RE,1958422,2894611,1703052000,2023-12-20,1703052000,OIL,188.3
La Rosita #1 RE,1955930,2886761,1702879200,2023-12-18,1702879200,OIL,190.4
La Rosita #1 RE,1954729,2884511,1702792800,2023-12-17,1702792800,OIL,190.1
La Rosita #1 RE,1954171,014258,1702620000,2023-12-15,1702620000,WATER,130.0
La Rosita #1 RE,1953251,014257,1702620000,2023-12-15,1702620000,WATER,130.0
La Rosita #1 RE,1952230,014251,1702533600,2023-12-14,1702533600,WATER,130.0
La Rosita #1 RE,1951328,2875091,1702447200,2023-12-13,1702447200,OIL,159.0
La Rosita #1 RE,1951327,,1702447200,2023-12-13,1702447200,OIL,56.75
La Rosita #1 RE,1947516,,1702188000,2023-12-10,1702188000,OIL,15.89
La Rosita #1 RE,1947517,,1702188000,2023-12-10,1702188000,OIL,18.16
La Rosita #1 RE,1947518,2859901,1702101600,2023-12-09,1702101600,OIL,188.1
La Rosita #1 RE,1945815,,1702015200,2023-12-08,1702015200,OIL,183.87
La Rosita #1 RE,1945817,2856801,1701928800,2023-12-07,1701928800,OIL,185.7
La Rosita #1 RE,1944671,,1701928800,2023-12-07,1701928800,OIL,93.07
La Rosita #1 RE,1944672,2853671,1701842400,2023-12-06,1701842400,OIL,188.2
Lackey Five #1,1972217,2925581,1704261600,2024-01-03,1704261600,OIL,185.0
Lackey Five #1,1960588,2894621,1703224800,2023-12-22,1703224800,OIL,190.6
Lamb #1,1974269,013761,1704434400,2024-01-05,1704434400,WATER,130.0
Lamb #1,1973440,014118,1704348000,2024-01-04,1704348000,WATER,100.0
Lamb #1,1972599,014115,1704261600,2024-01-03,1704261600,WATER,110.0
Lamb #1,1971711,013154,1704175200,2024-01-02,1704175200,WATER,120.0
Lamb #1,1971298,013702,1704175200,2024-01-02,1704175200,WATER,120.0
Lamb #1,1970227,014147,1704088800,2024-01-01,1704088800,WATER,130.0
Lamb #1,1970228,2925591,1704002400,2023-12-31,1704002400,OIL,180.0
Lamb #1,1969250,013990,1703916000,2023-12-30,1703916000,WATER,130.0
Lamb #1,1967883,014181,1703829600,2023-12-29,1703829600,WATER,130.0
Lamb #1,1966908,014172,1703743200,2023-12-28,1703743200,WATER,130.0
Lamb #1,1965779,013971,1703656800,2023-12-27,1703656800,WATER,130.0
Lamb #1,1964499,013968,1703570400,2023-12-26,1703570400,WATER,130.0
Lamb #1,1963980,014160,1703484000,2023-12-25,1703484000,WATER,130.0
Lamb #1,1962823,014152,1703397600,2023-12-24,1703397600,WATER,120.0
Lander #1,1974061,013758,1704434400,2024-01-05,1704434400,WATER,130.0
Lander #1,1972279,Blaxkgold,1704261600,2024-01-03,1704261600,WATER,120.0
Lander #1,1971306,013156,1704175200,2024-01-02,1704175200,WATER,130.0
Lander #1,1969239,2925601,1704002400,2023-12-31,1704002400,OIL,193.0
Lander #1,1969240,,1704002400,2023-12-31,1704002400,OIL,93.52
Lander #1,1966160,013981,1703743200,2023-12-28,1703743200,WATER,130.0
Lander #1,1964178,014157,1703570400,2023-12-26,1703570400,WATER,120.0
Lander #1,1961412,014986,1703311200,2023-12-23,1703311200,WATER,120.0
Lander #1,1960539,013576,1703224800,2023-12-22,1703224800,WATER,130.0
Lander #1,1958517,2882221,1703052000,2023-12-20,1703052000,OIL,183.0
Lander #1,1958516,014283,1703052000,2023-12-20,1703052000,WATER,130.0
Lander #1,1955261,014909,1702792800,2023-12-17,1702792800,WATER,120.0
Lander #1,1952186,014952,1702533600,2023-12-14,1702533600,WATER,130.0
Lander #1,1950000,014894,1702360800,2023-12-12,1702360800,WATER,125.0
Lander #1,1945730,014866,1702015200,2023-12-08,1702015200,WATER,120.0
Leary Trust #1,1968354,13983,1703829600,2023-12-29,1703829600,WATER,128.0
Leary Trust #1,1963174,2900651,1703397600,2023-12-24,1703397600,OIL,189.0
Leary Trust #1,1948519,2865871,1702188000,2023-12-10,1702188000,OIL,190.0
Leary Trust #1,1948520,12284,1702188000,2023-12-10,1702188000,WATER,120.0
Little 179 #1,1974546,2939511,1704520800,2024-01-06,1704520800,OIL,190.0
Little 179 #1,1974547,,1704520800,2024-01-06,1704520800,OIL,16.7
Little 179 #1,1974545,,1704520800,2024-01-06,1704520800,OIL,16.7
Little 179 #1,1974544,,1704520800,2024-01-06,1704520800,OIL,16.7
Little 179 #1,1974062,2939531,1704434400,2024-01-05,1704434400,OIL,182.0
Little 179 #1,1973169,2917991,1704348000,2024-01-04,1704348000,OIL,188.0
Little 179 #1,1968087,2917981,1703916000,2023-12-30,1703916000,OIL,183.0
Little 179 #1,1968086,,1703916000,2023-12-30,1703916000,OIL,16.7
Little 179 #1,1968089,,1703916000,2023-12-30,1703916000,OIL,16.7
Little 179 #1,1968088,,1703916000,2023-12-30,1703916000,OIL,16.7
Little 179 #1,1967176,2910251,1703829600,2023-12-29,1703829600,OIL,185.0
Little 179 #1,1967178,,1703829600,2023-12-29,1703829600,OIL,25.05
Little 179 #1,1967180,,1703829600,2023-12-29,1703829600,OIL,25.05
Little 179 #1,1967177,,1703829600,2023-12-29,1703829600,OIL,25.05
Little 179 #1,1967179,12100,1703829600,2023-12-29,1703829600,WATER,130.0
Little 179 #1,1965208,013967,1703656800,2023-12-27,1703656800,WATER,130.0
Little 179 #1,1959350,2889981,1703138400,2023-12-21,1703138400,OIL,170.0
Little 179 #1,1959349,,1703138400,2023-12-21,1703138400,OIL,33.4
Little 179 #1,1959352,,1703138400,2023-12-21,1703138400,OIL,33.4
Little 179 #1,1959351,,1703138400,2023-12-21,1703138400,OIL,33.4
Little 179 #1,1958063,014925,1703052000,2023-12-20,1703052000,WATER,120.0
Little 179 #1,1957883,2884521,1702965600,2023-12-19,1702965600,OIL,188.0
Little 179 #1,1957885,,1702965600,2023-12-19,1702965600,OIL,43.42
Little 179 #1,1957884,,1702965600,2023-12-19,1702965600,OIL,43.42
Little 179 #1,1957886,,1702965600,2023-12-19,1702965600,OIL,43.42
Little 179 #1,1957887,014272,1702965600,2023-12-19,1702965600,WATER,130.0
Little 179 #1,1955994,2886771,1702879200,2023-12-18,1702879200,OIL,188.3
Little 179 #1,1955995,,1702879200,2023-12-18,1702879200,OIL,33.4
Little 179 #1,1955996,,1702879200,2023-12-18,1702879200,OIL,33.4
Little 179 #1,1955997,,1702879200,2023-12-18,1702879200,OIL,33.4
Little 179 #1,1955998,RRG,1702879200,2023-12-18,1702879200,WATER,130.0
Little 179 #1,1955263,2882231,1702792800,2023-12-17,1702792800,OIL,183.0
Little 179 #1,1955265,,1702792800,2023-12-17,1702792800,OIL,21.71
Little 179 #1,1955264,,1702792800,2023-12-17,1702792800,OIL,21.71
Little 179 #1,1955262,,1702792800,2023-12-17,1702792800,OIL,50.1
Little 179 #1,1954256,2879541,1702706400,2023-12-16,1702706400,OIL,190.0
Little 179 #1,1954258,,1702706400,2023-12-16,1702706400,OIL,28.39
Little 179 #1,1954257,,1702706400,2023-12-16,1702706400,OIL,28.39
Little 179 #1,1946783,014871,1702101600,2023-12-09,1702101600,WATER,120.0
Little 179 #1,1945732,2856811,1702015200,2023-12-08,1702015200,OIL,182.0
Little 179 #1,1945731,,1702015200,2023-12-08,1702015200,OIL,25.05
Little 179 #1,1945734,,1702015200,2023-12-08,1702015200,OIL,25.05
Little 179 #1,1945733,,1702015200,2023-12-08,1702015200,OIL,25.05
Lochte #1,1973855,2932931,1704348000,2024-01-04,1704348000,OIL,190.1
Lochte #1,1961456,2900661,1703224800,2023-12-22,1703224800,OIL,191.4
Lochte #1,1945549,2856821,1701928800,2023-12-07,1701928800,OIL,182.0
MDB #1,1973052,2925631,1704261600,2024-01-03,1704261600,OIL,183.0
MDB #1,1961693,2897981,1703311200,2023-12-23,1703311200,OIL,158.0
MDB #1,1952517,12295,1702533600,2023-12-14,1702533600,WATER,125.0
